UNIQUE_CARRIER,DEPARTURES_SCHEDULED,DEPARTURES_PERFORMED,PAYLOAD,SEATS,PASSENGERS,FREIGHT,MAIL,DISTANCE,RAMP_TO_RAMP,AIR_TIME,AIRLINE_ID,UNIQUE_CARRIER_NAME,UNIQUE_CARRIER_ENTITY,REGION,CARRIER,CARRIER_NAME,CARRIER_GROUP,CARRIER_GROUP_NEW,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN_CITY_MARKET_ID,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,ORIGIN_STATE_FIPS,ORIGIN_STATE_NM,ORIGIN_WAC,DEST_AIRPORT_ID,DEST_AIRPORT_SEQ_ID,DEST_CITY_MARKET_ID,DEST,DEST_CITY_NAME,DEST_STATE_ABR,DEST_STATE_FIPS,DEST_STATE_NM,DEST_WAC,AIRCRAFT_GROUP,AIRCRAFT_TYPE,AIRCRAFT_CONFIG,YEAR,QUARTER,MONTH,DISTANCE_GROUP,CLASS
F9,1.0,1.0,36000.0,180.0,14.0,0.0,0.0,1345.0,219.0,197.0,20436.0,Frontier Airlines Inc.,06460,D,F9,Frontier Airlines Inc.,3,3.0,11697,1169706,32467,FLL,"Fort Lauderdale, FL",FL,12,Florida,33,11977,1197705,31977,GRB,"Green Bay, WI",WI,55,Wisconsin,45,6,694,1,2022,1,2,3,F
F9,1.0,1.0,36000.0,180.0,15.0,0.0,0.0,859.0,136.0,104.0,20436.0,Frontier Airlines Inc.,06460,D,F9,Frontier Airlines Inc.,3,3.0,13244,1324402,33244,MEM,"Memphis, TN",TN,47,Tennessee,54,13303,1330303,32467,MIA,"Miami, FL",FL,12,Florida,33,6,694,1,2022,1,2,2,F
F9,1.0,1.0,36000.0,180.0,15.0,0.0,0.0,1204.0,174.0,150.0,20436.0,Frontier Airlines Inc.,06460,D,F9,Frontier Airlines Inc.,3,3.0,11697,1169706,32467,FLL,"Fort Lauderdale, FL",FL,12,Florida,33,10257,1025702,30257,ALB,"Albany, NY",NY,36,New York,22,6,694,1,2022,1,2,3,F
F9,1.0,1.0,36000.0,180.0,19.0,0.0,0.0,1109.0,188.0,137.0,20436.0,Frontier Airlines Inc.,06460,D,F9,Frontier Airlines Inc.,3,3.0,13485,1348502,33485,MSN,"Madison, WI",WI,55,Wisconsin,45,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,6,694,1,2022,2,4,3,F
F9,1.0,1.0,36000.0,180.0,19.0,0.0,0.0,1332.0,209.0,158.0,20436.0,Frontier Airlines Inc.,06460,D,F9,Frontier Airlines Inc.,3,3.0,11697,1169706,32467,FLL,"Fort Lauderdale, FL",FL,12,Florida,33,14321,1432105,34321,PWM,"Portland, ME",ME,23,Maine,12,6,694,1,2022,1,2,3,F
F9,1.0,1.0,36000.0,180.0,23.0,0.0,0.0,1041.0,171.0,148.0,20436.0,Frontier Airlines Inc.,06460,D,F9,Frontier Airlines Inc.,3,3.0,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,14683,1468305,33214,SAT,"San Antonio, TX",TX,48,Texas,74,6,694,1,2022,1,3,3,F
F9,1.0,1.0,36000.0,180.0,32.0,0.0,0.0,365.0,72.0,55.0,20436.0,Frontier Airlines Inc.,06460,D,F9,Frontier Airlines Inc.,3,3.0,12889,1288903,32211,LAS,"Las Vegas, NV",NV,32,Nevada,85,15376,1537604,30436,TUS,"Tucson, AZ",AZ,4,Arizona,81,6,694,1,2022,1,3,1,F
F9,1.0,1.0,36000.0,180.0,32.0,0.0,0.0,1010.0,190.0,146.0,20436.0,Frontier Airlines Inc.,06460,D,F9,Frontier Airlines Inc.,3,3.0,12953,1295304,31703,LGA,"New York, NY",NY,36,New York,22,15304,1530402,33195,TPA,"Tampa, FL",FL,12,Florida,33,6,694,1,2022,1,2,3,F
F9,1.0,1.0,36000.0,180.0,32.0,0.0,0.0,1016.0,162.0,146.0,20436.0,Frontier Airlines Inc.,06460,D,F9,Frontier Airlines Inc.,3,3.0,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,12206,1220605,32206,HRL,"Harlingen/San Benito, TX",TX,48,Texas,74,6,694,1,2022,1,3,3,F
F9,1.0,1.0,36000.0,180.0,34.0,0.0,0.0,1016.0,168.0,123.0,20436.0,Frontier Airlines Inc.,06460,D,F9,Frontier Airlines Inc.,3,3.0,12206,1220605,32206,HRL,"Harlingen/San Benito, TX",TX,48,Texas,74,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,6,694,1,2022,1,3,3,F
