UNIQUE_CARRIER,DEPARTURES_SCHEDULED,DEPARTURES_PERFORMED,PAYLOAD,SEATS,PASSENGERS,FREIGHT,MAIL,DISTANCE,RAMP_TO_RAMP,AIR_TIME,AIRLINE_ID,UNIQUE_CARRIER_NAME,UNIQUE_CARRIER_ENTITY,REGION,CARRIER,CARRIER_NAME,CARRIER_GROUP,CARRIER_GROUP_NEW,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN_CITY_MARKET_ID,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,ORIGIN_STATE_FIPS,ORIGIN_STATE_NM,ORIGIN_WAC,DEST_AIRPORT_ID,DEST_AIRPORT_SEQ_ID,DEST_CITY_MARKET_ID,DEST,DEST_CITY_NAME,DEST_STATE_ABR,DEST_STATE_FIPS,DEST_STATE_NM,DEST_WAC,AIRCRAFT_GROUP,AIRCRAFT_TYPE,AIRCRAFT_CONFIG,YEAR,QUARTER,MONTH,DISTANCE_GROUP,CLASS
C5,0.0,5.0,50000.0,250.0,28.0,0.0,0.0,1299.0,996.0,870.0,20445.0,CommuteAir LLC dba CommuteAir,06944,D,C5,CommuteAir LLC dba CommuteAir,2,2.0,12266,1226603,31453,IAH,"Houston, TX",TX,48,Texas,74,13433,1343302,33304,MOT,"Minot, ND",ND,38,North Dakota,66,6,675,1,2022,4,10,3,L
C5,0.0,5.0,50000.0,250.0,35.0,0.0,0.0,1299.0,930.0,818.0,20445.0,CommuteAir LLC dba CommuteAir,06944,D,C5,CommuteAir LLC dba CommuteAir,2,2.0,13433,1343302,33304,MOT,"Minot, ND",ND,38,North Dakota,66,12266,1226603,31453,IAH,"Houston, TX",TX,48,Texas,74,6,675,1,2022,4,10,3,L
C5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20445.0,CommuteAir LLC dba CommuteAir,06944,D,C5,"Commutair Aka Champlain Enterprises, Inc.",2,2.0,15016,1501606,31123,STL,"St. Louis, MO",MO,29,Missouri,64,15016,1501606,31123,STL,"St. Louis, MO",MO,29,Missouri,64,6,675,1,2022,2,6,1,F
C5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,20445.0,CommuteAir LLC dba CommuteAir,06944,D,C5,CommuteAir LLC dba CommuteAir,2,2.0,12191,1219102,31453,HOU,"Houston, TX",TX,48,Texas,74,12266,1226603,31453,IAH,"Houston, TX",TX,48,Texas,74,6,675,1,2022,3,7,1,F
C5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,20445.0,CommuteAir LLC dba CommuteAir,06944,D,C5,"Commutair Aka Champlain Enterprises, Inc.",2,2.0,12206,1220605,32206,HRL,"Harlingen/San Benito, TX",TX,48,Texas,74,13256,1325602,33256,MFE,"Mission/McAllen/Edinburg, TX",TX,48,Texas,74,6,675,1,2022,1,2,1,F
C5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,20445.0,CommuteAir LLC dba CommuteAir,06944,D,C5,"Commutair Aka Champlain Enterprises, Inc.",2,2.0,13256,1325602,33256,MFE,"Mission/McAllen/Edinburg, TX",TX,48,Texas,74,12206,1220605,32206,HRL,"Harlingen/San Benito, TX",TX,48,Texas,74,6,675,1,2022,1,2,1,F
C5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,20445.0,CommuteAir LLC dba CommuteAir,06944,D,C5,"Commutair Aka Champlain Enterprises, Inc.",2,2.0,10792,1079206,30792,BUF,"Buffalo, NY",NY,36,New York,22,14576,1457606,34576,ROC,"Rochester, NY",NY,36,New York,22,6,675,1,2022,2,6,1,F
C5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,20445.0,CommuteAir LLC dba CommuteAir,06944,D,C5,"Commutair Aka Champlain Enterprises, Inc.",2,2.0,10990,1099005,30990,CHO,"Charlottesville, VA",VA,51,Virginia,38,12264,1226402,30852,IAD,"Washington, DC",VA,51,Virginia,38,6,675,1,2022,2,5,1,F
C5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,20445.0,CommuteAir LLC dba CommuteAir,06944,D,C5,CommuteAir LLC dba CommuteAir,2,2.0,14576,1457607,34576,ROC,"Rochester, NY",NY,36,New York,22,15096,1509602,35096,SYR,"Syracuse, NY",NY,36,New York,22,6,675,1,2022,4,10,1,F
C5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,20445.0,CommuteAir LLC dba CommuteAir,06944,D,C5,"Commutair Aka Champlain Enterprises, Inc.",2,2.0,11233,1123302,31233,CYS,"Cheyenne, WY",WY,56,Wyoming,88,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,6,675,1,2022,1,1,1,F
