UNIQUE_CARRIER,DEPARTURES_SCHEDULED,DEPARTURES_PERFORMED,PAYLOAD,SEATS,PASSENGERS,FREIGHT,MAIL,DISTANCE,RAMP_TO_RAMP,AIR_TIME,AIRLINE_ID,UNIQUE_CARRIER_NAME,UNIQUE_CARRIER_ENTITY,REGION,CARRIER,CARRIER_NAME,CARRIER_GROUP,CARRIER_GROUP_NEW,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN_CITY_MARKET_ID,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,ORIGIN_STATE_FIPS,ORIGIN_STATE_NM,ORIGIN_WAC,DEST_AIRPORT_ID,DEST_AIRPORT_SEQ_ID,DEST_CITY_MARKET_ID,DEST,DEST_CITY_NAME,DEST_STATE_ABR,DEST_STATE_FIPS,DEST_STATE_NM,DEST_WAC,AIRCRAFT_GROUP,AIRCRAFT_TYPE,AIRCRAFT_CONFIG,YEAR,QUARTER,MONTH,DISTANCE_GROUP,CLASS
G7,0.0,1.0,17610.0,50.0,0.0,0.0,0.0,180.0,55.0,35.0,20500.0,GoJet Airlines LLC d/b/a United Express,07041,D,G7,GoJet Airlines LLC d/b/a United Express,2,2.0,14711,1471105,34711,SCE,"State College, PA",PA,42,Pennsylvania,23,15096,1509602,35096,SYR,"Syracuse, NY",NY,36,New York,22,6,530,1,2022,2,5,1,F
G7,0.0,1.0,17610.0,50.0,0.0,0.0,0.0,323.0,71.0,55.0,20500.0,GoJet Airlines LLC d/b/a United Express,07041,D,G7,GoJet Airlines LLC d/b/a United Express,2,2.0,12264,1226402,30852,IAD,"Washington, DC",VA,51,Virginia,38,12323,1232305,32323,ILM,"Wilmington, NC",NC,37,North Carolina,36,6,530,1,2022,3,8,1,F
G7,0.0,1.0,17610.0,50.0,0.0,0.0,0.0,393.0,86.0,71.0,20500.0,GoJet Airlines LLC d/b/a United Express,07041,D,G7,GoJet Airlines LLC d/b/a United Express,2,2.0,10581,1058102,30581,BGR,"Bangor, ME",ME,23,Maine,12,11618,1161802,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,6,530,1,2022,2,4,1,F
G7,0.0,1.0,17610.0,50.0,0.0,0.0,0.0,393.0,91.0,64.0,20500.0,GoJet Airlines LLC d/b/a United Express,07041,D,G7,GoJet Airlines LLC d/b/a United Express,2,2.0,11618,1161802,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,10581,1058102,30581,BGR,"Bangor, ME",ME,23,Maine,12,6,530,1,2022,2,4,1,F
G7,0.0,1.0,17610.0,50.0,0.0,0.0,0.0,408.0,117.0,92.0,20500.0,GoJet Airlines LLC d/b/a United Express,07041,D,G7,GoJet Airlines LLC d/b/a United Express,2,2.0,10154,1015405,30154,ACK,"Nantucket, MA",MA,25,Massachusetts,13,14711,1471105,34711,SCE,"State College, PA",PA,42,Pennsylvania,23,6,530,1,2022,2,6,1,F
G7,0.0,1.0,17610.0,50.0,0.0,0.0,0.0,474.0,95.0,77.0,20500.0,GoJet Airlines LLC d/b/a United Express,07041,D,G7,GoJet Airlines LLC d/b/a United Express,2,2.0,14524,1452401,34524,RIC,"Richmond, VA",VA,51,Virginia,38,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,6,530,1,2022,4,10,1,F
G7,0.0,1.0,17610.0,50.0,0.0,0.0,0.0,601.0,99.0,79.0,20500.0,GoJet Airlines LLC d/b/a United Express,07041,D,G7,GoJet Airlines LLC d/b/a United Express,2,2.0,12264,1226402,30852,IAD,"Washington, DC",VA,51,Virginia,38,10581,1058102,30581,BGR,"Bangor, ME",ME,23,Maine,12,6,530,1,2022,1,3,2,F
G7,0.0,1.0,17610.0,50.0,0.0,0.0,0.0,601.0,138.0,92.0,20500.0,GoJet Airlines LLC d/b/a United Express,07041,D,G7,GoJet Airlines LLC d/b/a United Express,2,2.0,10581,1058102,30581,BGR,"Bangor, ME",ME,23,Maine,12,12264,1226402,30852,IAD,"Washington, DC",VA,51,Virginia,38,6,530,1,2022,1,3,2,F
G7,0.0,1.0,17610.0,50.0,0.0,0.0,0.0,681.0,110.0,97.0,20500.0,GoJet Airlines LLC d/b/a United Express,07041,D,G7,GoJet Airlines LLC d/b/a United Express,2,2.0,14711,1471105,34711,SCE,"State College, PA",PA,42,Pennsylvania,23,15016,1501606,31123,STL,"St. Louis, MO",MO,29,Missouri,64,6,530,1,2022,2,6,2,F
G7,0.0,1.0,17610.0,50.0,0.0,0.0,0.0,741.0,138.0,108.0,20500.0,GoJet Airlines LLC d/b/a United Express,07041,D,G7,GoJet Airlines LLC d/b/a United Express,2,2.0,14307,1430705,30721,PVD,"Providence, RI",RI,44,Rhode Island,15,10431,1043105,30431,AVL,"Asheville, NC",NC,37,North Carolina,36,6,530,1,2022,2,6,2,F
