UNIQUE_CARRIER,DEPARTURES_SCHEDULED,DEPARTURES_PERFORMED,PAYLOAD,SEATS,PASSENGERS,FREIGHT,MAIL,DISTANCE,RAMP_TO_RAMP,AIR_TIME,AIRLINE_ID,UNIQUE_CARRIER_NAME,UNIQUE_CARRIER_ENTITY,REGION,CARRIER,CARRIER_NAME,CARRIER_GROUP,CARRIER_GROUP_NEW,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN_CITY_MARKET_ID,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,ORIGIN_STATE_FIPS,ORIGIN_STATE_NM,ORIGIN_WAC,DEST_AIRPORT_ID,DEST_AIRPORT_SEQ_ID,DEST_CITY_MARKET_ID,DEST,DEST_CITY_NAME,DEST_STATE_ABR,DEST_STATE_FIPS,DEST_STATE_NM,DEST_WAC,AIRCRAFT_GROUP,AIRCRAFT_TYPE,AIRCRAFT_CONFIG,YEAR,QUARTER,MONTH,DISTANCE_GROUP,CLASS
HA,0.0,1.0,31500.0,128.0,41.0,0.0,0.0,35.0,27.0,15.0,19690,Hawaiian Airlines Inc.,05375,D,HA,Hawaiian Airlines Inc.,3,3,13034,1303402,33034,LNY,"Lanai, HI",HI,15,Hawaii,2,13830,1383002,33830,OGG,"Kahului, HI",HI,15,Hawaii,2,6,608,1,2021,3,9,1,L
HA,0.0,1.0,31900.0,128.0,57.0,0.0,0.0,35.0,39.0,19.0,19690,Hawaiian Airlines Inc.,05375,D,HA,Hawaiian Airlines Inc.,3,3,13830,1383002,33830,OGG,"Kahului, HI",HI,15,Hawaii,2,13034,1303402,33034,LNY,"Lanai, HI",HI,15,Hawaii,2,6,608,1,2021,3,8,1,L
HA,0.0,1.0,32000.0,128.0,50.0,0.0,0.0,72.0,36.0,19.0,19690,Hawaiian Airlines Inc.,05375,D,HA,Hawaiian Airlines Inc.,3,3,12173,1217305,32134,HNL,"Honolulu, HI",HI,15,Hawaii,2,13034,1303402,33034,LNY,"Lanai, HI",HI,15,Hawaii,2,6,608,1,2021,3,7,1,L
HA,0.0,1.0,32100.0,128.0,59.0,450.0,0.0,65.0,47.0,33.0,19690,Hawaiian Airlines Inc.,05375,D,HA,Hawaiian Airlines Inc.,3,3,12758,1275804,32758,KOA,"Kona, HI",HI,15,Hawaii,2,12402,1240203,32402,ITO,"Hilo, HI",HI,15,Hawaii,2,6,608,1,2021,4,12,1,F
HA,0.0,1.0,50000.0,189.0,0.0,0.0,0.0,337.0,141.0,86.0,19690,Hawaiian Airlines Inc.,05375,D,HA,Hawaiian Airlines Inc.,3,3,12892,1289208,32575,LAX,"Los Angeles, CA",CA,6,California,91,14771,1477104,32457,SFO,"San Francisco, CA",CA,6,California,91,6,721,1,2021,4,12,1,F
HA,0.0,1.0,50000.0,189.0,11.0,0.0,0.0,2660.0,373.0,358.0,19690,Hawaiian Airlines Inc.,05375,D,HA,Hawaiian Airlines Inc.,3,3,15154,1515402,31979,TCM,"Tacoma, WA",WA,53,Washington,93,12173,1217305,32134,HNL,"Honolulu, HI",HI,15,Hawaii,2,6,721,1,2021,2,4,6,L
HA,0.0,1.0,50000.0,189.0,48.0,75.0,0.0,102.0,40.0,21.0,19690,Hawaiian Airlines Inc.,05375,D,HA,Hawaiian Airlines Inc.,3,3,12982,1298202,32982,LIH,"Lihue, HI",HI,15,Hawaii,2,12173,1217305,32134,HNL,"Honolulu, HI",HI,15,Hawaii,2,6,721,1,2021,4,12,1,F
HA,0.0,1.0,50000.0,189.0,92.0,2386.0,0.0,102.0,44.0,22.0,19690,Hawaiian Airlines Inc.,05375,D,HA,Hawaiian Airlines Inc.,3,3,12173,1217305,32134,HNL,"Honolulu, HI",HI,15,Hawaii,2,12982,1298202,32982,LIH,"Lihue, HI",HI,15,Hawaii,2,6,721,1,2021,4,12,1,F
HA,0.0,1.0,50000.0,189.0,93.0,0.0,0.0,84.0,36.0,21.0,19690,Hawaiian Airlines Inc.,05375,D,HA,Hawaiian Airlines Inc.,3,3,12758,1275804,32758,KOA,"Kona, HI",HI,15,Hawaii,2,13830,1383002,33830,OGG,"Kahului, HI",HI,15,Hawaii,2,6,721,1,2021,4,12,1,F
HA,0.0,1.0,50000.0,189.0,93.0,0.0,0.0,2384.0,351.0,326.0,19690,Hawaiian Airlines Inc.,05375,D,HA,Hawaiian Airlines Inc.,3,3,14831,1483106,32457,SJC,"San Jose, CA",CA,6,California,91,12758,1275804,32758,KOA,"Kona, HI",HI,15,Hawaii,2,6,721,1,2021,4,12,5,F
HA,0.0,1.0,50000.0,189.0,96.0,0.0,0.0,2607.0,352.0,335.0,19690,Hawaiian Airlines Inc.,05375,D,HA,Hawaiian Airlines Inc.,3,3,14533,1453302,34454,RIV,"Riverside, CA",CA,6,California,91,13662,1366201,33662,NGF,"Kaneohe, HI",HI,15,Hawaii,2,6,721,1,2021,1,2,6,L
HA,0.0,1.0,50000.0,189.0,101.0,0.0,0.0,2556.0,369.0,332.0,19690,Hawaiian Airlines Inc.,05375,D,HA,Hawaiian Airlines Inc.,3,3,12173,1217305,32134,HNL,"Honolulu, HI",HI,15,Hawaii,2,12892,1289208,32575,LAX,"Los Angeles, CA",CA,6,California,91,6,721,1,2021,4,11,6,F
HA,0.0,1.0,50000.0,189.0,115.0,0.0,0.0,2572.0,333.0,306.0,19690,Hawaiian Airlines Inc.,05375,D,HA,Hawaiian Airlines Inc.,3,3,12173,1217305,32134,HNL,"Honolulu, HI",HI,15,Hawaii,2,14570,1457002,34570,RNO,"Reno, NV",NV,32,Nevada,85,6,721,1,2021,4,10,6,L
HA,0.0,1.0,50000.0,189.0,118.0,0.0,0.0,181.0,51.0,36.0,19690,Hawaiian Airlines Inc.,05375,D,HA,Hawaiian Airlines Inc.,3,3,14570,1457002,34570,RNO,"Reno, NV",NV,32,Nevada,85,13796,1379608,32457,OAK,"Oakland, CA",CA,6,California,91,6,721,1,2021,4,10,1,L
HA,0.0,1.0,50000.0,189.0,118.0,0.0,0.0,988.0,140.0,126.0,19690,Hawaiian Airlines Inc.,05375,D,HA,Hawaiian Airlines Inc.,3,3,11540,1154005,30615,ELP,"El Paso, TX",TX,48,Texas,74,13796,1379608,32457,OAK,"Oakland, CA",CA,6,California,91,6,721,1,2021,3,9,2,L
HA,0.0,1.0,50000.0,189.0,118.0,0.0,0.0,2409.0,302.0,286.0,19690,Hawaiian Airlines Inc.,05375,D,HA,Hawaiian Airlines Inc.,3,3,13796,1379608,32457,OAK,"Oakland, CA",CA,6,California,91,12173,1217305,32134,HNL,"Honolulu, HI",HI,15,Hawaii,2,6,721,1,2021,3,9,5,L
HA,0.0,1.0,50000.0,189.0,118.0,0.0,0.0,2409.0,336.0,319.0,19690,Hawaiian Airlines Inc.,05375,D,HA,Hawaiian Airlines Inc.,3,3,13796,1379608,32457,OAK,"Oakland, CA",CA,6,California,91,12173,1217305,32134,HNL,"Honolulu, HI",HI,15,Hawaii,2,6,721,1,2021,4,10,5,L
HA,0.0,1.0,50000.0,189.0,128.0,0.0,0.0,201.0,49.0,36.0,19690,Hawaiian Airlines Inc.,05375,D,HA,Hawaiian Airlines Inc.,3,3,13830,1383002,33830,OGG,"Kahului, HI",HI,15,Hawaii,2,12982,1298202,32982,LIH,"Lihue, HI",HI,15,Hawaii,2,6,721,1,2021,3,8,1,F
HA,0.0,1.0,50000.0,189.0,130.0,398.0,0.0,163.0,51.0,30.0,19690,Hawaiian Airlines Inc.,05375,D,HA,Hawaiian Airlines Inc.,3,3,12758,1275804,32758,KOA,"Kona, HI",HI,15,Hawaii,2,12173,1217305,32134,HNL,"Honolulu, HI",HI,15,Hawaii,2,6,721,1,2021,2,6,1,F
