UNIQUE_CARRIER,DEPARTURES_SCHEDULED,DEPARTURES_PERFORMED,PAYLOAD,SEATS,PASSENGERS,FREIGHT,MAIL,DISTANCE,RAMP_TO_RAMP,AIR_TIME,AIRLINE_ID,UNIQUE_CARRIER_NAME,UNIQUE_CARRIER_ENTITY,REGION,CARRIER,CARRIER_NAME,CARRIER_GROUP,CARRIER_GROUP_NEW,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN_CITY_MARKET_ID,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,ORIGIN_STATE_FIPS,ORIGIN_STATE_NM,ORIGIN_WAC,DEST_AIRPORT_ID,DEST_AIRPORT_SEQ_ID,DEST_CITY_MARKET_ID,DEST,DEST_CITY_NAME,DEST_STATE_ABR,DEST_STATE_FIPS,DEST_STATE_NM,DEST_WAC,AIRCRAFT_GROUP,AIRCRAFT_TYPE,AIRCRAFT_CONFIG,YEAR,QUARTER,MONTH,DISTANCE_GROUP,CLASS
AS,0.0,1.0,32800.0,124.0,16.0,344.0,1.0,373.0,74.0,51.0,19930,Alaska Airlines Inc.,06031,D,AS,Alaska Airlines Inc.,3,3,10299,1029906,30299,ANC,"Anchorage, AK",AK,2,Alaska,1,15991,1599102,35991,YAK,"Yakutat, AK",AK,2,Alaska,1,6,612,1,2021,4,12,1,F
AS,0.0,1.0,32800.0,124.0,37.0,245.0,13.0,617.0,101.0,85.0,19930,Alaska Airlines Inc.,06031,D,AS,Alaska Airlines Inc.,3,3,10926,1092603,30913,CDV,"Cordova, AK",AK,2,Alaska,1,12819,1281902,31401,KTN,"Ketchikan, AK",AK,2,Alaska,1,6,612,1,2021,4,10,2,F
AS,0.0,1.0,32800.0,124.0,53.0,0.0,0.0,592.0,103.0,74.0,19930,Alaska Airlines Inc.,06031,D,AS,Alaska Airlines Inc.,3,3,10299,1029906,30299,ANC,"Anchorage, AK",AK,2,Alaska,1,14828,1482805,34828,SIT,"Sitka, AK",AK,2,Alaska,1,6,612,1,2021,4,12,2,F
AS,0.0,1.0,32900.0,124.0,2.0,986.0,10.0,373.0,88.0,77.0,19930,Alaska Airlines Inc.,06031,D,AS,Alaska Airlines Inc.,3,3,15991,1599102,35991,YAK,"Yakutat, AK",AK,2,Alaska,1,10299,1029906,30299,ANC,"Anchorage, AK",AK,2,Alaska,1,6,612,1,2021,1,1,1,F
AS,0.0,1.0,33000.0,124.0,18.0,0.0,0.0,626.0,104.0,89.0,19930,Alaska Airlines Inc.,06031,D,AS,Alaska Airlines Inc.,3,3,10299,1029906,30299,ANC,"Anchorage, AK",AK,2,Alaska,1,14709,1470904,30073,SCC,"Deadhorse, AK",AK,2,Alaska,1,6,612,1,2021,2,5,2,L
AS,0.0,1.0,33000.0,124.0,30.0,0.0,0.0,1660.0,218.0,197.0,19930,Alaska Airlines Inc.,06031,D,AS,Alaska Airlines Inc.,3,3,14747,1474703,30559,SEA,"Seattle, WA",WA,53,Washington,93,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,6,612,1,2021,1,1,4,F
AS,0.0,1.0,33000.0,124.0,35.0,0.0,0.0,626.0,88.0,77.0,19930,Alaska Airlines Inc.,06031,D,AS,Alaska Airlines Inc.,3,3,14709,1470904,30073,SCC,"Deadhorse, AK",AK,2,Alaska,1,10299,1029906,30299,ANC,"Anchorage, AK",AK,2,Alaska,1,6,612,1,2021,2,5,2,L
AS,0.0,1.0,33000.0,124.0,51.0,0.0,0.0,1660.0,257.0,238.0,19930,Alaska Airlines Inc.,06031,D,AS,Alaska Airlines Inc.,3,3,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,14747,1474703,30559,SEA,"Seattle, WA",WA,53,Washington,93,6,612,1,2021,1,1,4,F
AS,0.0,1.0,33000.0,124.0,52.0,0.0,0.0,1770.0,307.0,262.0,19930,Alaska Airlines Inc.,06031,D,AS,Alaska Airlines Inc.,3,3,10423,1042302,30423,AUS,"Austin, TX",TX,48,Texas,74,14747,1474703,30559,SEA,"Seattle, WA",WA,53,Washington,93,6,612,1,2021,2,4,4,F
AS,0.0,1.0,33000.0,124.0,56.0,0.0,0.0,1519.0,229.0,209.0,19930,Alaska Airlines Inc.,06031,D,AS,Alaska Airlines Inc.,3,3,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,14747,1474703,30559,SEA,"Seattle, WA",WA,53,Washington,93,6,612,1,2021,1,3,4,F
AS,0.0,1.0,33000.0,124.0,56.0,2054.0,0.0,1721.0,239.0,200.0,19930,Alaska Airlines Inc.,06031,D,AS,Alaska Airlines Inc.,3,3,14747,1474703,30559,SEA,"Seattle, WA",WA,53,Washington,93,13930,1393007,30977,ORD,"Chicago, IL",IL,17,Illinois,41,6,612,1,2021,1,1,4,F
AS,0.0,1.0,33000.0,124.0,57.0,523.0,0.0,411.0,91.0,78.0,19930,Alaska Airlines Inc.,06031,D,AS,Alaska Airlines Inc.,3,3,10926,1092603,30913,CDV,"Cordova, AK",AK,2,Alaska,1,12523,1252306,32523,JNU,"Juneau, AK",AK,2,Alaska,1,6,612,1,2021,3,8,1,F
AS,0.0,1.0,33000.0,124.0,61.0,0.0,0.0,1050.0,210.0,170.0,19930,Alaska Airlines Inc.,06031,D,AS,Alaska Airlines Inc.,3,3,14679,1467903,33570,SAN,"San Diego, CA",CA,6,California,91,14747,1474703,30559,SEA,"Seattle, WA",WA,53,Washington,93,6,612,1,2021,2,5,3,F
AS,0.0,1.0,33000.0,124.0,66.0,0.0,0.0,1519.0,220.0,189.0,19930,Alaska Airlines Inc.,06031,D,AS,Alaska Airlines Inc.,3,3,14747,1474703,30559,SEA,"Seattle, WA",WA,53,Washington,93,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,6,612,1,2021,1,3,4,F
AS,0.0,1.0,33000.0,124.0,66.0,915.0,0.0,1721.0,262.0,237.0,19930,Alaska Airlines Inc.,06031,D,AS,Alaska Airlines Inc.,3,3,13930,1393007,30977,ORD,"Chicago, IL",IL,17,Illinois,41,14747,1474703,30559,SEA,"Seattle, WA",WA,53,Washington,93,6,612,1,2021,1,1,4,F
AS,0.0,1.0,33000.0,124.0,75.0,145.0,0.0,1519.0,189.0,175.0,19930,Alaska Airlines Inc.,06031,D,AS,Alaska Airlines Inc.,3,3,14747,1474703,30559,SEA,"Seattle, WA",WA,53,Washington,93,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,6,612,1,2021,3,9,4,F
