UNIQUE_CARRIER,DEPARTURES_SCHEDULED,DEPARTURES_PERFORMED,PAYLOAD,SEATS,PASSENGERS,FREIGHT,MAIL,DISTANCE,RAMP_TO_RAMP,AIR_TIME,AIRLINE_ID,UNIQUE_CARRIER_NAME,UNIQUE_CARRIER_ENTITY,REGION,CARRIER,CARRIER_NAME,CARRIER_GROUP,CARRIER_GROUP_NEW,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN_CITY_MARKET_ID,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,ORIGIN_STATE_FIPS,ORIGIN_STATE_NM,ORIGIN_WAC,DEST_AIRPORT_ID,DEST_AIRPORT_SEQ_ID,DEST_CITY_MARKET_ID,DEST,DEST_CITY_NAME,DEST_STATE_ABR,DEST_STATE_FIPS,DEST_STATE_NM,DEST_WAC,AIRCRAFT_GROUP,AIRCRAFT_TYPE,AIRCRAFT_CONFIG,YEAR,QUARTER,MONTH,DISTANCE_GROUP,CLASS
PT,1.0,1.0,11000.0,50.0,0.0,0.0,0.0,46.0,40.0,19.0,20427,Piedmont Airlines,06918,D,PT,Piedmont Airlines,2,2,15096,1509602,35096,SYR,"Syracuse, NY",NY,36,New York,22,12397,1239702,32397,ITH,"Ithaca/Cortland, NY",NY,36,New York,22,6,675,1,2021,4,10,1,F
PT,1.0,1.0,11000.0,50.0,0.0,0.0,0.0,450.0,89.0,65.0,20427,Piedmont Airlines,06918,D,PT,Piedmont Airlines,2,2,12945,1294503,32945,LEX,"Lexington, KY",KY,21,Kentucky,52,14098,1409803,33667,PHF,"Newport News/Williamsburg, VA",VA,51,Virginia,38,6,675,1,2021,3,8,1,F
PT,1.0,1.0,11000.0,50.0,9.0,0.0,0.0,449.0,107.0,68.0,20427,Piedmont Airlines,06918,D,PT,Piedmont Airlines,2,2,11057,1105703,31057,CLT,"Charlotte, NC",NC,37,North Carolina,36,14100,1410005,34100,PHL,"Philadelphia, PA",PA,42,Pennsylvania,23,6,675,1,2021,4,10,1,F
PT,1.0,1.0,11000.0,50.0,23.0,0.0,0.0,162.0,83.0,61.0,20427,Piedmont Airlines,06918,D,PT,Piedmont Airlines,2,2,12945,1294503,32945,LEX,"Lexington, KY",KY,21,Kentucky,52,15323,1532305,35323,TRI,"Bristol/Johnson City/Kingsport, TN",TN,47,Tennessee,54,6,675,1,2021,3,8,1,F
PT,1.0,1.0,11000.0,50.0,27.0,0.0,0.0,337.0,72.0,49.0,20427,Piedmont Airlines,06918,D,PT,Piedmont Airlines,2,2,14492,1449202,34492,RDU,"Raleigh/Durham, NC",NC,37,North Carolina,36,14100,1410005,34100,PHL,"Philadelphia, PA",PA,42,Pennsylvania,23,6,675,1,2021,3,8,1,F
PT,1.0,1.0,11000.0,50.0,28.0,0.0,0.0,135.0,47.0,29.0,20427,Piedmont Airlines,06918,D,PT,Piedmont Airlines,2,2,13930,1393007,30977,ORD,"Chicago, IL",IL,17,Illinois,41,11067,1106702,31067,CMI,"Champaign/Urbana, IL",IL,17,Illinois,41,6,675,1,2021,4,11,1,F
PT,1.0,1.0,11000.0,50.0,36.0,17.0,0.0,107.0,47.0,27.0,20427,Piedmont Airlines,06918,D,PT,Piedmont Airlines,2,2,13931,1393102,33667,ORF,"Norfolk, VA",VA,51,Virginia,38,14704,1470405,34704,SBY,"Salisbury, MD",MD,24,Maryland,35,6,675,1,2021,4,10,1,F
PT,1.0,1.0,11000.0,50.0,36.0,17.0,0.0,290.0,159.0,130.0,20427,Piedmont Airlines,06918,D,PT,Piedmont Airlines,2,2,11057,1105703,31057,CLT,"Charlotte, NC",NC,37,North Carolina,36,13931,1393102,33667,ORF,"Norfolk, VA",VA,51,Virginia,38,6,675,1,2021,4,10,1,F
PT,1.0,1.0,11000.0,50.0,37.0,0.0,0.0,449.0,125.0,85.0,20427,Piedmont Airlines,06918,D,PT,Piedmont Airlines,2,2,14100,1410005,34100,PHL,"Philadelphia, PA",PA,42,Pennsylvania,23,11057,1105703,31057,CLT,"Charlotte, NC",NC,37,North Carolina,36,6,675,1,2021,2,6,1,F
PT,1.0,1.0,11000.0,50.0,38.0,0.0,0.0,84.0,43.0,27.0,20427,Piedmont Airlines,06918,D,PT,Piedmont Airlines,2,2,11995,1199502,31995,GSO,"Greensboro/High Point, NC",NC,37,North Carolina,36,14574,1457405,34574,ROA,"Roanoke, VA",VA,51,Virginia,38,6,675,1,2021,3,8,1,F
