UNIQUE_CARRIER,DEPARTURES_SCHEDULED,DEPARTURES_PERFORMED,PAYLOAD,SEATS,PASSENGERS,FREIGHT,MAIL,DISTANCE,RAMP_TO_RAMP,AIR_TIME,AIRLINE_ID,UNIQUE_CARRIER_NAME,UNIQUE_CARRIER_ENTITY,REGION,CARRIER,CARRIER_NAME,CARRIER_GROUP,CARRIER_GROUP_NEW,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN_CITY_MARKET_ID,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,ORIGIN_STATE_FIPS,ORIGIN_STATE_NM,ORIGIN_WAC,DEST_AIRPORT_ID,DEST_AIRPORT_SEQ_ID,DEST_CITY_MARKET_ID,DEST,DEST_CITY_NAME,DEST_STATE_ABR,DEST_STATE_FIPS,DEST_STATE_NM,DEST_WAC,AIRCRAFT_GROUP,AIRCRAFT_TYPE,AIRCRAFT_CONFIG,YEAR,QUARTER,MONTH,DISTANCE_GROUP,CLASS
B6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1693.0,0.0,0.0,20409,JetBlue Airways,6673,D,B6,JetBlue Airways,3,3,15024,1502403,34945,STT,"Charlotte Amalie, VI",VI,78,U.S. Virgin Islands,4,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,6,721,1,2021,3,7,4,F
B6,0.0,1.0,25000.0,100.0,0.0,0.0,0.0,288.0,64.0,46.0,20409,JetBlue Airways,06673,D,B6,JetBlue Airways,3,3,14524,1452401,34524,RIC,"Richmond, VA",VA,51,Virginia,38,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,6,678,1,2021,3,9,1,F
B6,0.0,1.0,25000.0,100.0,0.0,0.0,0.0,1271.0,202.0,184.0,20409,JetBlue Airways,06673,D,B6,JetBlue Airways,3,3,10423,1042302,30423,AUS,"Austin, TX",TX,48,Texas,74,14524,1452401,34524,RIC,"Richmond, VA",VA,51,Virginia,38,6,678,1,2021,3,9,3,F
B6,0.0,1.0,25000.0,100.0,1.0,0.0,0.0,1395.0,236.0,200.0,20409,JetBlue Airways,06673,D,B6,JetBlue Airways,3,3,12266,1226603,31453,IAH,"Houston, TX",TX,48,Texas,74,15096,1509602,35096,SYR,"Syracuse, NY",NY,36,New York,22,6,678,1,2021,2,6,3,F
B6,0.0,1.0,25000.0,100.0,12.0,0.0,0.0,21.0,66.0,27.0,20409,JetBlue Airways,06673,D,B6,JetBlue Airways,3,3,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,11618,1161802,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,6,678,1,2021,3,9,1,F
B6,0.0,1.0,25000.0,100.0,20.0,0.0,0.0,742.0,130.0,105.0,20409,JetBlue Airways,06673,D,B6,JetBlue Airways,3,3,12451,1245102,31136,JAX,"Jacksonville, FL",FL,12,Florida,33,14100,1410005,34100,PHL,"Philadelphia, PA",PA,42,Pennsylvania,23,6,678,1,2021,3,9,2,F
B6,0.0,1.0,25000.0,100.0,22.0,0.0,0.0,925.0,155.0,129.0,20409,JetBlue Airways,06673,D,B6,JetBlue Airways,3,3,13930,1393007,30977,ORD,"Chicago, IL",IL,17,Illinois,41,12266,1226603,31453,IAH,"Houston, TX",TX,48,Texas,74,6,678,1,2021,4,10,2,L
B6,0.0,1.0,25000.0,100.0,25.0,0.0,0.0,94.0,32.0,19.0,20409,JetBlue Airways,06673,D,B6,JetBlue Airways,3,3,14524,1452401,34524,RIC,"Richmond, VA",VA,51,Virginia,38,11278,1127805,30852,DCA,"Washington, DC",VA,51,Virginia,38,6,678,1,2021,2,5,1,F
B6,0.0,1.0,25000.0,100.0,25.0,0.0,0.0,448.0,121.0,101.0,20409,JetBlue Airways,06673,D,B6,JetBlue Airways,3,3,13541,1354102,33541,MVY,"Martha's Vineyard, MA",MA,25,Massachusetts,13,14524,1452401,34524,RIC,"Richmond, VA",VA,51,Virginia,38,6,678,1,2021,2,5,1,F
B6,0.0,1.0,25000.0,100.0,31.0,0.0,0.0,74.0,35.0,19.0,20409,JetBlue Airways,16673,L,B6,JetBlue Airways,3,3,10732,1073203,30732,BQN,"Aguadilla, PR",PR,72,Puerto Rico,3,14843,1484306,34819,SJU,"San Juan, PR",PR,72,Puerto Rico,3,6,678,1,2021,2,6,1,F
