UNIQUE_CARRIER,DEPARTURES_SCHEDULED,DEPARTURES_PERFORMED,PAYLOAD,SEATS,PASSENGERS,FREIGHT,MAIL,DISTANCE,RAMP_TO_RAMP,AIR_TIME,AIRLINE_ID,UNIQUE_CARRIER_NAME,UNIQUE_CARRIER_ENTITY,REGION,CARRIER,CARRIER_NAME,CARRIER_GROUP,CARRIER_GROUP_NEW,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN_CITY_MARKET_ID,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,ORIGIN_STATE_FIPS,ORIGIN_STATE_NM,ORIGIN_WAC,DEST_AIRPORT_ID,DEST_AIRPORT_SEQ_ID,DEST_CITY_MARKET_ID,DEST,DEST_CITY_NAME,DEST_STATE_ABR,DEST_STATE_FIPS,DEST_STATE_NM,DEST_WAC,AIRCRAFT_GROUP,AIRCRAFT_TYPE,AIRCRAFT_CONFIG,YEAR,QUARTER,MONTH,DISTANCE_GROUP,CLASS
G7,0.0,1.0,17610.0,50.0,0.0,0.0,0.0,229.0,58.0,37.0,20500,GoJet Airlines LLC d/b/a United Express,07041,D,G7,GoJet Airlines LLC d/b/a United Express,2,2,12339,1233904,32337,IND,"Indianapolis, IN",IN,18,Indiana,42,15016,1501606,31123,STL,"St. Louis, MO",MO,29,Missouri,64,6,530,1,2021,3,8,1,F
G7,0.0,1.0,17610.0,50.0,0.0,0.0,0.0,993.0,150.0,136.0,20500,GoJet Airlines LLC d/b/a United Express,07041,D,G7,GoJet Airlines LLC d/b/a United Express,2,2,14576,1457606,34576,ROC,"Rochester, NY",NY,36,New York,22,13029,1302902,33029,LNK,"Lincoln, NE",NE,31,Nebraska,65,6,530,1,2021,3,8,2,F
G7,0.0,1.0,17610.0,50.0,2.0,0.0,0.0,135.0,59.0,31.0,20500,GoJet Airlines LLC d/b/a United Express,07041,D,G7,GoJet Airlines LLC d/b/a United Express,2,2,14100,1410005,34100,PHL,"Philadelphia, PA",PA,42,Pennsylvania,23,12264,1226402,30852,IAD,"Washington, DC",VA,51,Virginia,38,6,530,1,2021,3,7,1,F
G7,0.0,1.0,17610.0,50.0,4.0,0.0,0.0,421.0,75.0,62.0,20500,GoJet Airlines LLC d/b/a United Express,07041,D,G7,GoJet Airlines LLC d/b/a United Express,2,2,12339,1233904,32337,IND,"Indianapolis, IN",IN,18,Indiana,42,14783,1478302,34783,SGF,"Springfield, MO",MO,29,Missouri,64,6,530,1,2021,4,10,1,F
G7,0.0,1.0,17610.0,50.0,15.0,0.0,0.0,84.0,47.0,22.0,20500,GoJet Airlines LLC d/b/a United Express,07041,D,G7,GoJet Airlines LLC d/b/a United Express,2,2,14952,1495203,34952,SPI,"Springfield, IL",IL,17,Illinois,41,15016,1501606,31123,STL,"St. Louis, MO",MO,29,Missouri,64,6,530,1,2021,3,8,1,F
G7,0.0,1.0,17610.0,50.0,15.0,0.0,0.0,726.0,165.0,142.0,20500,GoJet Airlines LLC d/b/a United Express,07041,D,G7,GoJet Airlines LLC d/b/a United Express,2,2,12124,1212402,32124,HHH,"Hilton Head, SC",SC,45,South Carolina,37,14952,1495203,34952,SPI,"Springfield, IL",IL,17,Illinois,41,6,530,1,2021,3,8,2,F
G7,0.0,1.0,17610.0,50.0,17.0,0.0,0.0,409.0,88.0,68.0,20500,GoJet Airlines LLC d/b/a United Express,07041,D,G7,GoJet Airlines LLC d/b/a United Express,2,2,15016,1501606,31123,STL,"St. Louis, MO",MO,29,Missouri,64,11066,1106606,31066,CMH,"Columbus, OH",OH,39,Ohio,44,6,530,1,2021,4,12,1,F
G7,0.0,1.0,17610.0,50.0,19.0,0.0,0.0,135.0,66.0,30.0,20500,GoJet Airlines LLC d/b/a United Express,07041,D,G7,GoJet Airlines LLC d/b/a United Express,2,2,12264,1226402,30852,IAD,"Washington, DC",VA,51,Virginia,38,14100,1410005,34100,PHL,"Philadelphia, PA",PA,42,Pennsylvania,23,6,530,1,2021,3,7,1,F
G7,0.0,1.0,17610.0,50.0,20.0,0.0,0.0,237.0,48.0,36.0,20500,GoJet Airlines LLC d/b/a United Express,07041,D,G7,GoJet Airlines LLC d/b/a United Express,2,2,14321,1432105,34321,PWM,"Portland, ME",ME,23,Maine,12,14231,1423103,34231,PQI,"Presque Isle/Houlton, ME",ME,23,Maine,12,6,530,1,2021,4,12,1,F
G7,0.0,1.0,17610.0,50.0,21.0,0.0,0.0,70.0,32.0,14.0,20500,GoJet Airlines LLC d/b/a United Express,07041,D,G7,GoJet Airlines LLC d/b/a United Express,2,2,12945,1294503,32945,LEX,"Lexington, KY",KY,21,Kentucky,52,11193,1119302,33105,CVG,"Cincinnati, OH",KY,21,Kentucky,52,6,530,1,2021,4,10,1,F
