UNIQUE_CARRIER,DEPARTURES_SCHEDULED,DEPARTURES_PERFORMED,PAYLOAD,SEATS,PASSENGERS,FREIGHT,MAIL,DISTANCE,RAMP_TO_RAMP,AIR_TIME,AIRLINE_ID,UNIQUE_CARRIER_NAME,UNIQUE_CARRIER_ENTITY,REGION,CARRIER,CARRIER_NAME,CARRIER_GROUP,CARRIER_GROUP_NEW,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN_CITY_MARKET_ID,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,ORIGIN_STATE_FIPS,ORIGIN_STATE_NM,ORIGIN_WAC,DEST_AIRPORT_ID,DEST_AIRPORT_SEQ_ID,DEST_CITY_MARKET_ID,DEST,DEST_CITY_NAME,DEST_STATE_ABR,DEST_STATE_FIPS,DEST_STATE_NM,DEST_WAC,AIRCRAFT_GROUP,AIRCRAFT_TYPE,AIRCRAFT_CONFIG,YEAR,QUARTER,MONTH,DISTANCE_GROUP,CLASS
QX,0.0,1.0,17200.0,76.0,57.0,306.0,0.0,389.0,90.0,69.0,19687.0,Horizon Air,06580,D,QX,Horizon Air,2,2.0,14747,1474703,30559,SEA,"Seattle, WA",WA,53,Washington,93,13486,1348603,33486,MSO,"Missoula, MT",MT,30,Montana,84,4,482,1,2022,4,10,1,F
QX,0.0,1.0,17200.0,76.0,74.0,0.0,0.0,389.0,108.0,79.0,19687.0,Horizon Air,06580,D,QX,Horizon Air,2,2.0,13486,1348603,33486,MSO,"Missoula, MT",MT,30,Montana,84,14747,1474703,30559,SEA,"Seattle, WA",WA,53,Washington,93,4,482,1,2022,4,10,1,F
QX,0.0,1.0,17400.0,76.0,35.0,0.0,0.0,265.0,143.0,134.0,19687.0,Horizon Air,06580,D,QX,Horizon Air,2,2.0,14487,1448702,33792,RDD,"Redding, CA",CA,6,California,91,14489,1448902,34489,RDM,"Bend/Redmond, OR",OR,41,Oregon,92,4,482,1,2022,1,1,1,F
QX,0.0,1.0,17400.0,76.0,51.0,37.0,0.0,399.0,104.0,86.0,19687.0,Horizon Air,06580,D,QX,Horizon Air,2,2.0,10713,1071302,30713,BOI,"Boise, ID",ID,16,Idaho,83,14747,1474703,30559,SEA,"Seattle, WA",WA,53,Washington,93,4,482,1,2022,4,11,1,F
QX,0.0,1.0,17400.0,76.0,64.0,0.0,0.0,320.0,119.0,96.0,19687.0,Horizon Air,06580,D,QX,Horizon Air,2,2.0,10666,1066602,30666,BLI,"Bellingham, WA",WA,53,Washington,93,14489,1448902,34489,RDM,"Bend/Redmond, OR",OR,41,Oregon,92,4,482,1,2022,1,1,1,F
QX,0.0,1.0,17400.0,76.0,66.0,0.0,0.0,159.0,48.0,33.0,19687.0,Horizon Air,06580,D,QX,Horizon Air,2,2.0,11884,1188402,31884,GEG,"Spokane, WA",WA,53,Washington,93,11648,1164802,31648,FCA,"Kalispell, MT",MT,30,Montana,84,4,482,1,2022,2,5,1,F
QX,0.0,1.0,17400.0,76.0,68.0,0.0,0.0,287.0,104.0,59.0,19687.0,Horizon Air,06580,D,QX,Horizon Air,2,2.0,11884,1188402,31884,GEG,"Spokane, WA",WA,53,Washington,93,10713,1071302,30713,BOI,"Boise, ID",ID,16,Idaho,83,4,482,1,2022,4,11,1,F
QX,0.0,1.0,17400.0,76.0,75.0,6.0,0.0,159.0,50.0,38.0,19687.0,Horizon Air,06580,D,QX,Horizon Air,2,2.0,11648,1164802,31648,FCA,"Kalispell, MT",MT,30,Montana,84,11884,1188402,31884,GEG,"Spokane, WA",WA,53,Washington,93,4,482,1,2022,3,8,1,F
QX,0.0,1.0,17500.0,76.0,16.0,0.0,0.0,106.0,45.0,31.0,19687.0,Horizon Air,06580,D,QX,Horizon Air,2,2.0,11603,1160302,31603,EUG,"Eugene, OR",OR,41,Oregon,92,14057,1405702,34057,PDX,"Portland, OR",OR,41,Oregon,92,4,482,1,2022,3,7,1,F
QX,0.0,1.0,17500.0,76.0,25.0,0.0,0.0,106.0,40.0,23.0,19687.0,Horizon Air,06580,D,QX,Horizon Air,2,2.0,14057,1405702,34057,PDX,"Portland, OR",OR,41,Oregon,92,11603,1160302,31603,EUG,"Eugene, OR",OR,41,Oregon,92,4,482,1,2022,1,2,1,F
QX,0.0,1.0,17500.0,76.0,27.0,0.0,0.0,489.0,109.0,96.0,19687.0,Horizon Air,06580,D,QX,Horizon Air,2,2.0,15023,1502305,34433,STS,"Santa Rosa, CA",CA,6,California,91,14057,1405702,34057,PDX,"Portland, OR",OR,41,Oregon,92,4,482,1,2022,1,1,1,F
QX,0.0,1.0,17500.0,76.0,27.0,425.0,0.0,221.0,62.0,46.0,19687.0,Horizon Air,06580,D,QX,Horizon Air,2,2.0,14057,1405702,34057,PDX,"Portland, OR",OR,41,Oregon,92,10666,1066602,30666,BLI,"Bellingham, WA",WA,53,Washington,93,4,482,1,2022,4,10,1,F
QX,0.0,1.0,17500.0,76.0,37.0,0.0,0.0,106.0,37.0,24.0,19687.0,Horizon Air,06580,D,QX,Horizon Air,2,2.0,14057,1405702,34057,PDX,"Portland, OR",OR,41,Oregon,92,11603,1160302,31603,EUG,"Eugene, OR",OR,41,Oregon,92,4,482,1,2022,1,1,1,F
QX,0.0,1.0,17500.0,76.0,38.0,0.0,0.0,67.0,35.0,20.0,19687.0,Horizon Air,06580,D,QX,Horizon Air,2,2.0,12003,1200305,31895,GTF,"Great Falls, MT",MT,30,Montana,84,12156,1215605,32156,HLN,"Helena, MT",MT,30,Montana,84,4,482,1,2022,3,9,1,F
QX,0.0,1.0,17500.0,76.0,38.0,0.0,0.0,489.0,91.0,80.0,19687.0,Horizon Air,06580,D,QX,Horizon Air,2,2.0,14057,1405702,34057,PDX,"Portland, OR",OR,41,Oregon,92,15023,1502305,34433,STS,"Santa Rosa, CA",CA,6,California,91,4,482,1,2022,1,1,1,F
QX,0.0,1.0,17500.0,76.0,45.0,106.0,0.0,434.0,158.0,139.0,19687.0,Horizon Air,06580,D,QX,Horizon Air,2,2.0,15041,1504102,35041,SUN,"Sun Valley/Hailey/Ketchum, ID",ID,16,Idaho,83,14057,1405702,34057,PDX,"Portland, OR",OR,41,Oregon,92,4,482,1,2022,2,6,1,F
QX,0.0,1.0,17500.0,76.0,47.0,0.0,0.0,97.0,47.0,25.0,19687.0,Horizon Air,06580,D,QX,Horizon Air,2,2.0,10713,1071302,30713,BOI,"Boise, ID",ID,16,Idaho,83,15041,1504102,35041,SUN,"Sun Valley/Hailey/Ketchum, ID",ID,16,Idaho,83,4,482,1,2022,2,5,1,F
QX,0.0,1.0,17500.0,76.0,47.0,0.0,0.0,261.0,130.0,114.0,19687.0,Horizon Air,06580,D,QX,Horizon Air,2,2.0,14303,1430303,34303,PUW,"Pullman, WA",WA,53,Washington,93,14489,1448902,34489,RDM,"Bend/Redmond, OR",OR,41,Oregon,92,4,482,1,2022,1,1,1,F
QX,0.0,1.0,17500.0,76.0,51.0,50.0,0.0,269.0,114.0,85.0,19687.0,Horizon Air,06580,D,QX,Horizon Air,2,2.0,11603,1160302,31603,EUG,"Eugene, OR",OR,41,Oregon,92,11470,1147005,31470,EAT,"Wenatchee, WA",WA,53,Washington,93,4,482,1,2022,1,2,1,F
QX,0.0,1.0,17500.0,76.0,61.0,0.0,0.0,116.0,46.0,35.0,19687.0,Horizon Air,06580,D,QX,Horizon Air,2,2.0,14057,1405702,34057,PDX,"Portland, OR",OR,41,Oregon,92,14489,1448903,34489,RDM,"Bend/Redmond, OR",OR,41,Oregon,92,4,482,1,2022,4,11,1,F
QX,0.0,1.0,17500.0,76.0,63.0,0.0,0.0,174.0,91.0,76.0,19687.0,Horizon Air,06580,D,QX,Horizon Air,2,2.0,14252,1425202,34252,PSC,"Pasco/Kennewick/Richland, WA",WA,53,Washington,93,14057,1405702,34057,PDX,"Portland, OR",OR,41,Oregon,92,4,482,1,2022,1,1,1,F
QX,0.0,1.0,17500.0,76.0,63.0,14.0,0.0,344.0,96.0,70.0,19687.0,Horizon Air,06580,D,QX,Horizon Air,2,2.0,10713,1071302,30713,BOI,"Boise, ID",ID,16,Idaho,83,14057,1405702,34057,PDX,"Portland, OR",OR,41,Oregon,92,4,482,1,2022,4,11,1,F
