UNIQUE_CARRIER,DEPARTURES_SCHEDULED,DEPARTURES_PERFORMED,PAYLOAD,SEATS,PASSENGERS,FREIGHT,MAIL,DISTANCE,RAMP_TO_RAMP,AIR_TIME,AIRLINE_ID,UNIQUE_CARRIER_NAME,UNIQUE_CARRIER_ENTITY,REGION,CARRIER,CARRIER_NAME,CARRIER_GROUP,CARRIER_GROUP_NEW,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN_CITY_MARKET_ID,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,ORIGIN_STATE_FIPS,ORIGIN_STATE_NM,ORIGIN_WAC,DEST_AIRPORT_ID,DEST_AIRPORT_SEQ_ID,DEST_CITY_MARKET_ID,DEST,DEST_CITY_NAME,DEST_STATE_ABR,DEST_STATE_FIPS,DEST_STATE_NM,DEST_WAC,AIRCRAFT_GROUP,AIRCRAFT_TYPE,AIRCRAFT_CONFIG,YEAR,QUARTER,MONTH,DISTANCE_GROUP,CLASS
YV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,32.0,15.0,20378.0,Mesa Airlines Inc.,6689,D,YV,Mesa Airlines Inc.,2,2.0,12264,1226402,30852,IAD,"Washington, DC",VA,51,Virginia,38,11278,1127805,30852,DCA,"Washington, DC",VA,51,Virginia,38,6,673,1,2022,3,7,1,F
YV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,35.0,13.0,20378.0,Mesa Airlines Inc.,6689,D,YV,Mesa Airlines Inc.,2,2.0,10821,1082106,30852,BWI,"Baltimore, MD",MD,24,Maryland,35,12264,1226402,30852,IAD,"Washington, DC",VA,51,Virginia,38,6,673,1,2022,3,7,1,F
YV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,52.0,25.0,20378.0,Mesa Airlines Inc.,6689,D,YV,Mesa Airlines Inc.,2,2.0,10874,1087402,30647,CAK,"Akron, OH",OH,39,Ohio,44,14122,1412202,30198,PIT,"Pittsburgh, PA",PA,42,Pennsylvania,23,6,673,1,2022,1,3,1,F
YV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,32.0,19.0,20378.0,Mesa Airlines Inc.,6689,D,YV,Mesa Airlines Inc.,2,2.0,11481,1148102,31481,ECP,"Panama City, FL",FL,12,Florida,33,14193,1419306,33728,PNS,"Pensacola, FL",FL,12,Florida,33,6,673,1,2022,2,5,1,F
YV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,52.0,25.0,20378.0,Mesa Airlines Inc.,6689,D,YV,Mesa Airlines Inc.,2,2.0,11995,1199502,31995,GSO,"Greensboro/High Point, NC",NC,37,North Carolina,36,11057,1105703,31057,CLT,"Charlotte, NC",NC,37,North Carolina,36,6,673,1,2022,2,6,1,F
YV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,84.0,29.0,20378.0,Mesa Airlines Inc.,6689,D,YV,Mesa Airlines Inc.,2,2.0,11995,1199502,31995,GSO,"Greensboro/High Point, NC",NC,37,North Carolina,36,11057,1105703,31057,CLT,"Charlotte, NC",NC,37,North Carolina,36,6,673,1,2022,4,12,1,F
YV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,53.0,24.0,20378.0,Mesa Airlines Inc.,6689,D,YV,Mesa Airlines Inc.,2,2.0,14524,1452401,34524,RIC,"Richmond, VA",VA,51,Virginia,38,11278,1127805,30852,DCA,"Washington, DC",VA,51,Virginia,38,6,673,1,2022,3,7,1,F
YV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,49.0,31.0,20378.0,Mesa Airlines Inc.,6689,D,YV,Mesa Airlines Inc.,2,2.0,12896,1289607,32896,LBB,"Lubbock, TX",TX,48,Texas,74,13158,1315805,33158,MAF,"Midland/Odessa, TX",TX,48,Texas,74,6,673,1,2022,2,6,1,F
YV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,50.0,40.0,20378.0,Mesa Airlines Inc.,6689,D,YV,Mesa Airlines Inc.,2,2.0,11109,1110902,30189,COS,"Colorado Springs, CO",CO,8,Colorado,82,12012,1201205,32012,GUC,"Gunnison, CO",CO,8,Colorado,82,6,673,1,2022,1,3,1,F
YV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,90.0,35.0,20378.0,Mesa Airlines Inc.,6689,D,YV,Mesa Airlines Inc.,2,2.0,13303,1330303,32467,MIA,"Miami, FL",FL,12,Florida,33,11624,1162403,31624,EYW,"Key West, FL",FL,12,Florida,33,6,673,1,2022,1,2,1,F
YV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,66.0,36.0,20378.0,Mesa Airlines Inc.,6689,D,YV,Mesa Airlines Inc.,2,2.0,10397,1039707,30397,ATL,"Atlanta, GA",GA,13,Georgia,34,10599,1059904,30599,BHM,"Birmingham, AL",AL,1,Alabama,51,6,673,1,2022,1,2,1,F
YV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.0,88.0,32.0,20378.0,Mesa Airlines Inc.,6689,D,YV,Mesa Airlines Inc.,2,2.0,12217,1221702,30255,HSV,"Huntsville, AL",AL,1,Alabama,51,10397,1039707,30397,ATL,"Atlanta, GA",GA,13,Georgia,34,6,673,1,2022,1,2,1,F
YV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0,47.0,28.0,20378.0,Mesa Airlines Inc.,6689,D,YV,Mesa Airlines Inc.,2,2.0,13871,1387102,33316,OMA,"Omaha, NE",NE,31,Nebraska,65,13198,1319801,33198,MCI,"Kansas City, MO",MO,29,Missouri,64,6,673,1,2022,4,12,1,F
YV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.0,97.0,43.0,20378.0,Mesa Airlines Inc.,6689,D,YV,Mesa Airlines Inc.,2,2.0,11996,1199603,31871,GSP,"Greer, SC",SC,45,South Carolina,37,10397,1039707,30397,ATL,"Atlanta, GA",GA,13,Georgia,34,6,673,1,2022,1,3,1,F
YV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.0,57.0,30.0,20378.0,Mesa Airlines Inc.,6689,D,YV,Mesa Airlines Inc.,2,2.0,13198,1319801,33198,MCI,"Kansas City, MO",MO,29,Missouri,64,11423,1142307,31423,DSM,"Des Moines, IA",IA,19,Iowa,61,6,673,1,2022,2,5,1,F
YV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.0,55.0,42.0,20378.0,Mesa Airlines Inc.,6689,D,YV,Mesa Airlines Inc.,2,2.0,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,10785,1078502,30785,BTV,"Burlington, VT",VT,50,Vermont,16,6,673,1,2022,4,12,1,F
YV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,44.0,34.0,20378.0,Mesa Airlines Inc.,6689,D,YV,Mesa Airlines Inc.,2,2.0,10994,1099402,30994,CHS,"Charleston, SC",SC,45,South Carolina,37,12451,1245102,31136,JAX,"Jacksonville, FL",FL,12,Florida,33,6,673,1,2022,1,1,1,F
YV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,59.0,38.0,20378.0,Mesa Airlines Inc.,6689,D,YV,Mesa Airlines Inc.,2,2.0,14814,1481403,30476,SHV,"Shreveport, LA",LA,22,Louisiana,72,12266,1226603,31453,IAH,"Houston, TX",TX,48,Texas,74,6,673,1,2022,4,12,1,F
YV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,62.0,46.0,20378.0,Mesa Airlines Inc.,6689,D,YV,Mesa Airlines Inc.,2,2.0,14814,1481402,30476,SHV,"Shreveport, LA",LA,22,Louisiana,72,12266,1226603,31453,IAH,"Houston, TX",TX,48,Texas,74,6,673,1,2022,1,2,1,F
YV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,73.0,49.0,20378.0,Mesa Airlines Inc.,6689,D,YV,Mesa Airlines Inc.,2,2.0,14814,1481402,30476,SHV,"Shreveport, LA",LA,22,Louisiana,72,12266,1226603,31453,IAH,"Houston, TX",TX,48,Texas,74,6,673,1,2022,2,4,1,F
YV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.0,56.0,42.0,20378.0,Mesa Airlines Inc.,6689,D,YV,Mesa Airlines Inc.,2,2.0,14685,1468502,34685,SAV,"Savannah, GA",GA,13,Georgia,34,10397,1039707,30397,ATL,"Atlanta, GA",GA,13,Georgia,34,6,673,1,2022,2,5,1,F
YV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.0,69.0,44.0,20378.0,Mesa Airlines Inc.,6689,D,YV,Mesa Airlines Inc.,2,2.0,14685,1468502,34685,SAV,"Savannah, GA",GA,13,Georgia,34,10397,1039707,30397,ATL,"Atlanta, GA",GA,13,Georgia,34,6,673,1,2022,4,12,1,F
YV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,85.0,51.0,20378.0,Mesa Airlines Inc.,6689,D,YV,Mesa Airlines Inc.,2,2.0,12451,1245102,31136,JAX,"Jacksonville, FL",FL,12,Florida,33,14986,1498603,34986,SRQ,"Sarasota/Bradenton, FL",FL,12,Florida,33,6,673,1,2022,4,12,1,F
