UNIQUE_CARRIER,DEPARTURES_SCHEDULED,DEPARTURES_PERFORMED,PAYLOAD,SEATS,PASSENGERS,FREIGHT,MAIL,DISTANCE,RAMP_TO_RAMP,AIR_TIME,AIRLINE_ID,UNIQUE_CARRIER_NAME,UNIQUE_CARRIER_ENTITY,REGION,CARRIER,CARRIER_NAME,CARRIER_GROUP,CARRIER_GROUP_NEW,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN_CITY_MARKET_ID,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,ORIGIN_STATE_FIPS,ORIGIN_STATE_NM,ORIGIN_WAC,DEST_AIRPORT_ID,DEST_AIRPORT_SEQ_ID,DEST_CITY_MARKET_ID,DEST,DEST_CITY_NAME,DEST_STATE_ABR,DEST_STATE_FIPS,DEST_STATE_NM,DEST_WAC,AIRCRAFT_GROUP,AIRCRAFT_TYPE,AIRCRAFT_CONFIG,YEAR,QUARTER,MONTH,DISTANCE_GROUP,CLASS
MQ,0.0,1.0,19340.0,76.0,0.0,0.0,0.0,1051.0,174.0,149.0,20398.0,Envoy Air,06820,D,MQ,Envoy Air,3,3.0,11641,1164102,31641,FAY,"Fayetteville, NC",NC,37,North Carolina,36,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,6,673,1,2022,1,2,3,L
MQ,0.0,1.0,19340.0,76.0,50.0,0.0,0.0,677.0,107.0,96.0,20398.0,Envoy Air,06820,D,MQ,Envoy Air,3,3.0,10693,1069302,30693,BNA,"Nashville, TN",TN,47,Tennessee,54,11049,1104903,31049,CLL,"College Station/Bryan, TX",TX,48,Texas,74,6,673,1,2022,1,3,2,L
MQ,0.0,1.0,19340.0,76.0,70.0,0.0,0.0,1020.0,138.0,122.0,20398.0,Envoy Air,06820,D,MQ,Envoy Air,3,3.0,11648,1164802,31648,FCA,"Kalispell, MT",MT,30,Montana,84,13871,1387102,33316,OMA,"Omaha, NE",NE,31,Nebraska,65,6,673,1,2022,1,2,3,L
MQ,0.0,1.0,19340.0,76.0,72.0,0.0,0.0,1021.0,167.0,133.0,20398.0,Envoy Air,06820,D,MQ,Envoy Air,3,3.0,13871,1387102,33316,OMA,"Omaha, NE",NE,31,Nebraska,65,11641,1164102,31641,FAY,"Fayetteville, NC",NC,37,North Carolina,36,6,673,1,2022,1,2,3,L
MQ,0.0,1.0,19490.0,76.0,46.0,0.0,0.0,619.0,98.0,86.0,20398.0,Envoy Air,06820,D,MQ,Envoy Air,3,3.0,13290,1329003,33290,MHK,"Manhattan/Ft. Riley, KS",KS,20,Kansas,62,10423,1042302,30423,AUS,"Austin, TX",TX,48,Texas,74,6,673,1,2022,2,4,2,L
MQ,0.0,1.0,19730.0,76.0,0.0,0.0,0.0,247.0,67.0,46.0,20398.0,Envoy Air,06820,D,MQ,Envoy Air,3,3.0,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,14683,1468305,33214,SAT,"San Antonio, TX",TX,48,Texas,74,6,673,1,2022,4,10,1,L
MQ,0.0,1.0,19730.0,76.0,0.0,0.0,0.0,247.0,70.0,43.0,20398.0,Envoy Air,06820,D,MQ,Envoy Air,3,3.0,14683,1468305,33214,SAT,"San Antonio, TX",TX,48,Texas,74,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,6,673,1,2022,4,10,1,L
MQ,0.0,1.0,19730.0,76.0,46.0,0.0,0.0,619.0,98.0,86.0,20398.0,Envoy Air,06820,D,MQ,Envoy Air,3,3.0,10423,1042302,30423,AUS,"Austin, TX",TX,48,Texas,74,13290,1329003,33290,MHK,"Manhattan/Ft. Riley, KS",KS,20,Kansas,62,6,673,1,2022,2,4,2,L
MQ,0.0,1.0,19730.0,76.0,69.0,0.0,0.0,801.0,124.0,103.0,20398.0,Envoy Air,06820,D,MQ,Envoy Air,3,3.0,13930,1393008,30977,ORD,"Chicago, IL",IL,17,Illinois,41,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,6,673,1,2022,4,10,2,L
MQ,0.0,1.0,19730.0,76.0,69.0,0.0,0.0,1217.0,164.0,142.0,20398.0,Envoy Air,06820,D,MQ,Envoy Air,3,3.0,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,10821,1082106,30852,BWI,"Baltimore, MD",MD,24,Maryland,35,6,673,1,2022,4,10,3,L
MQ,0.0,1.0,19730.0,76.0,73.0,0.0,0.0,1021.0,162.0,152.0,20398.0,Envoy Air,06820,D,MQ,Envoy Air,3,3.0,11641,1164102,31641,FAY,"Fayetteville, NC",NC,37,North Carolina,36,13871,1387102,33316,OMA,"Omaha, NE",NE,31,Nebraska,65,6,673,1,2022,1,1,3,L
