MKT_UNIQUE_CARRIER,YEAR,QUARTER,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,FL_DATE,BRANDED_CODE_SHARE,MKT_CARRIER_AIRLINE_ID,MKT_CARRIER,MKT_CARRIER_FL_NUM,SCH_OP_UNIQUE_CARRIER,SCH_OP_CARRIER_AIRLINE_ID,SCH_OP_CARRIER,SCH_OP_CARRIER_FL_NUM,OP_UNIQUE_CARRIER,OP_CARRIER_AIRLINE_ID,OP_CARRIER,TAIL_NUM,OP_CARRIER_FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN_CITY_MARKET_ID,ORIGIN,DEST_AIRPORT_ID,DEST_AIRPORT_SEQ_ID,DEST_CITY_MARKET_ID,DEST,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,DEP_DELAY_NEW,DEP_DEL15,DEP_DELAY_GROUP,DEP_TIME_BLK,TAXI_OUT,WHEELS_OFF,WHEELS_ON,TAXI_IN,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,ARR_DELAY_NEW,ARR_DEL15,ARR_DELAY_GROUP,ARR_TIME_BLK,CANCELLED,CANCELLATION_CODE,DIVERTED,DUP,CRS_ELAPSED_TIME,ACTUAL_ELAPSED_TIME,AIR_TIME,FLIGHTS,DISTANCE,DISTANCE_GROUP,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY,FIRST_DEP_TIME,TOTAL_ADD_GTIME,LONGEST_ADD_GTIME
G4,2023,1,2,2,4,2/2/2023 12:00:00 AM,G4,20368,G4,328,,,,,G4,20368,G4,337NV,328,14524,1452401,34524,RIC,10693,1069302,30693,BNA,1949,2029.0,40.0,40.0,1.0,2.0,1900-1959,14.0,2043.0,2128.0,4.0,2047,2132.0,45.0,45.0,1.0,3.0,2000-2059,0.0,,0.0,N,118.0,123.0,105.0,1.0,527.0,3,0.0,0.0,5.0,0.0,40.0,,,
G4,2023,1,2,2,4,2/2/2023 12:00:00 AM,G4,20368,G4,329,,,,,G4,20368,G4,323NV,329,12264,1226402,30852,IAD,10693,1069302,30693,BNA,1507,1459.0,-8.0,0.0,0.0,-1.0,1500-1559,12.0,1511.0,1558.0,6.0,1607,1604.0,-3.0,0.0,0.0,-1.0,1600-1659,0.0,,0.0,N,120.0,125.0,107.0,1.0,542.0,3,,,,,,,,
G4,2023,1,2,2,4,2/2/2023 12:00:00 AM,G4,20368,G4,336,,,,,G4,20368,G4,317NV,336,10693,1069302,30693,BNA,11423,1142308,31423,DSM,1821,1952.0,91.0,91.0,1.0,6.0,1800-1859,20.0,2012.0,2134.0,6.0,2009,2140.0,91.0,91.0,1.0,6.0,2000-2059,0.0,,0.0,N,108.0,108.0,82.0,1.0,530.0,3,0.0,9.0,0.0,0.0,82.0,,,
G4,2023,1,2,2,4,2/2/2023 12:00:00 AM,G4,20368,G4,338,,,,,G4,20368,G4,317NV,338,10693,1069302,30693,BNA,13360,1336004,33360,MLB,1241,1407.0,86.0,86.0,1.0,5.0,1200-1259,14.0,1421.0,1651.0,7.0,1534,1658.0,84.0,84.0,1.0,5.0,1500-1559,0.0,,0.0,N,113.0,111.0,90.0,1.0,656.0,3,0.0,0.0,0.0,0.0,84.0,,,
G4,2023,1,2,2,4,2/2/2023 12:00:00 AM,G4,20368,G4,341,,,,,G4,20368,G4,319NV,341,11775,1177502,31775,FSD,10693,1069302,30693,BNA,1028,1027.0,-1.0,0.0,0.0,-1.0,1000-1059,10.0,1037.0,1214.0,7.0,1227,1221.0,-6.0,0.0,0.0,-1.0,1200-1259,0.0,,0.0,N,119.0,114.0,97.0,1.0,741.0,3,,,,,,,,
G4,2023,1,2,2,4,2/2/2023 12:00:00 AM,G4,20368,G4,342,,,,,G4,20368,G4,317NV,342,13360,1336004,33360,MLB,10693,1069302,30693,BNA,1619,1739.0,80.0,80.0,1.0,5.0,1600-1659,15.0,1754.0,1839.0,5.0,1722,1844.0,82.0,82.0,1.0,5.0,1700-1759,0.0,,0.0,N,123.0,125.0,105.0,1.0,656.0,3,0.0,0.0,2.0,0.0,80.0,,,
G4,2023,1,2,2,4,2/2/2023 12:00:00 AM,G4,20368,G4,343,,,,,G4,20368,G4,319NV,343,10693,1069302,30693,BNA,11775,1177502,31775,FSD,730,723.0,-7.0,0.0,0.0,-1.0,0700-0759,32.0,755.0,946.0,6.0,943,952.0,9.0,9.0,0.0,0.0,0900-0959,0.0,,0.0,N,133.0,149.0,111.0,1.0,741.0,3,,,,,,,,
G4,2023,1,2,2,4,2/2/2023 12:00:00 AM,G4,20368,G4,344,,,,,G4,20368,G4,317NV,344,11423,1142308,31423,DSM,10693,1069302,30693,BNA,2054,2219.0,85.0,85.0,1.0,5.0,2000-2059,12.0,2231.0,2351.0,7.0,2230,2358.0,88.0,88.0,1.0,5.0,2200-2259,0.0,,0.0,N,96.0,99.0,80.0,1.0,530.0,3,0.0,0.0,3.0,0.0,85.0,,,
G4,2023,1,2,2,4,2/2/2023 12:00:00 AM,G4,20368,G4,35,,,,,G4,20368,G4,250NV,35,12889,1288904,32211,LAS,14716,1471604,34716,SCK,605,557.0,-8.0,0.0,0.0,-1.0,0600-0659,15.0,612.0,707.0,7.0,725,714.0,-11.0,0.0,0.0,-1.0,0700-0759,0.0,,0.0,N,80.0,77.0,55.0,1.0,359.0,2,,,,,,,,
G4,2023,1,2,2,4,2/2/2023 12:00:00 AM,G4,20368,G4,353,,,,,G4,20368,G4,319NV,353,10693,1069302,30693,BNA,11986,1198603,31986,GRR,1751,1741.0,-10.0,0.0,0.0,-1.0,1700-1759,20.0,1801.0,2006.0,6.0,2022,2012.0,-10.0,0.0,0.0,-1.0,2000-2059,0.0,,0.0,N,91.0,91.0,65.0,1.0,470.0,2,,,,,,,,
G4,2023,1,2,2,4,2/2/2023 12:00:00 AM,G4,20368,G4,354,,,,,G4,20368,G4,317NV,354,12451,1245102,31136,JAX,10693,1069302,30693,BNA,1116,1253.0,97.0,97.0,1.0,6.0,1100-1159,15.0,1308.0,1322.0,6.0,1156,1328.0,92.0,92.0,1.0,6.0,1100-1159,0.0,,0.0,N,100.0,95.0,74.0,1.0,483.0,2,9.0,0.0,0.0,0.0,83.0,,,
G4,2023,1,2,2,4,2/2/2023 12:00:00 AM,G4,20368,G4,356,,,,,G4,20368,G4,317NV,356,10693,1069302,30693,BNA,12451,1245102,31136,JAX,800,802.0,2.0,2.0,0.0,0.0,0800-0859,107.0,949.0,1153.0,6.0,1031,1159.0,88.0,88.0,1.0,5.0,1000-1059,0.0,,0.0,N,91.0,177.0,64.0,1.0,483.0,2,0.0,2.0,86.0,0.0,0.0,,,
G4,2023,1,2,2,4,2/2/2023 12:00:00 AM,G4,20368,G4,363,,,,,G4,20368,G4,295NV,363,11193,1119302,33105,CVG,10994,1099402,30994,CHS,1524,1522.0,-2.0,0.0,0.0,-1.0,1500-1559,9.0,1531.0,1646.0,10.0,1703,1656.0,-7.0,0.0,0.0,-1.0,1700-1759,0.0,,0.0,N,99.0,94.0,75.0,1.0,497.0,2,,,,,,,,
G4,2023,1,2,2,4,2/2/2023 12:00:00 AM,G4,20368,G4,364,,,,,G4,20368,G4,293NV,364,14027,1402702,34027,PBI,11193,1119302,33105,CVG,1950,2002.0,12.0,12.0,0.0,0.0,1900-1959,20.0,2022.0,2228.0,14.0,2221,2242.0,21.0,21.0,1.0,1.0,2200-2259,0.0,,0.0,N,151.0,160.0,126.0,1.0,892.0,4,0.0,0.0,9.0,0.0,12.0,,,
G4,2023,1,2,2,4,2/2/2023 12:00:00 AM,G4,20368,G4,366,,,,,G4,20368,G4,293NV,366,11193,1119302,33105,CVG,14986,1498603,34986,SRQ,1000,955.0,-5.0,0.0,0.0,-1.0,1000-1059,8.0,1003.0,1155.0,21.0,1222,1216.0,-6.0,0.0,0.0,-1.0,1200-1259,0.0,,0.0,N,142.0,141.0,112.0,1.0,812.0,4,,,,,,,,
G4,2023,1,2,2,4,2/2/2023 12:00:00 AM,G4,20368,G4,372,,,,,G4,20368,G4,260NV,372,14082,1408203,34082,PGD,11193,1119302,33105,CVG,1212,1206.0,-6.0,0.0,0.0,-1.0,1200-1259,14.0,1220.0,1422.0,6.0,1433,1428.0,-5.0,0.0,0.0,-1.0,1400-1459,0.0,,0.0,N,141.0,142.0,122.0,1.0,850.0,4,,,,,,,,
G4,2023,1,2,2,4,2/2/2023 12:00:00 AM,G4,20368,G4,377,,,,,G4,20368,G4,295NV,377,10994,1099402,30994,CHS,11193,1119302,33105,CVG,1748,1733.0,-15.0,0.0,0.0,-1.0,1700-1759,12.0,1745.0,1858.0,9.0,1932,1907.0,-25.0,0.0,0.0,-2.0,1900-1959,0.0,,0.0,N,104.0,94.0,73.0,1.0,497.0,2,,,,,,,,
G4,2023,1,2,2,4,2/2/2023 12:00:00 AM,G4,20368,G4,381,,,,,G4,20368,G4,251NV,381,14112,1411206,33195,PIE,11193,1119302,33105,CVG,1034,1033.0,-1.0,0.0,0.0,-1.0,1000-1059,13.0,1046.0,1233.0,4.0,1247,1237.0,-10.0,0.0,0.0,-1.0,1200-1259,0.0,,0.0,N,133.0,124.0,107.0,1.0,776.0,4,,,,,,,,
G4,2023,1,2,2,4,2/2/2023 12:00:00 AM,G4,20368,G4,3850,,,,,G4,20368,G4,280NV,3850,11721,1172105,31721,FNT,10693,1069302,30693,BNA,1719,1709.0,-10.0,0.0,0.0,-1.0,1700-1759,40.0,1749.0,1816.0,4.0,1752,1820.0,28.0,28.0,1.0,1.0,1700-1759,0.0,,0.0,N,93.0,131.0,87.0,1.0,497.0,2,0.0,0.0,28.0,0.0,0.0,,,
G4,2023,1,2,2,4,2/2/2023 12:00:00 AM,G4,20368,G4,3851,,,,,G4,20368,G4,280NV,3851,10693,1069302,30693,BNA,11721,1172105,31721,FNT,1842,1907.0,25.0,25.0,1.0,1.0,1800-1859,14.0,1921.0,2131.0,4.0,2124,2135.0,11.0,11.0,0.0,0.0,2100-2159,0.0,,0.0,N,102.0,88.0,70.0,1.0,497.0,2,,,,,,,,
G4,2023,1,2,2,4,2/2/2023 12:00:00 AM,G4,20368,G4,3892,,,,,G4,20368,G4,209NV,3892,14314,1431402,34314,PVU,12889,1288904,32211,LAS,2022,2215.0,113.0,113.0,1.0,7.0,2000-2059,38.0,2253.0,2247.0,5.0,2040,2252.0,132.0,132.0,1.0,8.0,2000-2059,0.0,,0.0,N,78.0,97.0,54.0,1.0,341.0,2,0.0,0.0,19.0,0.0,113.0,,,
G4,2023,1,2,2,4,2/2/2023 12:00:00 AM,G4,20368,G4,3893,,,,,G4,20368,G4,209NV,3893,12889,1288904,32211,LAS,14314,1431402,34314,PVU,2125,2330.0,125.0,125.0,1.0,8.0,2100-2159,24.0,2354.0,143.0,7.0,2339,150.0,131.0,131.0,1.0,8.0,2300-2359,0.0,,0.0,N,74.0,80.0,49.0,1.0,341.0,2,0.0,0.0,6.0,0.0,125.0,,,
G4,2023,1,2,2,4,2/2/2023 12:00:00 AM,G4,20368,G4,394,,,,,G4,20368,G4,293NV,394,11193,1119302,33105,CVG,14027,1402702,34027,PBI,1635,1650.0,15.0,15.0,1.0,1.0,1600-1659,9.0,1659.0,1914.0,6.0,1905,1920.0,15.0,15.0,1.0,1.0,1900-1959,0.0,,0.0,N,150.0,150.0,135.0,1.0,892.0,4,6.0,0.0,0.0,0.0,9.0,,,
G4,2023,1,2,2,4,2/2/2023 12:00:00 AM,G4,20368,G4,3950,,,,,G4,20368,G4,323NV,3950,10693,1069302,30693,BNA,14082,1408203,34082,PGD,600,607.0,7.0,7.0,0.0,0.0,0600-0659,41.0,648.0,930.0,4.0,903,934.0,31.0,31.0,1.0,2.0,0900-0959,0.0,,0.0,N,123.0,147.0,102.0,1.0,692.0,3,0.0,7.0,24.0,0.0,0.0,,,
G4,2023,1,2,2,4,2/2/2023 12:00:00 AM,G4,20368,G4,3951,,,,,G4,20368,G4,323NV,3951,14082,1408203,34082,PGD,10693,1069302,30693,BNA,948,1014.0,26.0,26.0,1.0,1.0,0900-0959,20.0,1034.0,1119.0,4.0,1051,1123.0,32.0,32.0,1.0,2.0,1000-1059,0.0,,0.0,N,123.0,129.0,105.0,1.0,692.0,3,0.0,0.0,6.0,0.0,26.0,,,
G4,2023,1,2,2,4,2/2/2023 12:00:00 AM,G4,20368,G4,4,,,,,G4,20368,G4,259NV,4,13433,1343302,33304,MOT,12889,1288904,32211,LAS,1252,1307.0,15.0,15.0,1.0,1.0,1200-1259,12.0,1319.0,1332.0,7.0,1343,1339.0,-4.0,0.0,0.0,-1.0,1300-1359,0.0,,0.0,N,171.0,152.0,133.0,1.0,1098.0,5,,,,,,,,
G4,2023,1,2,2,4,2/2/2023 12:00:00 AM,G4,20368,G4,40,,,,,G4,20368,G4,305NV,40,11638,1163807,31638,FAT,12889,1288904,32211,LAS,1757,1801.0,4.0,4.0,0.0,0.0,1700-1759,9.0,1810.0,1859.0,6.0,1903,1905.0,2.0,2.0,0.0,0.0,1900-1959,0.0,,0.0,N,66.0,64.0,49.0,1.0,259.0,2,,,,,,,,
G4,2023,1,2,2,4,2/2/2023 12:00:00 AM,G4,20368,G4,401,,,,,G4,20368,G4,251NV,401,11193,1119302,33105,CVG,14112,1411206,33195,PIE,730,722.0,-8.0,0.0,0.0,-1.0,0700-0759,25.0,747.0,935.0,7.0,944,942.0,-2.0,0.0,0.0,-1.0,0900-0959,0.0,,0.0,N,134.0,140.0,108.0,1.0,776.0,4,,,,,,,,
G4,2023,1,2,2,4,2/2/2023 12:00:00 AM,G4,20368,G4,404,,,,,G4,20368,G4,260NV,404,11697,1169706,32467,FLL,11193,1119302,33105,CVG,1852,1844.0,-8.0,0.0,0.0,-1.0,1800-1859,13.0,1857.0,2101.0,11.0,2129,2112.0,-17.0,0.0,0.0,-2.0,2100-2159,0.0,,0.0,N,157.0,148.0,124.0,1.0,932.0,4,,,,,,,,
G4,2023,1,2,2,4,2/2/2023 12:00:00 AM,G4,20368,G4,41,,,,,G4,20368,G4,305NV,41,12889,1288904,32211,LAS,11638,1163807,31638,FAT,1600,1558.0,-2.0,0.0,0.0,-1.0,1600-1659,16.0,1614.0,1703.0,4.0,1712,1707.0,-5.0,0.0,0.0,-1.0,1700-1759,0.0,,0.0,N,72.0,69.0,49.0,1.0,259.0,2,,,,,,,,
G4,2023,1,2,2,4,2/2/2023 12:00:00 AM,G4,20368,G4,412,,,,,G4,20368,G4,295NV,412,11193,1119302,33105,CVG,14761,1476107,34761,SFB,930,920.0,-10.0,0.0,0.0,-1.0,0900-0959,24.0,944.0,1126.0,6.0,1139,1132.0,-7.0,0.0,0.0,-1.0,1100-1159,0.0,,0.0,N,129.0,132.0,102.0,1.0,735.0,3,,,,,,,,
G4,2023,1,2,2,4,2/2/2023 12:00:00 AM,G4,20368,G4,418,,,,,G4,20368,G4,260NV,418,11193,1119302,33105,CVG,11697,1169706,32467,FLL,1523,1519.0,-4.0,0.0,0.0,-1.0,1500-1559,9.0,1528.0,1738.0,4.0,1802,1742.0,-20.0,0.0,0.0,-2.0,1800-1859,0.0,,0.0,N,159.0,143.0,130.0,1.0,932.0,4,,,,,,,,
G4,2023,1,2,2,4,2/2/2023 12:00:00 AM,G4,20368,G4,419,,,,,G4,20368,G4,316NV,419,15624,1562404,31504,VPS,11193,1119302,33105,CVG,1950,1945.0,-5.0,0.0,0.0,-1.0,1900-1959,17.0,2002.0,2220.0,6.0,2241,2226.0,-15.0,0.0,0.0,-1.0,2200-2259,0.0,,0.0,N,111.0,101.0,78.0,1.0,600.0,3,,,,,,,,
G4,2023,1,2,2,4,2/2/2023 12:00:00 AM,G4,20368,G4,423,,,,,G4,20368,G4,260NV,423,11193,1119302,33105,CVG,14082,1408203,34082,PGD,900,907.0,7.0,7.0,0.0,0.0,0900-0959,26.0,933.0,1127.0,5.0,1122,1132.0,10.0,10.0,0.0,0.0,1100-1159,0.0,,0.0,N,142.0,145.0,114.0,1.0,850.0,4,,,,,,,,
G4,2023,1,2,2,4,2/2/2023 12:00:00 AM,G4,20368,G4,424,,,,,G4,20368,G4,251NV,424,11193,1119302,33105,CVG,12889,1288904,32211,LAS,1352,1345.0,-7.0,0.0,0.0,-1.0,1300-1359,8.0,1353.0,1443.0,14.0,1517,1457.0,-20.0,0.0,0.0,-2.0,1500-1559,0.0,,0.0,N,265.0,252.0,230.0,1.0,1678.0,7,,,,,,,,
G4,2023,1,2,2,4,2/2/2023 12:00:00 AM,G4,20368,G4,427,,,,,G4,20368,G4,316NV,427,11193,1119302,33105,CVG,15624,1562404,31504,VPS,1807,1759.0,-8.0,0.0,0.0,-1.0,1800-1859,11.0,1810.0,1852.0,5.0,1905,1857.0,-8.0,0.0,0.0,-1.0,1900-1959,0.0,,0.0,N,118.0,118.0,102.0,1.0,600.0,3,,,,,,,,
G4,2023,1,2,2,4,2/2/2023 12:00:00 AM,G4,20368,G4,43,,,,,G4,20368,G4,281NV,43,12889,1288904,32211,LAS,14696,1469608,34696,SBN,1259,1249.0,-10.0,0.0,0.0,-1.0,1200-1259,29.0,1318.0,1927.0,4.0,1929,1931.0,2.0,2.0,0.0,0.0,1900-1959,0.0,,0.0,N,210.0,222.0,189.0,1.0,1594.0,7,,,,,,,,
G4,2023,1,2,2,4,2/2/2023 12:00:00 AM,G4,20368,G4,430,,,,,G4,20368,G4,295NV,430,14761,1476107,34761,SFB,11193,1119302,33105,CVG,1224,1214.0,-10.0,0.0,0.0,-1.0,1200-1259,18.0,1232.0,1414.0,6.0,1433,1420.0,-13.0,0.0,0.0,-1.0,1400-1459,0.0,,0.0,N,129.0,126.0,102.0,1.0,735.0,3,,,,,,,,
G4,2023,1,2,2,4,2/2/2023 12:00:00 AM,G4,20368,G4,434,,,,,G4,20368,G4,203NV,434,14908,1490803,32575,SNA,11423,1142308,31423,DSM,940,931.0,-9.0,0.0,0.0,-1.0,0900-0959,17.0,948.0,1443.0,8.0,1504,1451.0,-13.0,0.0,0.0,-1.0,1500-1559,0.0,,0.0,N,204.0,200.0,175.0,1.0,1429.0,6,,,,,,,,
G4,2023,1,2,2,4,2/2/2023 12:00:00 AM,G4,20368,G4,439,,,,,G4,20368,G4,292NV,439,12889,1288904,32211,LAS,11423,1142308,31423,DSM,1827,1925.0,58.0,58.0,1.0,3.0,1800-1859,16.0,1941.0,13.0,49.0,2319,102.0,103.0,103.0,1.0,6.0,2300-2359,0.0,,0.0,N,172.0,217.0,152.0,1.0,1216.0,5,31.0,0.0,72.0,0.0,0.0,,,
G4,2023,1,2,2,4,2/2/2023 12:00:00 AM,G4,20368,G4,447,,,,,G4,20368,G4,203NV,447,11423,1142308,31423,DSM,12191,1219103,31453,HOU,1554,1551.0,-3.0,0.0,0.0,-1.0,1500-1559,12.0,1603.0,1808.0,7.0,1827,1815.0,-12.0,0.0,0.0,-1.0,1800-1859,0.0,,0.0,N,153.0,144.0,125.0,1.0,825.0,4,,,,,,,,
G4,2023,1,2,2,4,2/2/2023 12:00:00 AM,G4,20368,G4,45,,,,,G4,20368,G4,305NV,45,12889,1288904,32211,LAS,11638,1163807,31638,FAT,2041,2035.0,-6.0,0.0,0.0,-1.0,2000-2059,18.0,2053.0,2145.0,4.0,2153,2149.0,-4.0,0.0,0.0,-1.0,2100-2159,0.0,,0.0,N,72.0,74.0,52.0,1.0,259.0,2,,,,,,,,
G4,2023,1,2,2,4,2/2/2023 12:00:00 AM,G4,20368,G4,452,,,,,G4,20368,G4,246NV,452,11423,1142308,31423,DSM,14262,1426204,34262,PSP,1504,1502.0,-2.0,0.0,0.0,-1.0,1500-1559,11.0,1513.0,1617.0,5.0,1626,1622.0,-4.0,0.0,0.0,-1.0,1600-1659,0.0,,0.0,N,202.0,200.0,184.0,1.0,1355.0,6,,,,,,,,
G4,2023,1,2,2,4,2/2/2023 12:00:00 AM,G4,20368,G4,459,,,,,G4,20368,G4,292NV,459,11423,1142308,31423,DSM,14082,1408203,34082,PGD,830,816.0,-14.0,0.0,0.0,-1.0,0800-0859,60.0,916.0,1249.0,5.0,1225,1254.0,29.0,29.0,1.0,1.0,1200-1259,0.0,,0.0,N,175.0,218.0,153.0,1.0,1206.0,5,0.0,0.0,29.0,0.0,0.0,,,
G4,2023,1,2,2,4,2/2/2023 12:00:00 AM,G4,20368,G4,46,,,,,G4,20368,G4,312NV,46,12889,1288904,32211,LAS,11775,1177502,31775,FSD,725,722.0,-3.0,0.0,0.0,-1.0,0700-0759,20.0,742.0,1202.0,5.0,1210,1207.0,-3.0,0.0,0.0,-1.0,1200-1259,0.0,,0.0,N,165.0,165.0,140.0,1.0,1104.0,5,,,,,,,,
G4,2023,1,2,2,4,2/2/2023 12:00:00 AM,G4,20368,G4,468,,,,,G4,20368,G4,246NV,468,14262,1426204,34262,PSP,11423,1142308,31423,DSM,1711,1705.0,-6.0,0.0,0.0,-1.0,1700-1759,12.0,1717.0,2204.0,26.0,2236,2230.0,-6.0,0.0,0.0,-1.0,2200-2259,0.0,,0.0,N,205.0,205.0,167.0,1.0,1355.0,6,,,,,,,,
G4,2023,1,2,2,4,2/2/2023 12:00:00 AM,G4,20368,G4,477,,,,,G4,20368,G4,246NV,477,11423,1142308,31423,DSM,14986,1498603,34986,SRQ,730,723.0,-7.0,0.0,0.0,-1.0,0700-0759,11.0,734.0,1056.0,5.0,1118,1101.0,-17.0,0.0,0.0,-2.0,1100-1159,0.0,,0.0,N,168.0,158.0,142.0,1.0,1160.0,5,,,,,,,,
G4,2023,1,2,2,4,2/2/2023 12:00:00 AM,G4,20368,G4,48,,,,,G4,20368,G4,250NV,48,14716,1471604,34716,SCK,12889,1288904,32211,LAS,810,810.0,0.0,0.0,0.0,0.0,0800-0859,7.0,817.0,915.0,5.0,922,920.0,-2.0,0.0,0.0,-1.0,0900-0959,0.0,,0.0,N,72.0,70.0,58.0,1.0,359.0,2,,,,,,,,
G4,2023,1,2,2,4,2/2/2023 12:00:00 AM,G4,20368,G4,480,,,,,G4,20368,G4,246NV,480,14986,1498603,34986,SRQ,11423,1142308,31423,DSM,1208,1208.0,0.0,0.0,0.0,0.0,1200-1259,12.0,1220.0,1403.0,6.0,1414,1409.0,-5.0,0.0,0.0,-1.0,1400-1459,0.0,,0.0,N,186.0,181.0,163.0,1.0,1160.0,5,,,,,,,,
G4,2023,1,2,2,4,2/2/2023 12:00:00 AM,G4,20368,G4,483,,,,,G4,20368,G4,234NV,483,11697,1169706,32467,FLL,12917,1291703,31066,LCK,1637,1626.0,-11.0,0.0,0.0,-1.0,1600-1659,38.0,1704.0,1917.0,6.0,1918,1923.0,5.0,5.0,0.0,0.0,1900-1959,0.0,,0.0,N,161.0,177.0,133.0,1.0,961.0,4,,,,,,,,
G4,2023,1,2,2,4,2/2/2023 12:00:00 AM,G4,20368,G4,489,,,,,G4,20368,G4,223NV,489,11697,1169706,32467,FLL,10431,1043106,30431,AVL,800,755.0,-5.0,0.0,0.0,-1.0,0800-0859,14.0,809.0,942.0,4.0,1001,946.0,-15.0,0.0,0.0,-1.0,1000-1059,0.0,,0.0,N,121.0,111.0,93.0,1.0,661.0,3,,,,,,,,
G4,2023,1,2,2,4,2/2/2023 12:00:00 AM,G4,20368,G4,49,,,,,G4,20368,G4,291NV,49,12889,1288904,32211,LAS,14683,1468305,33214,SAT,705,701.0,-4.0,0.0,0.0,-1.0,0700-0759,20.0,721.0,1136.0,7.0,1140,1143.0,3.0,3.0,0.0,0.0,1100-1159,0.0,,0.0,N,155.0,162.0,135.0,1.0,1069.0,5,,,,,,,,
G4,2023,1,2,2,4,2/2/2023 12:00:00 AM,G4,20368,G4,494,,,,,G4,20368,G4,223NV,494,10431,1043106,30431,AVL,11697,1169706,32467,FLL,1046,1038.0,-8.0,0.0,0.0,-1.0,1000-1059,8.0,1046.0,1218.0,6.0,1248,1224.0,-24.0,0.0,0.0,-2.0,1200-1259,0.0,,0.0,N,122.0,106.0,92.0,1.0,661.0,3,,,,,,,,
G4,2023,1,2,2,4,2/2/2023 12:00:00 AM,G4,20368,G4,50,,,,,G4,20368,G4,307NV,50,11823,1182304,31823,FWA,12889,1288904,32211,LAS,2156,2153.0,-3.0,0.0,0.0,-1.0,2100-2159,12.0,2205.0,2242.0,7.0,2310,2249.0,-21.0,0.0,0.0,-2.0,2300-2359,0.0,,0.0,N,254.0,236.0,217.0,1.0,1649.0,7,,,,,,,,
G4,2023,1,2,2,4,2/2/2023 12:00:00 AM,G4,20368,G4,501,,,,,G4,20368,G4,232NV,501,11697,1169706,32467,FLL,14025,1402501,34025,PBG,730,725.0,-5.0,0.0,0.0,-1.0,0700-0759,16.0,741.0,1027.0,7.0,1046,1034.0,-12.0,0.0,0.0,-1.0,1000-1059,0.0,,0.0,N,196.0,189.0,166.0,1.0,1334.0,6,,,,,,,,
G4,2023,1,2,2,4,2/2/2023 12:00:00 AM,G4,20368,G4,502,,,,,G4,20368,G4,220NV,502,10431,1043106,30431,AVL,11697,1169706,32467,FLL,1745,1738.0,-7.0,0.0,0.0,-1.0,1700-1759,8.0,1746.0,1923.0,5.0,1947,1928.0,-19.0,0.0,0.0,-2.0,1900-1959,0.0,,0.0,N,122.0,110.0,97.0,1.0,661.0,3,,,,,,,,
G4,2023,1,2,2,4,2/2/2023 12:00:00 AM,G4,20368,G4,507,,,,,G4,20368,G4,223NV,507,11697,1169706,32467,FLL,13244,1324402,33244,MEM,1350,1346.0,-4.0,0.0,0.0,-1.0,1300-1359,15.0,1401.0,1507.0,5.0,1527,1512.0,-15.0,0.0,0.0,-1.0,1500-1559,0.0,,0.0,N,157.0,146.0,126.0,1.0,851.0,4,,,,,,,,
G4,2023,1,2,2,4,2/2/2023 12:00:00 AM,G4,20368,G4,514,,,,,G4,20368,G4,234NV,514,11697,1169706,32467,FLL,12945,1294503,32945,LEX,1008,1002.0,-6.0,0.0,0.0,-1.0,1000-1059,14.0,1016.0,1221.0,4.0,1237,1225.0,-12.0,0.0,0.0,-1.0,1200-1259,0.0,,0.0,N,149.0,143.0,125.0,1.0,865.0,4,,,,,,,,
G4,2023,1,2,2,4,2/2/2023 12:00:00 AM,G4,20368,G4,517,,,,,G4,20368,G4,234NV,517,12917,1291703,31066,LCK,11697,1169706,32467,FLL,2003,2026.0,23.0,23.0,1.0,1.0,2000-2059,11.0,2037.0,2247.0,7.0,2246,2254.0,8.0,8.0,0.0,0.0,2200-2259,0.0,,0.0,N,163.0,148.0,130.0,1.0,961.0,4,,,,,,,,
G4,2023,1,2,2,4,2/2/2023 12:00:00 AM,G4,20368,G4,527,,,,,G4,20368,G4,220NV,527,11697,1169706,32467,FLL,12544,1254404,32544,USA,920,912.0,-8.0,0.0,0.0,-1.0,0900-0959,16.0,928.0,1106.0,6.0,1121,1112.0,-9.0,0.0,0.0,-1.0,1100-1159,0.0,,0.0,N,121.0,120.0,98.0,1.0,643.0,3,,,,,,,,
G4,2023,1,2,2,4,2/2/2023 12:00:00 AM,G4,20368,G4,528,,,,,G4,20368,G4,234NV,528,12945,1294503,32945,LEX,11697,1169706,32467,FLL,1322,1320.0,-2.0,0.0,0.0,-1.0,1300-1359,8.0,1328.0,1528.0,4.0,1547,1532.0,-15.0,0.0,0.0,-1.0,1500-1559,0.0,,0.0,N,145.0,132.0,120.0,1.0,865.0,4,,,,,,,,
G4,2023,1,2,2,4,2/2/2023 12:00:00 AM,G4,20368,G4,531,,,,,G4,20368,G4,220NV,531,11697,1169706,32467,FLL,10431,1043106,30431,AVL,1459,1449.0,-10.0,0.0,0.0,-1.0,1400-1459,14.0,1503.0,1635.0,4.0,1700,1639.0,-21.0,0.0,0.0,-2.0,1700-1759,0.0,,0.0,N,121.0,110.0,92.0,1.0,661.0,3,,,,,,,,
