MKT_UNIQUE_CARRIER,YEAR,QUARTER,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,FL_DATE,BRANDED_CODE_SHARE,MKT_CARRIER_AIRLINE_ID,MKT_CARRIER,MKT_CARRIER_FL_NUM,SCH_OP_UNIQUE_CARRIER,SCH_OP_CARRIER_AIRLINE_ID,SCH_OP_CARRIER,SCH_OP_CARRIER_FL_NUM,OP_UNIQUE_CARRIER,OP_CARRIER_AIRLINE_ID,OP_CARRIER,TAIL_NUM,OP_CARRIER_FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN_CITY_MARKET_ID,ORIGIN,DEST_AIRPORT_ID,DEST_AIRPORT_SEQ_ID,DEST_CITY_MARKET_ID,DEST,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,DEP_DELAY_NEW,DEP_DEL15,DEP_DELAY_GROUP,DEP_TIME_BLK,TAXI_OUT,WHEELS_OFF,WHEELS_ON,TAXI_IN,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,ARR_DELAY_NEW,ARR_DEL15,ARR_DELAY_GROUP,ARR_TIME_BLK,CANCELLED,CANCELLATION_CODE,DIVERTED,CRS_ELAPSED_TIME,ACTUAL_ELAPSED_TIME,AIR_TIME,FLIGHTS,DISTANCE,DISTANCE_GROUP,FIRST_DEP_TIME,TOTAL_ADD_GTIME,LONGEST_ADD_GTIME
G4,2021,4,11,1,1,11/1/2021 12:00:00 AM,G4,20368,G4,1006,,,,,G4,20368,G4,274NV,1006,11986,1198603,31986,GRR,14112,1411206,33195,PIE,600,559.0,-1.0,0.0,0.0,-1.0,0600-0659,11.0,610.0,830.0,4.0,833,834.0,1.0,1.0,0.0,0.0,0800-0859,0.0,,0.0,153.0,155.0,140.0,1.0,1044.0,5,,,
G4,2021,4,11,1,1,11/1/2021 12:00:00 AM,G4,20368,G4,101,,,,,G4,20368,G4,331NV,101,14716,1471603,34716,SCK,12889,1288903,32211,LAS,1333,1355.0,22.0,22.0,1.0,1.0,1300-1359,8.0,1403.0,1457.0,4.0,1444,1501.0,17.0,17.0,1.0,1.0,1400-1459,0.0,,0.0,71.0,66.0,54.0,1.0,359.0,2,,,
G4,2021,4,11,1,1,11/1/2021 12:00:00 AM,G4,20368,G4,1012,,,,,G4,20368,G4,274NV,1012,14112,1411206,33195,PIE,11986,1198603,31986,GRR,918,928.0,10.0,10.0,0.0,0.0,0900-0959,10.0,938.0,1148.0,4.0,1152,1152.0,0.0,0.0,0.0,0.0,1100-1159,0.0,,0.0,154.0,144.0,130.0,1.0,1044.0,5,,,
G4,2021,4,11,1,1,11/1/2021 12:00:00 AM,G4,20368,G4,1024,,,,,G4,20368,G4,271NV,1024,11986,1198603,31986,GRR,10423,1042302,30423,AUS,827,822.0,-5.0,0.0,0.0,-1.0,0800-0859,10.0,832.0,1008.0,4.0,1016,1012.0,-4.0,0.0,0.0,-1.0,1000-1059,0.0,,0.0,169.0,170.0,156.0,1.0,1103.0,5,,,
G4,2021,4,11,1,1,11/1/2021 12:00:00 AM,G4,20368,G4,103,,,,,G4,20368,G4,260NV,103,12889,1288903,32211,LAS,14716,1471603,34716,SCK,2002,2037.0,35.0,35.0,1.0,2.0,2000-2059,17.0,2054.0,2149.0,7.0,2120,2156.0,36.0,36.0,1.0,2.0,2100-2159,0.0,,0.0,78.0,79.0,55.0,1.0,359.0,2,,,
G4,2021,4,11,1,1,11/1/2021 12:00:00 AM,G4,20368,G4,1040,,,,,G4,20368,G4,285NV,1040,11986,1198603,31986,GRR,12889,1288903,32211,LAS,1344,1354.0,10.0,10.0,0.0,0.0,1300-1359,9.0,1403.0,1453.0,4.0,1456,1457.0,1.0,1.0,0.0,0.0,1400-1459,0.0,,0.0,252.0,243.0,230.0,1.0,1642.0,7,,,
G4,2021,4,11,1,1,11/1/2021 12:00:00 AM,G4,20368,G4,1044,,,,,G4,20368,G4,271NV,1044,14986,1498603,34986,SRQ,11986,1198603,31986,GRR,1912,1928.0,16.0,16.0,1.0,1.0,1900-1959,15.0,1943.0,2157.0,7.0,2150,2204.0,14.0,14.0,0.0,0.0,2100-2159,0.0,,0.0,158.0,156.0,134.0,1.0,1080.0,5,,,
G4,2021,4,11,1,1,11/1/2021 12:00:00 AM,G4,20368,G4,1048,,,,,G4,20368,G4,274NV,1048,15624,1562404,31504,VPS,11986,1198603,31986,GRR,1444,1435.0,-9.0,0.0,0.0,-1.0,1400-1459,16.0,1451.0,1735.0,7.0,1759,1742.0,-17.0,0.0,0.0,-2.0,1700-1759,0.0,,0.0,135.0,127.0,104.0,1.0,857.0,4,,,
G4,2021,4,11,1,1,11/1/2021 12:00:00 AM,G4,20368,G4,1055,,,,,G4,20368,G4,271NV,1055,11986,1198603,31986,GRR,14986,1498603,34986,SRQ,1540,1540.0,0.0,0.0,0.0,0.0,1500-1559,14.0,1554.0,1825.0,4.0,1822,1829.0,7.0,7.0,0.0,0.0,1800-1859,0.0,,0.0,162.0,169.0,151.0,1.0,1080.0,5,,,
G4,2021,4,11,1,1,11/1/2021 12:00:00 AM,G4,20368,G4,1063,,,,,G4,20368,G4,285NV,1063,14761,1476107,34761,SFB,11986,1198603,31986,GRR,1021,1021.0,0.0,0.0,0.0,0.0,1000-1059,14.0,1035.0,1241.0,7.0,1254,1248.0,-6.0,0.0,0.0,-1.0,1200-1259,0.0,,0.0,153.0,147.0,126.0,1.0,1001.0,5,,,
