MKT_UNIQUE_CARRIER,YEAR,QUARTER,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,FL_DATE,BRANDED_CODE_SHARE,MKT_CARRIER_AIRLINE_ID,MKT_CARRIER,MKT_CARRIER_FL_NUM,SCH_OP_UNIQUE_CARRIER,SCH_OP_CARRIER_AIRLINE_ID,SCH_OP_CARRIER,SCH_OP_CARRIER_FL_NUM,OP_UNIQUE_CARRIER,OP_CARRIER_AIRLINE_ID,OP_CARRIER,TAIL_NUM,OP_CARRIER_FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN_CITY_MARKET_ID,ORIGIN,DEST_AIRPORT_ID,DEST_AIRPORT_SEQ_ID,DEST_CITY_MARKET_ID,DEST,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,DEP_DELAY_NEW,DEP_DEL15,DEP_DELAY_GROUP,DEP_TIME_BLK,TAXI_OUT,WHEELS_OFF,WHEELS_ON,TAXI_IN,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,ARR_DELAY_NEW,ARR_DEL15,ARR_DELAY_GROUP,ARR_TIME_BLK,CANCELLED,CANCELLATION_CODE,DIVERTED,CRS_ELAPSED_TIME,ACTUAL_ELAPSED_TIME,AIR_TIME,FLIGHTS,DISTANCE,DISTANCE_GROUP,FIRST_DEP_TIME,TOTAL_ADD_GTIME,LONGEST_ADD_GTIME
G4,2022,4,10,1,6,10/1/2022 12:00:00 AM,G4,20368,G4,1085,,,,,G4,20368,G4,286NV,1085,12223,1222305,32223,HTS,14112,1411206,33195,PIE,1307,1723.0,256.0,256.0,1.0,12.0,1300-1359,11.0,1734.0,1912.0,7.0,1457,1919.0,262.0,262.0,1.0,12.0,1400-1459,0.0,,0.0,110.0,116.0,98.0,1.0,721.0,3,,,
G4,2022,4,10,1,6,10/1/2022 12:00:00 AM,G4,20368,G4,1160,,,,,G4,20368,G4,,1160,11193,1119302,33105,CVG,14685,1468502,34685,SAV,1120,,,,,,1100-1159,,,,,1253,,,,,,1200-1259,1.0,B,0.0,93.0,,,1.0,515.0,3,,,
G4,2022,4,10,1,6,10/1/2022 12:00:00 AM,G4,20368,G4,1198,,,,,G4,20368,G4,242NV,1198,11193,1119302,33105,CVG,14761,1476107,34761,SFB,1814,1848.0,34.0,34.0,1.0,2.0,1800-1859,16.0,1904.0,2045.0,5.0,2015,2050.0,35.0,35.0,1.0,2.0,2000-2059,0.0,,0.0,121.0,122.0,101.0,1.0,735.0,3,,,
G4,2022,4,10,1,6,10/1/2022 12:00:00 AM,G4,20368,G4,1279,,,,,G4,20368,G4,224NV,1279,13230,1323002,32070,MDT,14761,1476107,34761,SFB,1232,1226.0,-6.0,0.0,0.0,-1.0,1200-1259,10.0,1236.0,1432.0,7.0,1445,1439.0,-6.0,0.0,0.0,-1.0,1400-1459,0.0,,0.0,133.0,133.0,116.0,1.0,827.0,4,,,
G4,2022,4,10,1,6,10/1/2022 12:00:00 AM,G4,20368,G4,1293,,,,,G4,20368,G4,242NV,1293,12945,1294503,32945,LEX,14761,1476107,34761,SFB,1247,1245.0,-2.0,0.0,0.0,-1.0,1200-1259,15.0,1300.0,1432.0,4.0,1434,1436.0,2.0,2.0,0.0,0.0,1400-1459,0.0,,0.0,107.0,111.0,92.0,1.0,667.0,3,,,
G4,2022,4,10,1,6,10/1/2022 12:00:00 AM,G4,20368,G4,1328,,,,,G4,20368,G4,232NV,1328,14108,1410803,34108,PIA,14761,1476107,34761,SFB,1205,1212.0,7.0,7.0,0.0,0.0,1200-1259,11.0,1223.0,1520.0,7.0,1525,1527.0,2.0,2.0,0.0,0.0,1500-1559,0.0,,0.0,140.0,135.0,117.0,1.0,949.0,4,,,
G4,2022,4,10,1,6,10/1/2022 12:00:00 AM,G4,20368,G4,1355,,,,,G4,20368,G4,291NV,1355,14986,1498603,34986,SRQ,10135,1013506,30135,ABE,930,929.0,-1.0,0.0,0.0,-1.0,0900-0959,14.0,943.0,1145.0,7.0,1207,1152.0,-15.0,0.0,0.0,-1.0,1200-1259,0.0,,0.0,157.0,143.0,122.0,1.0,1000.0,5,,,
G4,2022,4,10,1,6,10/1/2022 12:00:00 AM,G4,20368,G4,1396,,,,,G4,20368,G4,208NV,1396,15412,1541206,35412,TYS,11697,1169706,32467,FLL,1514,1506.0,-8.0,0.0,0.0,-1.0,1500-1559,9.0,1515.0,1651.0,6.0,1718,1657.0,-21.0,0.0,0.0,-2.0,1700-1759,0.0,,0.0,124.0,111.0,96.0,1.0,709.0,3,,,
G4,2022,4,10,1,6,10/1/2022 12:00:00 AM,G4,20368,G4,1404,,,,,G4,20368,G4,208NV,1404,11697,1169706,32467,FLL,15412,1541206,35412,TYS,1803,1753.0,-10.0,0.0,0.0,-1.0,1800-1859,19.0,1812.0,1952.0,6.0,2001,1958.0,-3.0,0.0,0.0,-1.0,2000-2059,0.0,,0.0,118.0,125.0,100.0,1.0,709.0,3,,,
G4,2022,4,10,1,6,10/1/2022 12:00:00 AM,G4,20368,G4,1412,,,,,G4,20368,G4,298NV,1412,15412,1541206,35412,TYS,14761,1476107,34761,SFB,730,715.0,-15.0,0.0,0.0,-1.0,0700-0759,7.0,722.0,838.0,6.0,904,844.0,-20.0,0.0,0.0,-2.0,0900-0959,0.0,,0.0,94.0,89.0,76.0,1.0,511.0,3,,,
G4,2022,4,10,1,6,10/1/2022 12:00:00 AM,G4,20368,G4,1442,,,,,G4,20368,G4,315NV,1442,10676,1067603,30676,BLV,15624,1562404,31504,VPS,1213,1208.0,-5.0,0.0,0.0,-1.0,1200-1259,13.0,1221.0,1342.0,6.0,1354,1348.0,-6.0,0.0,0.0,-1.0,1300-1359,0.0,,0.0,101.0,100.0,81.0,1.0,587.0,3,,,
