MKT_UNIQUE_CARRIER,YEAR,QUARTER,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,FL_DATE,BRANDED_CODE_SHARE,MKT_CARRIER_AIRLINE_ID,MKT_CARRIER,MKT_CARRIER_FL_NUM,SCH_OP_UNIQUE_CARRIER,SCH_OP_CARRIER_AIRLINE_ID,SCH_OP_CARRIER,SCH_OP_CARRIER_FL_NUM,OP_UNIQUE_CARRIER,OP_CARRIER_AIRLINE_ID,OP_CARRIER,TAIL_NUM,OP_CARRIER_FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN_CITY_MARKET_ID,ORIGIN,DEST_AIRPORT_ID,DEST_AIRPORT_SEQ_ID,DEST_CITY_MARKET_ID,DEST,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,DEP_DELAY_NEW,DEP_DEL15,DEP_DELAY_GROUP,DEP_TIME_BLK,TAXI_OUT,WHEELS_OFF,WHEELS_ON,TAXI_IN,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,ARR_DELAY_NEW,ARR_DEL15,ARR_DELAY_GROUP,ARR_TIME_BLK,CANCELLED,CANCELLATION_CODE,DIVERTED,CRS_ELAPSED_TIME,ACTUAL_ELAPSED_TIME,AIR_TIME,FLIGHTS,DISTANCE,DISTANCE_GROUP,FIRST_DEP_TIME,TOTAL_ADD_GTIME,LONGEST_ADD_GTIME
G4,2022,1,1,1,6,1/1/2022 12:00:00 AM,G4,20368,G4,1005,,,,,G4,20368,G4,272NV,1005,11986,1198603,31986,GRR,14112,1411206,33195,PIE,1230,1229.0,-1.0,0.0,0.0,-1.0,1200-1259,26.0,1255.0,1522.0,6.0,1510,1528.0,18.0,18.0,1.0,1.0,1500-1559,0.0,,0.0,160.0,179.0,147.0,1.0,1044.0,5,,,
G4,2022,1,1,1,6,1/1/2022 12:00:00 AM,G4,20368,G4,1014,,,,,G4,20368,G4,274NV,1014,14082,1408202,34082,PGD,11986,1198603,31986,GRR,1639,1653.0,14.0,14.0,0.0,0.0,1600-1659,15.0,1708.0,1929.0,15.0,1926,1944.0,18.0,18.0,1.0,1.0,1900-1959,0.0,,0.0,167.0,171.0,141.0,1.0,1118.0,5,,,
G4,2022,1,1,1,6,1/1/2022 12:00:00 AM,G4,20368,G4,1039,,,,,G4,20368,G4,272NV,1039,14112,1411206,33195,PIE,11986,1198603,31986,GRR,1555,1606.0,11.0,11.0,0.0,0.0,1500-1559,8.0,1614.0,1827.0,17.0,1831,1844.0,13.0,13.0,0.0,0.0,1800-1859,0.0,,0.0,156.0,158.0,133.0,1.0,1044.0,5,,,
G4,2022,1,1,1,6,1/1/2022 12:00:00 AM,G4,20368,G4,1044,,,,,G4,20368,G4,271NV,1044,11986,1198603,31986,GRR,14761,1476107,34761,SFB,1150,1156.0,6.0,6.0,0.0,0.0,1100-1159,36.0,1232.0,1445.0,7.0,1424,1452.0,28.0,28.0,1.0,1.0,1400-1459,0.0,,0.0,154.0,176.0,133.0,1.0,1001.0,5,,,
G4,2022,1,1,1,6,1/1/2022 12:00:00 AM,G4,20368,G4,1056,,,,,G4,20368,G4,271NV,1056,14761,1476107,34761,SFB,11986,1198603,31986,GRR,1514,1547.0,33.0,33.0,1.0,2.0,1500-1559,12.0,1559.0,1809.0,6.0,1747,1815.0,28.0,28.0,1.0,1.0,1700-1759,0.0,,0.0,153.0,148.0,130.0,1.0,1001.0,5,,,
G4,2022,1,1,1,6,1/1/2022 12:00:00 AM,G4,20368,G4,1085,,,,,G4,20368,G4,235NV,1085,14761,1476107,34761,SFB,12339,1233904,32337,IND,2101,2101.0,0.0,0.0,0.0,0.0,2100-2159,11.0,2112.0,2301.0,4.0,2315,2305.0,-10.0,0.0,0.0,-1.0,2300-2359,0.0,,0.0,134.0,124.0,109.0,1.0,807.0,4,,,
G4,2022,1,1,1,6,1/1/2022 12:00:00 AM,G4,20368,G4,1089,,,,,G4,20368,G4,,1089,10431,1043105,30431,AVL,14112,1411206,33195,PIE,1720,,,,,,1700-1759,,,,,1857,,,,,,1800-1859,1.0,A,0.0,97.0,,,1.0,519.0,3,,,
G4,2022,1,1,1,6,1/1/2022 12:00:00 AM,G4,20368,G4,109,,,,,G4,20368,G4,253NV,109,14683,1468305,33214,SAT,12889,1288903,32211,LAS,1720,1704.0,-16.0,0.0,0.0,-2.0,1700-1759,8.0,1712.0,1748.0,8.0,1813,1756.0,-17.0,0.0,0.0,-2.0,1800-1859,0.0,,0.0,173.0,172.0,156.0,1.0,1069.0,5,,,
G4,2022,1,1,1,6,1/1/2022 12:00:00 AM,G4,20368,G4,1093,,,,,G4,20368,G4,217NV,1093,12339,1233904,32337,IND,14986,1498603,34986,SRQ,1121,1121.0,0.0,0.0,0.0,0.0,1100-1159,25.0,1146.0,1345.0,4.0,1339,1349.0,10.0,10.0,0.0,0.0,1300-1359,0.0,,0.0,138.0,148.0,119.0,1.0,876.0,4,,,
G4,2022,1,1,1,6,1/1/2022 12:00:00 AM,G4,20368,G4,1096,,,,,G4,20368,G4,,1096,14112,1411206,33195,PIE,12339,1233904,32337,IND,1942,,,,,,1900-1959,,,,,2157,,,,,,2100-2159,1.0,A,0.0,135.0,,,1.0,840.0,4,,,
