Date,Open,High,Low,Close,Adj Close,Volume
2023-01-03,43.520000,43.720001,41.770000,42.160000,42.160000,1512000
2023-01-04,42.590000,44.630001,42.439999,44.299999,44.299999,1414600
2023-01-05,43.869999,44.330002,43.610001,44.110001,44.110001,1157500
2023-01-06,44.060001,45.369999,43.869999,45.279999,45.279999,1238200
2023-01-09,45.500000,46.180000,45.360001,45.720001,45.720001,1217500
2023-01-10,45.490002,47.369999,45.439999,47.299999,47.299999,1348700
2023-01-11,47.119999,48.049999,47.000000,47.700001,47.700001,1246800
2023-01-12,48.459999,49.470001,47.980000,49.400002,49.400002,1592400
2023-01-13,48.110001,50.330002,48.049999,50.290001,50.290001,2466300
2023-01-17,50.220001,50.540001,49.869999,50.299999,50.299999,1425100
2023-01-18,51.270000,51.459999,49.290001,49.310001,49.310001,1747800
2023-01-19,48.660000,49.520000,48.080002,49.400002,49.400002,1301000
2023-01-20,49.730000,50.230000,49.330002,49.820000,49.820000,1161900
2023-01-23,50.000000,50.380001,49.660000,50.099998,50.099998,961500
2023-01-24,49.799999,50.720001,49.639999,49.730000,49.730000,1183400
2023-01-25,49.500000,51.099998,49.410000,51.049999,51.049999,2365400
2023-01-26,51.220001,51.810001,49.880001,51.320000,51.320000,3012100
2023-01-27,50.759998,51.500000,50.500000,51.020000,51.020000,2094600
2023-01-30,50.580002,51.580002,50.029999,50.160000,50.160000,1112400
2023-01-31,50.330002,51.349998,50.080002,51.340000,51.340000,1371700
2023-02-01,50.950001,52.110001,50.580002,51.840000,51.840000,1478900
2023-02-02,52.099998,53.869999,51.959999,53.580002,53.580002,1790900
2023-02-03,53.000000,53.959999,52.799999,53.470001,53.470001,1421300
2023-02-06,52.840000,53.040001,52.020000,52.430000,52.430000,1233400
2023-02-07,52.200001,52.430000,50.740002,51.799999,51.799999,1187600
2023-02-08,51.680000,52.020000,51.169998,51.490002,51.490002,1004700
2023-02-09,51.900002,52.040001,50.520000,50.759998,50.759998,887100
2023-02-10,50.000000,50.070000,49.230000,49.580002,49.580002,926300
2023-02-13,49.650002,50.450001,49.389999,50.160000,50.160000,782000
2023-02-14,50.029999,50.889999,49.669998,50.580002,50.580002,974800
2023-02-15,50.020000,50.480000,49.900002,50.270000,50.270000,835600
2023-02-16,49.529999,49.759998,49.070000,49.119999,49.119999,934800
2023-02-17,49.090000,49.500000,48.639999,49.090000,49.090000,859500
2023-02-21,48.500000,48.740002,47.410000,47.779999,47.779999,1081500
2023-02-22,47.709999,48.290001,47.230000,47.520000,47.520000,992700
2023-02-23,48.139999,48.439999,47.369999,47.709999,47.709999,763400
2023-02-24,46.919998,47.320000,46.270000,47.299999,47.299999,1302300
2023-02-27,47.939999,48.369999,47.720001,47.919998,47.919998,1420500
2023-02-28,47.830002,48.240002,47.549999,47.830002,47.830002,1585800
2023-03-01,47.730000,48.480000,47.430000,48.220001,48.220001,1236000
2023-03-02,47.779999,48.189999,47.320000,47.980000,47.980000,981900
2023-03-03,48.520000,48.639999,47.849998,48.439999,48.439999,1473900
2023-03-06,48.549999,49.180000,47.869999,47.900002,47.900002,1479600
2023-03-07,48.080002,49.389999,47.919998,48.509998,48.509998,1480900
2023-03-08,48.720001,49.250000,48.380001,49.209999,49.209999,1212400
2023-03-09,49.110001,49.750000,47.169998,47.520000,47.520000,1329600
2023-03-10,48.529999,48.779999,45.680000,46.099998,46.099998,2668900
2023-03-13,45.020000,45.200001,43.689999,44.080002,44.080002,2229700
2023-03-14,45.090000,45.349998,41.770000,42.259998,42.259998,3293200
2023-03-15,41.020000,41.360001,39.970001,40.380001,40.380001,2807100
2023-03-16,40.029999,40.689999,39.700001,40.480000,40.480000,2038800
2023-03-17,40.240002,40.320000,39.049999,39.290001,39.290001,2577900
2023-03-20,39.330002,39.900002,39.070000,39.270000,39.270000,1878700
2023-03-21,40.000000,40.669998,39.910000,40.560001,40.560001,1835600
2023-03-22,40.599998,40.950001,39.349998,39.400002,39.400002,1827800
2023-03-23,39.639999,40.029999,38.150002,38.500000,38.500000,1549000
2023-03-24,38.000000,38.220001,37.200001,38.130001,38.130001,2589400
2023-03-27,38.689999,39.200001,38.220001,38.990002,38.990002,1619600
2023-03-28,39.070000,39.860001,39.040001,39.810001,39.810001,1577000
2023-03-29,40.349998,40.880001,40.119999,40.630001,40.630001,2122000
2023-03-30,41.160000,41.480000,40.740002,40.980000,40.980000,1750200
2023-03-31,41.459999,41.970001,41.389999,41.959999,41.959999,1288600
2023-04-03,42.259998,42.480000,41.470001,42.090000,42.090000,2321000
2023-04-04,42.349998,42.500000,41.490002,41.970001,41.970001,2071300
2023-04-05,41.500000,41.970001,41.250000,41.950001,41.950001,1838500
2023-04-06,42.169998,42.740002,41.849998,42.040001,42.040001,1674100
2023-04-10,41.880001,42.639999,41.750000,42.430000,42.430000,1279300
2023-04-11,42.480000,43.509998,42.470001,43.180000,43.180000,1576200
2023-04-12,42.910000,43.139999,41.529999,41.980000,41.980000,3016000
2023-04-13,42.619999,42.630001,41.279999,42.380001,42.380001,2404200
2023-04-14,42.430000,42.599998,41.450001,41.910000,41.910000,1403300
2023-04-17,42.000000,42.680000,41.919998,42.639999,42.639999,1267900
2023-04-18,42.849998,42.849998,42.180000,42.549999,42.549999,2112700
2023-04-19,42.060001,43.810001,42.040001,43.650002,43.650002,3274000
2023-04-20,43.630001,44.389999,42.980000,43.560001,43.560001,3307400
2023-04-21,44.090000,44.639999,43.689999,44.410000,44.410000,2053100
2023-04-24,44.740002,44.869999,43.380001,44.049999,44.049999,2007000
2023-04-25,43.650002,43.840000,42.459999,42.500000,42.500000,1788900
2023-04-26,42.410000,42.830002,42.110001,42.240002,42.240002,1417800
2023-04-27,42.459999,43.230000,42.040001,42.970001,42.970001,1550400
2023-04-28,43.090000,44.070000,43.020000,43.459999,43.459999,1893900
2023-05-01,43.330002,44.220001,43.139999,43.490002,43.490002,1197500
2023-05-02,43.060001,43.419998,42.130001,43.369999,43.369999,1724100
2023-05-03,43.450001,44.400002,43.110001,43.470001,43.470001,1574100
2023-05-04,43.160000,43.299999,41.689999,42.090000,42.090000,1824600
2023-05-05,42.580002,43.389999,42.400002,43.160000,43.160000,1366200
2023-05-08,43.330002,43.669998,42.930000,43.459999,43.459999,1394200
2023-05-09,43.450001,44.200001,43.070000,43.900002,43.900002,1506900
2023-05-10,44.630001,44.660000,42.470001,43.110001,43.110001,1225500
2023-05-11,43.020000,43.250000,42.680000,43.049999,43.049999,1276200
2023-05-12,43.209999,43.259998,42.270000,42.720001,42.720001,1043400
2023-05-15,42.860001,43.389999,42.630001,43.340000,43.340000,1287600
2023-05-16,43.169998,43.310001,42.570000,42.639999,42.639999,1337300
2023-05-17,43.160000,45.330002,43.099998,45.250000,45.250000,2223400
2023-05-18,45.250000,45.509998,44.720001,45.119999,45.119999,1231800
2023-05-19,45.250000,45.299999,44.139999,44.520000,44.520000,1007900
2023-05-22,44.799999,45.119999,44.259998,44.919998,44.919998,1367800
2023-05-23,44.860001,45.810001,44.750000,44.830002,44.830002,1135900
2023-05-24,44.380001,44.529999,43.349998,44.029999,44.029999,1087200
2023-05-25,44.080002,45.139999,44.000000,45.119999,45.119999,1215800
2023-05-26,45.299999,45.759998,45.020000,45.099998,45.099998,1098900
2023-05-30,45.299999,45.990002,45.080002,45.209999,45.209999,1430200
