Date,Open,High,Low,Close,Adj Close,Volume
2023-03-28,7.810000,8.080000,7.790000,8.000000,8.000000,927400
2023-03-29,8.150000,8.530000,8.050000,8.410000,8.410000,1885600
2023-03-30,8.600000,9.120000,8.550000,8.750000,8.750000,1584900
2023-03-31,8.870000,9.230000,8.870000,9.160000,9.160000,1507400
2023-04-03,9.070000,9.150000,8.790000,8.920000,8.920000,1073700
2023-04-04,8.950000,9.000000,8.710000,8.910000,8.910000,930300
2023-04-05,8.860000,8.860000,8.570000,8.700000,8.700000,850200
2023-04-06,8.780000,8.800000,8.460000,8.520000,8.520000,808100
2023-04-10,8.510000,8.790000,8.470000,8.740000,8.740000,934100
2023-04-11,8.750000,9.100000,8.740000,9.050000,9.050000,882200
2023-04-12,9.080000,9.090000,8.570000,8.690000,8.690000,997500
2023-04-13,8.860000,8.940000,8.580000,8.650000,8.650000,809400
2023-04-14,8.680000,8.700000,8.180000,8.210000,8.210000,851700
2023-04-17,8.260000,8.510000,8.190000,8.430000,8.430000,897800
2023-04-18,8.500000,8.520000,8.160000,8.430000,8.430000,825600
2023-04-19,8.380000,8.770000,8.270000,8.710000,8.710000,1176800
2023-04-20,8.600000,8.910000,8.460000,8.500000,8.500000,1250900
2023-04-21,8.510000,8.540000,8.290000,8.440000,8.440000,865300
2023-04-24,8.480000,8.510000,8.220000,8.360000,8.360000,692900
2023-04-25,8.270000,8.340000,7.990000,8.150000,8.150000,1598200
2023-04-26,8.270000,8.750000,7.810000,7.910000,7.910000,1779700
2023-04-27,7.970000,8.160000,7.690000,7.840000,7.840000,1674600
2023-04-28,7.940000,8.390000,7.860000,8.330000,8.330000,1415400
2023-05-01,8.250000,8.410000,8.140000,8.220000,8.220000,1318200
2023-05-02,8.190000,8.190000,7.790000,8.010000,8.010000,1223400
2023-05-03,8.010000,8.400000,7.980000,8.100000,8.100000,916000
2023-05-04,8.100000,8.120000,7.540000,7.730000,7.730000,1357500
2023-05-05,7.860000,8.180000,7.830000,8.130000,8.130000,1151100
2023-05-08,8.160000,8.320000,8.030000,8.120000,8.120000,850700
2023-05-09,8.120000,8.250000,7.920000,8.190000,8.190000,618100
2023-05-10,8.390000,8.400000,7.760000,7.970000,7.970000,947700
2023-05-11,7.960000,7.960000,7.720000,7.760000,7.760000,795600
2023-05-12,7.770000,7.800000,7.450000,7.550000,7.550000,963400
2023-05-15,7.560000,7.710000,7.480000,7.620000,7.620000,853300
2023-05-16,7.630000,7.630000,7.340000,7.340000,7.340000,1086000
2023-05-17,7.430000,8.130000,7.380000,8.050000,8.050000,1729100
2023-05-18,8.030000,8.190000,7.920000,8.170000,8.170000,787600
2023-05-19,8.200000,8.220000,7.960000,8.000000,8.000000,643500
2023-05-22,8.060000,8.230000,7.930000,8.140000,8.140000,861100
2023-05-23,8.180000,8.640000,8.150000,8.300000,8.300000,1207600
2023-05-24,8.150000,8.230000,7.890000,7.970000,7.970000,878000
2023-05-25,8.050000,8.140000,7.890000,8.040000,8.040000,709600
2023-05-26,8.050000,8.230000,7.990000,8.030000,8.030000,994600
2023-05-30,8.110000,8.240000,8.040000,8.150000,8.150000,734900
2023-05-31,8.240000,8.390000,7.920000,8.010000,8.010000,1675100
