MKT_UNIQUE_CARRIER,YEAR,QUARTER,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,FL_DATE,BRANDED_CODE_SHARE,MKT_CARRIER_AIRLINE_ID,MKT_CARRIER,MKT_CARRIER_FL_NUM,SCH_OP_UNIQUE_CARRIER,SCH_OP_CARRIER_AIRLINE_ID,SCH_OP_CARRIER,SCH_OP_CARRIER_FL_NUM,OP_UNIQUE_CARRIER,OP_CARRIER_AIRLINE_ID,OP_CARRIER,TAIL_NUM,OP_CARRIER_FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN_CITY_MARKET_ID,ORIGIN,DEST_AIRPORT_ID,DEST_AIRPORT_SEQ_ID,DEST_CITY_MARKET_ID,DEST,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,DEP_DELAY_NEW,DEP_DEL15,DEP_DELAY_GROUP,DEP_TIME_BLK,TAXI_OUT,WHEELS_OFF,WHEELS_ON,TAXI_IN,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,ARR_DELAY_NEW,ARR_DEL15,ARR_DELAY_GROUP,ARR_TIME_BLK,CANCELLED,CANCELLATION_CODE,DIVERTED,CRS_ELAPSED_TIME,ACTUAL_ELAPSED_TIME,AIR_TIME,FLIGHTS,DISTANCE,DISTANCE_GROUP,FIRST_DEP_TIME,TOTAL_ADD_GTIME,LONGEST_ADD_GTIME
G4,2022,2,5,1,7,5/1/2022 12:00:00 AM,G4,20368,G4,1003,,,,,G4,20368,G4,274NV,1003,10466,1046602,30466,AZA,11986,1198603,31986,GRR,1604,1740.0,96.0,96.0,1.0,6.0,1600-1659,13.0,1753.0,2351.0,16.0,2228,7.0,99.0,99.0,1.0,6.0,2200-2259,0.0,,0.0,204.0,207.0,178.0,1.0,1561.0,7,,,
G4,2022,2,5,1,7,5/1/2022 12:00:00 AM,G4,20368,G4,1007,,,,,G4,20368,G4,272NV,1007,11986,1198603,31986,GRR,10721,1072102,30721,BOS,600,708.0,68.0,68.0,1.0,4.0,0600-0659,22.0,730.0,905.0,58.0,800,1003.0,123.0,123.0,1.0,8.0,0800-0859,0.0,,0.0,120.0,175.0,95.0,1.0,740.0,3,,,
G4,2022,2,5,1,7,5/1/2022 12:00:00 AM,G4,20368,G4,1010,,,,,G4,20368,G4,272NV,1010,10721,1072102,30721,BOS,11986,1198603,31986,GRR,845,1036.0,111.0,111.0,1.0,7.0,0800-0859,17.0,1053.0,1236.0,7.0,1050,1243.0,113.0,113.0,1.0,7.0,1000-1059,0.0,,0.0,125.0,127.0,103.0,1.0,740.0,3,,,
G4,2022,2,5,1,7,5/1/2022 12:00:00 AM,G4,20368,G4,1019,,,,,G4,20368,G4,272NV,1019,12892,1289208,32575,LAX,11986,1198603,31986,GRR,1400,1613.0,133.0,133.0,1.0,8.0,1400-1459,11.0,1624.0,2251.0,7.0,2103,2258.0,115.0,115.0,1.0,7.0,2100-2159,0.0,,0.0,243.0,225.0,207.0,1.0,1874.0,8,,,
G4,2022,2,5,1,7,5/1/2022 12:00:00 AM,G4,20368,G4,103,,,,,G4,20368,G4,298NV,103,15624,1562404,31504,VPS,12889,1288903,32211,LAS,2126,2131.0,5.0,5.0,0.0,0.0,2100-2159,12.0,2143.0,2350.0,8.0,2339,2358.0,19.0,19.0,1.0,1.0,2300-2359,0.0,,0.0,253.0,267.0,247.0,1.0,1695.0,7,,,
G4,2022,2,5,1,7,5/1/2022 12:00:00 AM,G4,20368,G4,1038,,,,,G4,20368,G4,271NV,1038,11986,1198603,31986,GRR,14057,1405702,34057,PDX,1341,1443.0,62.0,62.0,1.0,4.0,1300-1359,20.0,1503.0,1603.0,10.0,1511,1613.0,62.0,62.0,1.0,4.0,1500-1559,0.0,,0.0,270.0,270.0,240.0,1.0,1833.0,8,,,
G4,2022,2,5,1,7,5/1/2022 12:00:00 AM,G4,20368,G4,1059,,,,,G4,20368,G4,274NV,1059,14112,1411206,33195,PIE,11986,1198603,31986,GRR,1047,1100.0,13.0,13.0,0.0,0.0,1000-1059,10.0,1110.0,1318.0,4.0,1326,1322.0,-4.0,0.0,0.0,-1.0,1300-1359,0.0,,0.0,159.0,142.0,128.0,1.0,1044.0,5,,,
G4,2022,2,5,1,7,5/1/2022 12:00:00 AM,G4,20368,G4,1063,,,,,G4,20368,G4,271NV,1063,11986,1198603,31986,GRR,14761,1476107,34761,SFB,700,710.0,10.0,10.0,0.0,0.0,0700-0759,15.0,725.0,948.0,7.0,929,955.0,26.0,26.0,1.0,1.0,0900-0959,0.0,,0.0,149.0,165.0,143.0,1.0,1001.0,5,,,
G4,2022,2,5,1,7,5/1/2022 12:00:00 AM,G4,20368,G4,107,,,,,G4,20368,G4,298NV,107,13244,1324402,33244,MEM,12889,1288903,32211,LAS,1231,1229.0,-2.0,0.0,0.0,-1.0,1200-1259,17.0,1246.0,1412.0,9.0,1409,1421.0,12.0,12.0,0.0,0.0,1400-1459,0.0,,0.0,218.0,232.0,206.0,1.0,1416.0,6,,,
G4,2022,2,5,1,7,5/1/2022 12:00:00 AM,G4,20368,G4,1074,,,,,G4,20368,G4,271NV,1074,14761,1476107,34761,SFB,11986,1198603,31986,GRR,1014,1108.0,54.0,54.0,1.0,3.0,1000-1059,20.0,1128.0,1336.0,8.0,1251,1344.0,53.0,53.0,1.0,3.0,1200-1259,0.0,,0.0,157.0,156.0,128.0,1.0,1001.0,5,,,
G4,2022,2,5,1,7,5/1/2022 12:00:00 AM,G4,20368,G4,1083,,,,,G4,20368,G4,242NV,1083,12339,1233904,32337,IND,11697,1169706,32467,FLL,1638,1628.0,-10.0,0.0,0.0,-1.0,1600-1659,14.0,1642.0,1903.0,6.0,1916,1909.0,-7.0,0.0,0.0,-1.0,1900-1959,0.0,,0.0,158.0,161.0,141.0,1.0,1005.0,5,,,
