MKT_UNIQUE_CARRIER,YEAR,QUARTER,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,FL_DATE,BRANDED_CODE_SHARE,MKT_CARRIER_AIRLINE_ID,MKT_CARRIER,MKT_CARRIER_FL_NUM,SCH_OP_UNIQUE_CARRIER,SCH_OP_CARRIER_AIRLINE_ID,SCH_OP_CARRIER,SCH_OP_CARRIER_FL_NUM,OP_UNIQUE_CARRIER,OP_CARRIER_AIRLINE_ID,OP_CARRIER,TAIL_NUM,OP_CARRIER_FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN_CITY_MARKET_ID,ORIGIN,DEST_AIRPORT_ID,DEST_AIRPORT_SEQ_ID,DEST_CITY_MARKET_ID,DEST,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,DEP_DELAY_NEW,DEP_DEL15,DEP_DELAY_GROUP,DEP_TIME_BLK,TAXI_OUT,WHEELS_OFF,WHEELS_ON,TAXI_IN,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,ARR_DELAY_NEW,ARR_DEL15,ARR_DELAY_GROUP,ARR_TIME_BLK,CANCELLED,CANCELLATION_CODE,DIVERTED,CRS_ELAPSED_TIME,ACTUAL_ELAPSED_TIME,AIR_TIME,FLIGHTS,DISTANCE,DISTANCE_GROUP,FIRST_DEP_TIME,TOTAL_ADD_GTIME,LONGEST_ADD_GTIME
G4,2022,3,7,1,5,7/1/2022 12:00:00 AM,G4,20368,G4,10,,,,,G4,20368,G4,292NV,10,14057,1405702,34057,PDX,12280,1228002,32280,IDA,1049,1101.0,12.0,12.0,0.0,0.0,1000-1059,9.0,1110.0,1325.0,7.0,1320,1332.0,12.0,12.0,0.0,0.0,1300-1359,0.0,,0.0,91.0,91.0,75.0,1.0,539.0,3,,,
G4,2022,3,7,1,5,7/1/2022 12:00:00 AM,G4,20368,G4,1006,,,,,G4,20368,G4,284NV,1006,11986,1198603,31986,GRR,14112,1411206,33195,PIE,800,1124.0,204.0,204.0,1.0,12.0,0800-0859,8.0,1132.0,1412.0,13.0,1033,1425.0,232.0,232.0,1.0,12.0,1000-1059,0.0,,0.0,153.0,181.0,160.0,1.0,1044.0,5,,,
G4,2022,3,7,1,5,7/1/2022 12:00:00 AM,G4,20368,G4,1017,,,,,G4,20368,G4,247NV,1017,11986,1198603,31986,GRR,12889,1288903,32211,LAS,700,659.0,-1.0,0.0,0.0,-1.0,0700-0759,17.0,716.0,800.0,7.0,758,807.0,9.0,9.0,0.0,0.0,0700-0759,0.0,,0.0,238.0,248.0,224.0,1.0,1642.0,7,,,
G4,2022,3,7,1,5,7/1/2022 12:00:00 AM,G4,20368,G4,1019,,,,,G4,20368,G4,202NV,1019,12892,1289208,32575,LAX,11986,1198603,31986,GRR,1522,1611.0,49.0,49.0,1.0,3.0,1500-1559,27.0,1638.0,2324.0,5.0,2234,2329.0,55.0,55.0,1.0,3.0,2200-2259,0.0,,0.0,252.0,258.0,226.0,1.0,1874.0,8,,,
G4,2022,3,7,1,5,7/1/2022 12:00:00 AM,G4,20368,G4,1039,,,,,G4,20368,G4,284NV,1039,14112,1411206,33195,PIE,11986,1198603,31986,GRR,1118,1614.0,296.0,296.0,1.0,12.0,1100-1159,9.0,1623.0,1843.0,7.0,1352,1850.0,298.0,298.0,1.0,12.0,1300-1359,0.0,,0.0,154.0,156.0,140.0,1.0,1044.0,5,,,
G4,2022,3,7,1,5,7/1/2022 12:00:00 AM,G4,20368,G4,1043,,,,,G4,20368,G4,202NV,1043,14761,1476107,34761,SFB,11986,1198603,31986,GRR,945,945.0,0.0,0.0,0.0,0.0,0900-0959,24.0,1009.0,1230.0,7.0,1218,1237.0,19.0,19.0,1.0,1.0,1200-1259,0.0,,0.0,153.0,172.0,141.0,1.0,1001.0,5,,,
G4,2022,3,7,1,5,7/1/2022 12:00:00 AM,G4,20368,G4,1060,,,,,G4,20368,G4,247NV,1060,11986,1198603,31986,GRR,10423,1042302,30423,AUS,1607,1711.0,64.0,64.0,1.0,4.0,1600-1659,14.0,1725.0,1847.0,7.0,1754,1854.0,60.0,60.0,1.0,4.0,1700-1759,0.0,,0.0,167.0,163.0,142.0,1.0,1103.0,5,,,
G4,2022,3,7,1,5,7/1/2022 12:00:00 AM,G4,20368,G4,108,,,,,G4,20368,G4,316NV,108,12889,1288903,32211,LAS,13476,1347605,34922,MRY,1934,1925.0,-9.0,0.0,0.0,-1.0,1900-1959,20.0,1945.0,2044.0,5.0,2058,2049.0,-9.0,0.0,0.0,-1.0,2000-2059,0.0,,0.0,84.0,84.0,59.0,1.0,375.0,2,,,
G4,2022,3,7,1,5,7/1/2022 12:00:00 AM,G4,20368,G4,1081,,,,,G4,20368,G4,276NV,1081,12339,1233904,32337,IND,10423,1042302,30423,AUS,1249,1245.0,-4.0,0.0,0.0,-1.0,1200-1259,15.0,1300.0,1400.0,5.0,1413,1405.0,-8.0,0.0,0.0,-1.0,1400-1459,0.0,,0.0,144.0,140.0,120.0,1.0,919.0,4,,,
G4,2022,3,7,1,5,7/1/2022 12:00:00 AM,G4,20368,G4,1083,,,,,G4,20368,G4,250NV,1083,10994,1099402,30994,CHS,12339,1233904,32337,IND,2027,2100.0,33.0,33.0,1.0,2.0,2000-2059,15.0,2115.0,2233.0,6.0,2216,2239.0,23.0,23.0,1.0,1.0,2200-2259,0.0,,0.0,109.0,99.0,78.0,1.0,585.0,3,,,
G4,2022,3,7,1,5,7/1/2022 12:00:00 AM,G4,20368,G4,109,,,,,G4,20368,G4,316NV,109,13476,1347605,34922,MRY,12889,1288903,32211,LAS,2148,2139.0,-9.0,0.0,0.0,-1.0,2100-2159,13.0,2152.0,2248.0,5.0,2307,2253.0,-14.0,0.0,0.0,-1.0,2300-2359,0.0,,0.0,79.0,74.0,56.0,1.0,375.0,2,,,
G4,2022,3,7,1,5,7/1/2022 12:00:00 AM,G4,20368,G4,1090,,,,,G4,20368,G4,259NV,1090,12889,1288903,32211,LAS,12339,1233904,32337,IND,849,849.0,0.0,0.0,0.0,0.0,0800-0859,19.0,908.0,1516.0,5.0,1526,1521.0,-5.0,0.0,0.0,-1.0,1500-1559,0.0,,0.0,217.0,212.0,188.0,1.0,1590.0,7,,,
G4,2022,3,7,1,5,7/1/2022 12:00:00 AM,G4,20368,G4,1091,,,,,G4,20368,G4,250NV,1091,12339,1233904,32337,IND,10994,1099402,30994,CHS,1800,1838.0,38.0,38.0,1.0,2.0,1800-1859,12.0,1850.0,2007.0,4.0,1942,2011.0,29.0,29.0,1.0,1.0,1900-1959,0.0,,0.0,102.0,93.0,77.0,1.0,585.0,3,,,
G4,2022,3,7,1,5,7/1/2022 12:00:00 AM,G4,20368,G4,1095,,,,,G4,20368,G4,250NV,1095,12339,1233904,32337,IND,14986,1498603,34986,SRQ,1153,1148.0,-5.0,0.0,0.0,-1.0,1100-1159,13.0,1201.0,1402.0,5.0,1406,1407.0,1.0,1.0,0.0,0.0,1400-1459,0.0,,0.0,133.0,139.0,121.0,1.0,876.0,4,,,
G4,2022,3,7,1,5,7/1/2022 12:00:00 AM,G4,20368,G4,1099,,,,,G4,20368,G4,250NV,1099,12339,1233904,32337,IND,14112,1411206,33195,PIE,600,552.0,-8.0,0.0,0.0,-1.0,0600-0659,18.0,610.0,753.0,7.0,810,800.0,-10.0,0.0,0.0,-1.0,0800-0859,0.0,,0.0,130.0,128.0,103.0,1.0,840.0,4,,,
G4,2022,3,7,1,5,7/1/2022 12:00:00 AM,G4,20368,G4,11,,,,,G4,20368,G4,207NV,11,12889,1288903,32211,LAS,13244,1324402,33244,MEM,1132,1130.0,-2.0,0.0,0.0,-1.0,1100-1159,15.0,1145.0,1640.0,7.0,1654,1647.0,-7.0,0.0,0.0,-1.0,1600-1659,0.0,,0.0,202.0,197.0,175.0,1.0,1416.0,6,,,
