MKT_UNIQUE_CARRIER,YEAR,QUARTER,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,FL_DATE,BRANDED_CODE_SHARE,MKT_CARRIER_AIRLINE_ID,MKT_CARRIER,MKT_CARRIER_FL_NUM,SCH_OP_UNIQUE_CARRIER,SCH_OP_CARRIER_AIRLINE_ID,SCH_OP_CARRIER,SCH_OP_CARRIER_FL_NUM,OP_UNIQUE_CARRIER,OP_CARRIER_AIRLINE_ID,OP_CARRIER,TAIL_NUM,OP_CARRIER_FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN_CITY_MARKET_ID,ORIGIN,DEST_AIRPORT_ID,DEST_AIRPORT_SEQ_ID,DEST_CITY_MARKET_ID,DEST,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,DEP_DELAY_NEW,DEP_DEL15,DEP_DELAY_GROUP,DEP_TIME_BLK,TAXI_OUT,WHEELS_OFF,WHEELS_ON,TAXI_IN,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,ARR_DELAY_NEW,ARR_DEL15,ARR_DELAY_GROUP,ARR_TIME_BLK,CANCELLED,CANCELLATION_CODE,DIVERTED,DUP,CRS_ELAPSED_TIME,ACTUAL_ELAPSED_TIME,AIR_TIME,FLIGHTS,DISTANCE,DISTANCE_GROUP,FIRST_DEP_TIME,TOTAL_ADD_GTIME,LONGEST_ADD_GTIME
G4,2023,2,5,1,1,5/1/2023 12:00:00 AM,G4,20368,G4,1108,,,,,G4,20368,G4,334NV,1108,14112,1411206,33195,PIE,11995,1199502,31995,GSO,1115,1105.0,-10.0,0.0,0.0,-1.0,1100-1159,14.0,1119.0,1240.0,7.0,1301,1247.0,-14.0,0.0,0.0,-1.0,1300-1359,0.0,,0.0,N,106.0,102.0,81.0,1.0,587.0,3,,,
G4,2023,2,5,1,1,5/1/2023 12:00:00 AM,G4,20368,G4,1116,,,,,G4,20368,G4,293NV,1116,14122,1412202,30198,PIT,14986,1498603,34986,SRQ,1453,1445.0,-8.0,0.0,0.0,-1.0,1400-1459,8.0,1453.0,1706.0,5.0,1724,1711.0,-13.0,0.0,0.0,-1.0,1700-1759,0.0,,0.0,N,151.0,146.0,133.0,1.0,912.0,4,,,
G4,2023,2,5,1,1,5/1/2023 12:00:00 AM,G4,20368,G4,1121,,,,,G4,20368,G4,293NV,1121,14986,1498603,34986,SRQ,14122,1412202,30198,PIT,1814,1806.0,-8.0,0.0,0.0,-1.0,1800-1859,9.0,1815.0,2010.0,5.0,2040,2015.0,-25.0,0.0,0.0,-2.0,2000-2059,0.0,,0.0,N,146.0,129.0,115.0,1.0,912.0,4,,,
G4,2023,2,5,1,1,5/1/2023 12:00:00 AM,G4,20368,G4,1139,,,,,G4,20368,G4,334NV,1139,14112,1411206,33195,PIE,14122,1412202,30198,PIT,1616,1602.0,-14.0,0.0,0.0,-1.0,1600-1659,16.0,1618.0,1817.0,4.0,1838,1821.0,-17.0,0.0,0.0,-2.0,1800-1859,0.0,,0.0,N,142.0,139.0,119.0,1.0,878.0,4,,,
G4,2023,2,5,1,1,5/1/2023 12:00:00 AM,G4,20368,G4,1142,,,,,G4,20368,G4,332NV,1142,12917,1291703,31066,LCK,13577,1357702,31135,MYR,1824,1820.0,-4.0,0.0,0.0,-1.0,1800-1859,13.0,1833.0,1933.0,5.0,1947,1938.0,-9.0,0.0,0.0,-1.0,1900-1959,0.0,,0.0,N,83.0,78.0,60.0,1.0,478.0,2,,,
G4,2023,2,5,1,1,5/1/2023 12:00:00 AM,G4,20368,G4,1153,,,,,G4,20368,G4,315NV,1153,14685,1468502,34685,SAV,10676,1067603,30676,BLV,1221,1208.0,-13.0,0.0,0.0,-1.0,1200-1259,10.0,1218.0,1305.0,7.0,1324,1312.0,-12.0,0.0,0.0,-1.0,1300-1359,0.0,,0.0,N,123.0,124.0,107.0,1.0,658.0,3,,,
G4,2023,2,5,1,1,5/1/2023 12:00:00 AM,G4,20368,G4,1164,,,,,G4,20368,G4,315NV,1164,14685,1468502,34685,SAV,13232,1323202,30977,MDW,630,642.0,12.0,12.0,0.0,0.0,0600-0659,8.0,650.0,746.0,5.0,748,751.0,3.0,3.0,0.0,0.0,0700-0759,0.0,,0.0,N,138.0,129.0,116.0,1.0,758.0,4,,,
G4,2023,2,5,1,1,5/1/2023 12:00:00 AM,G4,20368,G4,1167,,,,,G4,20368,G4,315NV,1167,14685,1468502,34685,SAV,11721,1172105,31721,FNT,1748,1734.0,-14.0,0.0,0.0,-1.0,1700-1759,16.0,1750.0,1950.0,7.0,2005,1957.0,-8.0,0.0,0.0,-1.0,2000-2059,0.0,,0.0,N,137.0,143.0,120.0,1.0,760.0,4,,,
G4,2023,2,5,1,1,5/1/2023 12:00:00 AM,G4,20368,G4,1178,,,,,G4,20368,G4,309NV,1178,11618,1161802,31703,EWR,14685,1468502,34685,SAV,1155,1151.0,-4.0,0.0,0.0,-1.0,1100-1159,9.0,1200.0,1347.0,4.0,1420,1351.0,-29.0,0.0,0.0,-2.0,1400-1459,0.0,,0.0,N,145.0,120.0,107.0,1.0,708.0,3,,,
G4,2023,2,5,1,1,5/1/2023 12:00:00 AM,G4,20368,G4,1191,,,,,G4,20368,G4,217NV,1191,11003,1100303,31003,CID,14761,1476107,34761,SFB,1857,1840.0,-17.0,0.0,0.0,-2.0,1800-1859,15.0,1855.0,2202.0,6.0,2230,2208.0,-22.0,0.0,0.0,-2.0,2200-2259,0.0,,0.0,N,153.0,148.0,127.0,1.0,1078.0,5,,,
G4,2023,2,5,1,1,5/1/2023 12:00:00 AM,G4,20368,G4,1195,,,,,G4,20368,G4,328NV,1195,14761,1476107,34761,SFB,10693,1069302,30693,BNA,800,753.0,-7.0,0.0,0.0,-1.0,0800-0859,12.0,805.0,838.0,8.0,857,846.0,-11.0,0.0,0.0,-1.0,0800-0859,0.0,,0.0,N,117.0,113.0,93.0,1.0,598.0,3,,,
G4,2023,2,5,1,1,5/1/2023 12:00:00 AM,G4,20368,G4,1197,,,,,G4,20368,G4,217NV,1197,13256,1325603,33256,MFE,14761,1476107,34761,SFB,1026,1053.0,27.0,27.0,1.0,1.0,1000-1059,11.0,1104.0,1409.0,4.0,1409,1413.0,4.0,4.0,0.0,0.0,1400-1459,0.0,,0.0,N,163.0,140.0,125.0,1.0,1059.0,5,,,
G4,2023,2,5,1,1,5/1/2023 12:00:00 AM,G4,20368,G4,12,,,,,G4,20368,G4,312NV,12,11540,1154005,30615,ELP,12889,1288904,32211,LAS,1803,1836.0,33.0,33.0,1.0,2.0,1800-1859,20.0,1856.0,1919.0,6.0,1855,1925.0,30.0,30.0,1.0,2.0,1800-1859,0.0,,0.0,N,112.0,109.0,83.0,1.0,583.0,3,,,
G4,2023,2,5,1,1,5/1/2023 12:00:00 AM,G4,20368,G4,1200,,,,,G4,20368,G4,215NV,1200,15295,1529503,35165,TOL,14761,1476107,34761,SFB,915,927.0,12.0,12.0,0.0,0.0,0900-0959,7.0,934.0,1125.0,7.0,1131,1132.0,1.0,1.0,0.0,0.0,1100-1159,0.0,,0.0,N,136.0,125.0,111.0,1.0,895.0,4,,,
G4,2023,2,5,1,1,5/1/2023 12:00:00 AM,G4,20368,G4,1203,,,,,G4,20368,G4,216NV,1203,12544,1254404,32544,USA,14761,1476107,34761,SFB,2156,2141.0,-15.0,0.0,0.0,-1.0,2100-2159,9.0,2150.0,2252.0,7.0,2325,2259.0,-26.0,0.0,0.0,-2.0,2300-2359,0.0,,0.0,N,89.0,78.0,62.0,1.0,457.0,2,,,
G4,2023,2,5,1,1,5/1/2023 12:00:00 AM,G4,20368,G4,1216,,,,,G4,20368,G4,328NV,1216,10693,1069302,30693,BNA,14761,1476107,34761,SFB,942,938.0,-4.0,0.0,0.0,-1.0,0900-0959,12.0,950.0,1212.0,9.0,1227,1221.0,-6.0,0.0,0.0,-1.0,1200-1259,0.0,,0.0,N,105.0,103.0,82.0,1.0,598.0,3,,,
G4,2023,2,5,1,1,5/1/2023 12:00:00 AM,G4,20368,G4,1219,,,,,G4,20368,G4,216NV,1219,14761,1476107,34761,SFB,15370,1537002,34653,TUL,600,554.0,-6.0,0.0,0.0,-1.0,0600-0659,10.0,604.0,736.0,4.0,755,740.0,-15.0,0.0,0.0,-1.0,0700-0759,0.0,,0.0,N,175.0,166.0,152.0,1.0,995.0,4,,,
G4,2023,2,5,1,1,5/1/2023 12:00:00 AM,G4,20368,G4,1222,,,,,G4,20368,G4,215NV,1222,14761,1476107,34761,SFB,14696,1469608,34696,SBN,1728,1724.0,-4.0,0.0,0.0,-1.0,1700-1759,12.0,1736.0,1944.0,7.0,2003,1951.0,-12.0,0.0,0.0,-1.0,2000-2059,0.0,,0.0,N,155.0,147.0,128.0,1.0,936.0,4,,,
G4,2023,2,5,1,1,5/1/2023 12:00:00 AM,G4,20368,G4,1225,,,,,G4,20368,G4,220NV,1225,12119,1211902,32119,HGR,14761,1476107,34761,SFB,2133,2130.0,-3.0,0.0,0.0,-1.0,2100-2159,6.0,2136.0,2329.0,6.0,2344,2335.0,-9.0,0.0,0.0,-1.0,2300-2359,0.0,,0.0,N,131.0,125.0,113.0,1.0,780.0,4,,,
G4,2023,2,5,1,1,5/1/2023 12:00:00 AM,G4,20368,G4,123,,,,,G4,20368,G4,209NV,123,12889,1288904,32211,LAS,14814,1481403,30476,SHV,700,652.0,-8.0,0.0,0.0,-1.0,0700-0759,22.0,714.0,1136.0,7.0,1145,1143.0,-2.0,0.0,0.0,-1.0,1100-1159,0.0,,0.0,N,165.0,171.0,142.0,1.0,1243.0,5,,,
G4,2023,2,5,1,1,5/1/2023 12:00:00 AM,G4,20368,G4,1247,,,,,G4,20368,G4,220NV,1247,14761,1476107,34761,SFB,12119,1211902,32119,HGR,1835,1825.0,-10.0,0.0,0.0,-1.0,1800-1859,14.0,1839.0,2022.0,5.0,2048,2027.0,-21.0,0.0,0.0,-2.0,2000-2059,0.0,,0.0,N,133.0,122.0,103.0,1.0,780.0,4,,,
G4,2023,2,5,1,1,5/1/2023 12:00:00 AM,G4,20368,G4,1248,,,,,G4,20368,G4,329NV,1248,14761,1476107,34761,SFB,14576,1457607,34576,ROC,630,624.0,-6.0,0.0,0.0,-1.0,0600-0659,9.0,633.0,842.0,11.0,907,853.0,-14.0,0.0,0.0,-1.0,0900-0959,0.0,,0.0,N,157.0,149.0,129.0,1.0,1009.0,5,,,
G4,2023,2,5,1,1,5/1/2023 12:00:00 AM,G4,20368,G4,1262,,,,,G4,20368,G4,215NV,1262,14761,1476107,34761,SFB,15295,1529503,35165,TOL,605,614.0,9.0,9.0,0.0,0.0,0600-0659,10.0,624.0,824.0,4.0,830,828.0,-2.0,0.0,0.0,-1.0,0800-0859,0.0,,0.0,N,145.0,134.0,120.0,1.0,895.0,4,,,
G4,2023,2,5,1,1,5/1/2023 12:00:00 AM,G4,20368,G4,1273,,,,,G4,20368,G4,216NV,1273,12265,1226505,32265,IAG,14761,1476107,34761,SFB,1615,1614.0,-1.0,0.0,0.0,-1.0,1600-1659,9.0,1623.0,1832.0,7.0,1849,1839.0,-10.0,0.0,0.0,-1.0,1800-1859,0.0,,0.0,N,154.0,145.0,129.0,1.0,996.0,4,,,
G4,2023,2,5,1,1,5/1/2023 12:00:00 AM,G4,20368,G4,1280,,,,,G4,20368,G4,329NV,1280,10431,1043106,30431,AVL,14761,1476107,34761,SFB,1541,1541.0,0.0,0.0,0.0,0.0,1500-1559,11.0,1552.0,1659.0,4.0,1708,1703.0,-5.0,0.0,0.0,-1.0,1700-1759,0.0,,0.0,N,87.0,82.0,67.0,1.0,465.0,2,,,
G4,2023,2,5,1,1,5/1/2023 12:00:00 AM,G4,20368,G4,1288,,,,,G4,20368,G4,215NV,1288,14696,1469608,34696,SBN,14761,1476107,34761,SFB,2053,2046.0,-7.0,0.0,0.0,-1.0,2000-2059,10.0,2056.0,2242.0,7.0,2315,2249.0,-26.0,0.0,0.0,-2.0,2300-2359,0.0,,0.0,N,142.0,123.0,106.0,1.0,936.0,4,,,
G4,2023,2,5,1,1,5/1/2023 12:00:00 AM,G4,20368,G4,1289,,,,,G4,20368,G4,220NV,1289,14761,1476107,34761,SFB,12917,1291703,31066,LCK,1145,1141.0,-4.0,0.0,0.0,-1.0,1100-1159,14.0,1155.0,1345.0,6.0,1355,1351.0,-4.0,0.0,0.0,-1.0,1300-1359,0.0,,0.0,N,130.0,130.0,110.0,1.0,767.0,4,,,
G4,2023,2,5,1,1,5/1/2023 12:00:00 AM,G4,20368,G4,129,,,,,G4,20368,G4,,129,12280,1228002,32280,IDA,14057,1405702,34057,PDX,1124,,,,,,1100-1159,,,,,1214,,,,,,1200-1259,1.0,A,0.0,N,110.0,,,1.0,539.0,3,,,
G4,2023,2,5,1,1,5/1/2023 12:00:00 AM,G4,20368,G4,1299,,,,,G4,20368,G4,229NV,1299,13983,1398305,33983,OWB,14761,1476107,34761,SFB,852,853.0,1.0,1.0,0.0,0.0,0800-0859,6.0,859.0,1131.0,4.0,1140,1135.0,-5.0,0.0,0.0,-1.0,1100-1159,0.0,,0.0,N,108.0,102.0,92.0,1.0,706.0,3,,,
G4,2023,2,5,1,1,5/1/2023 12:00:00 AM,G4,20368,G4,1327,,,,,G4,20368,G4,215NV,1327,14761,1476107,34761,SFB,14574,1457406,34574,ROA,1221,1222.0,1.0,1.0,0.0,0.0,1200-1259,10.0,1232.0,1402.0,5.0,1413,1407.0,-6.0,0.0,0.0,-1.0,1400-1459,0.0,,0.0,N,112.0,105.0,90.0,1.0,594.0,3,,,
G4,2023,2,5,1,1,5/1/2023 12:00:00 AM,G4,20368,G4,1329,,,,,G4,20368,G4,328NV,1329,11637,1163703,31637,FAR,14761,1476107,34761,SFB,1728,1709.0,-19.0,0.0,0.0,-2.0,1700-1759,10.0,1719.0,2110.0,7.0,2143,2117.0,-26.0,0.0,0.0,-2.0,2100-2159,0.0,,0.0,N,195.0,188.0,171.0,1.0,1508.0,7,,,
G4,2023,2,5,1,1,5/1/2023 12:00:00 AM,G4,20368,G4,133,,,,,G4,20368,G4,246NV,133,14107,1410702,30466,PHX,14716,1471604,34716,SCK,1037,1112.0,35.0,35.0,1.0,2.0,1000-1059,13.0,1125.0,1244.0,7.0,1230,1251.0,21.0,21.0,1.0,1.0,1200-1259,0.0,,0.0,N,113.0,99.0,79.0,1.0,603.0,3,,,
G4,2023,2,5,1,1,5/1/2023 12:00:00 AM,G4,20368,G4,1330,,,,,G4,20368,G4,220NV,1330,14761,1476107,34761,SFB,13244,1324402,33244,MEM,610,606.0,-4.0,0.0,0.0,-1.0,0600-0659,11.0,617.0,706.0,7.0,720,713.0,-7.0,0.0,0.0,-1.0,0700-0759,0.0,,0.0,N,130.0,127.0,109.0,1.0,671.0,3,,,
G4,2023,2,5,1,1,5/1/2023 12:00:00 AM,G4,20368,G4,1335,,,,,G4,20368,G4,306NV,1335,13931,1393102,33667,ORF,12451,1245102,31136,JAX,1138,1132.0,-6.0,0.0,0.0,-1.0,1100-1159,14.0,1146.0,1316.0,6.0,1326,1322.0,-4.0,0.0,0.0,-1.0,1300-1359,0.0,,0.0,N,108.0,110.0,90.0,1.0,542.0,3,,,
G4,2023,2,5,1,1,5/1/2023 12:00:00 AM,G4,20368,G4,1343,,,,,G4,20368,G4,229NV,1343,14761,1476107,34761,SFB,10581,1058102,30581,BGR,1432,1424.0,-8.0,0.0,0.0,-1.0,1400-1459,10.0,1434.0,1704.0,4.0,1743,1708.0,-35.0,0.0,0.0,-2.0,1700-1759,0.0,,0.0,N,191.0,164.0,150.0,1.0,1299.0,6,,,
G4,2023,2,5,1,1,5/1/2023 12:00:00 AM,G4,20368,G4,1345,,,,,G4,20368,G4,229NV,1345,14761,1476107,34761,SFB,13983,1398305,33983,OWB,700,658.0,-2.0,0.0,0.0,-1.0,0700-0759,5.0,703.0,757.0,4.0,807,801.0,-6.0,0.0,0.0,-1.0,0800-0859,0.0,,0.0,N,127.0,123.0,114.0,1.0,706.0,3,,,
G4,2023,2,5,1,1,5/1/2023 12:00:00 AM,G4,20368,G4,1347,,,,,G4,20368,G4,329NV,1347,14783,1478302,34783,SGF,14761,1476107,34761,SFB,2031,2015.0,-16.0,0.0,0.0,-2.0,2000-2059,10.0,2025.0,2311.0,5.0,2344,2316.0,-28.0,0.0,0.0,-2.0,2300-2359,0.0,,0.0,N,133.0,121.0,106.0,1.0,914.0,4,,,
G4,2023,2,5,1,1,5/1/2023 12:00:00 AM,G4,20368,G4,1353,,,,,G4,20368,G4,190NV,1353,10721,1072102,30721,BOS,14986,1498603,34986,SRQ,1106,1049.0,-17.0,0.0,0.0,-2.0,1100-1159,9.0,1058.0,1358.0,6.0,1445,1404.0,-41.0,0.0,0.0,-2.0,1400-1459,0.0,,0.0,N,219.0,195.0,180.0,1.0,1220.0,5,,,
G4,2023,2,5,1,1,5/1/2023 12:00:00 AM,G4,20368,G4,136,,,,,G4,20368,G4,324NV,136,11921,1192102,31921,GJT,12889,1288904,32211,LAS,1809,2217.0,248.0,248.0,1.0,12.0,1800-1859,22.0,2239.0,2245.0,5.0,1840,2250.0,250.0,250.0,1.0,12.0,1800-1859,0.0,,0.0,N,91.0,93.0,66.0,1.0,420.0,2,,,
G4,2023,2,5,1,1,5/1/2023 12:00:00 AM,G4,20368,G4,1366,,,,,G4,20368,G4,190NV,1366,10821,1082106,30852,BWI,14986,1498603,34986,SRQ,1902,1856.0,-6.0,0.0,0.0,-1.0,1900-1959,9.0,1905.0,2111.0,4.0,2134,2115.0,-19.0,0.0,0.0,-2.0,2100-2159,0.0,,0.0,N,152.0,139.0,126.0,1.0,880.0,4,,,
G4,2023,2,5,1,1,5/1/2023 12:00:00 AM,G4,20368,G4,1371,,,,,G4,20368,G4,233NV,1371,14986,1498603,34986,SRQ,14696,1469608,34696,SBN,1403,1527.0,84.0,84.0,1.0,5.0,1400-1459,13.0,1540.0,1803.0,5.0,1646,1808.0,82.0,82.0,1.0,5.0,1600-1659,0.0,,0.0,N,163.0,161.0,143.0,1.0,1009.0,5,1353.0,43.0,43.0
G4,2023,2,5,1,1,5/1/2023 12:00:00 AM,G4,20368,G4,1381,,,,,G4,20368,G4,295NV,1381,11823,1182304,31823,FWA,14986,1498603,34986,SRQ,1122,1129.0,7.0,7.0,0.0,0.0,1100-1159,7.0,1136.0,1341.0,5.0,1353,1346.0,-7.0,0.0,0.0,-1.0,1300-1359,0.0,,0.0,N,151.0,137.0,125.0,1.0,948.0,4,,,
G4,2023,2,5,1,1,5/1/2023 12:00:00 AM,G4,20368,G4,1397,,,,,G4,20368,G4,193NV,1397,10423,1042302,30423,AUS,15412,1541206,35412,TYS,1706,1939.0,153.0,153.0,1.0,10.0,1700-1759,11.0,1950.0,2227.0,7.0,2018,2234.0,136.0,136.0,1.0,9.0,2000-2059,0.0,,0.0,N,132.0,115.0,97.0,1.0,882.0,4,,,
G4,2023,2,5,1,1,5/1/2023 12:00:00 AM,G4,20368,G4,1399,,,,,G4,20368,G4,203NV,1399,11618,1161802,31703,EWR,15412,1541206,35412,TYS,1055,1053.0,-2.0,0.0,0.0,-1.0,1000-1059,18.0,1111.0,1239.0,7.0,1310,1246.0,-24.0,0.0,0.0,-2.0,1300-1359,0.0,,0.0,N,135.0,113.0,88.0,1.0,631.0,3,,,
G4,2023,2,5,1,1,5/1/2023 12:00:00 AM,G4,20368,G4,1401,,,,,G4,20368,G4,193NV,1401,15412,1541206,35412,TYS,14082,1408203,34082,PGD,1151,1146.0,-5.0,0.0,0.0,-1.0,1100-1159,9.0,1155.0,1322.0,4.0,1338,1326.0,-12.0,0.0,0.0,-1.0,1300-1359,0.0,,0.0,N,107.0,100.0,87.0,1.0,624.0,3,,,
