Date,Open,High,Low,Close,Adj Close,Volume
2023-03-20,30.000000,30.379999,29.850000,30.080000,29.750498,5734100
2023-03-21,30.540001,31.170000,30.370001,31.040001,30.699982,6676800
2023-03-22,31.139999,31.340000,30.070000,30.080000,29.750498,5687100
2023-03-23,30.340000,30.500000,29.299999,29.620001,29.295536,4993300
2023-03-24,29.290001,29.690001,28.950001,29.629999,29.305426,6308100
2023-03-27,30.110001,30.370001,29.809999,30.150000,29.819731,5115900
2023-03-28,30.150000,30.709999,30.139999,30.629999,30.294472,4056300
2023-03-29,31.000000,31.450001,30.870001,31.440001,31.095600,4730900
2023-03-30,31.799999,32.169998,31.740000,31.820000,31.471437,5097100
2023-03-31,32.169998,32.570000,32.070000,32.540001,32.183552,5193400
2023-04-03,32.070000,32.330002,31.639999,31.690001,31.342861,6081300
2023-04-04,31.959999,32.029999,31.299999,31.719999,31.372532,4715500
2023-04-05,31.400000,31.610001,31.100000,31.580000,31.234066,4196400
2023-04-06,31.770000,31.840000,31.360001,31.590000,31.243956,2979700
2023-04-10,31.459999,32.189999,31.389999,32.169998,31.817600,4487400
2023-04-11,32.250000,32.939999,32.060001,32.709999,32.351688,6179500
2023-04-12,32.500000,32.590000,31.309999,32.240002,31.886841,12377200
2023-04-13,32.660000,32.680000,31.700001,32.209999,31.857166,8621400
2023-04-14,32.290001,32.400002,31.480000,31.670000,31.323080,6606200
2023-04-17,31.820000,32.369999,31.680000,32.310001,31.956070,4447600
2023-04-18,32.599998,32.660000,31.049999,32.060001,31.708811,21631400
2023-04-19,31.860001,32.639999,31.780001,32.450001,32.094536,6395200
2023-04-20,32.270000,32.669998,32.070000,32.209999,31.857166,5003100
2023-04-21,32.320000,32.459999,31.910000,32.150002,31.797823,4329500
2023-04-24,32.259998,32.470001,31.709999,32.160000,31.807713,4586500
2023-04-25,31.830000,32.000000,31.110001,31.290001,30.947245,4956000
2023-04-26,31.170000,31.740000,30.870001,30.900000,30.561516,6638100
2023-04-27,29.500000,30.040001,28.809999,29.879999,29.552689,23081000
2023-04-28,29.879999,30.510000,29.610001,30.290001,29.958199,10928500
2023-05-01,30.290001,30.680000,30.090000,30.590000,30.254911,7183300
2023-05-02,30.549999,30.590000,29.610001,29.959999,29.631811,6812100
2023-05-03,30.080000,31.160000,29.950001,30.790001,30.452721,8755300
2023-05-04,30.629999,30.740000,29.270000,29.290001,28.969152,8760200
2023-05-05,29.620001,29.889999,29.610001,29.660000,29.335098,5802100
2023-05-08,29.500000,29.879999,29.450001,29.590000,29.265867,6960100
2023-05-09,29.480000,29.740000,29.209999,29.629999,29.305426,4653900
2023-05-10,30.000000,30.000000,28.770000,29.240000,28.919699,7088200
2023-05-11,29.049999,29.120001,28.780001,28.969999,28.652657,5568900
2023-05-12,29.090000,29.120001,28.400000,28.629999,28.316381,5090900
2023-05-15,28.580000,29.110001,28.490000,29.049999,28.731781,5574500
2023-05-16,28.840000,29.160000,28.530001,28.540001,28.227367,5016900
2023-05-17,28.840000,30.010000,28.709999,29.879999,29.552689,8269400
2023-05-18,29.719999,30.059999,29.430000,29.959999,29.631811,7223200
2023-05-19,30.000000,30.059999,29.420000,29.480000,29.157070,4714400
2023-05-22,29.780001,29.780001,29.100000,29.320000,28.998823,4655900
2023-05-23,29.410000,30.170000,29.340000,29.480000,29.157070,5819400
2023-05-24,29.340000,29.420000,28.809999,28.940001,28.622986,6072400
2023-05-25,28.920000,29.420000,28.879999,29.240000,28.919699,5832700
2023-05-26,29.250000,29.860001,29.250000,29.650000,29.325207,4414400
2023-05-30,29.840000,30.240000,29.639999,29.799999,29.473564,5567600
2023-05-31,30.100000,30.139999,29.650000,29.870001,29.542799,7024100
