Date,Open,High,Low,Close,Adj Close,Volume
2023-02-13,8.320000,8.590000,8.250000,8.540000,8.540000,7245600
2023-02-14,8.530000,8.770000,8.440000,8.700000,8.700000,8007700
2023-02-15,8.640000,8.770000,8.560000,8.770000,8.770000,4672300
2023-02-16,8.660000,8.730000,8.500000,8.630000,8.630000,5533600
2023-02-17,8.600000,8.640000,8.440000,8.620000,8.620000,4906300
2023-02-21,8.450000,8.500000,8.140000,8.210000,8.210000,6202300
2023-02-22,8.200000,8.370000,8.120000,8.200000,8.200000,6251300
2023-02-23,8.320000,8.360000,8.140000,8.270000,8.270000,5290400
2023-02-24,8.100000,8.150000,7.960000,8.150000,8.150000,5965100
2023-02-27,8.320000,8.420000,8.240000,8.270000,8.270000,5819900
2023-02-28,8.240000,8.400000,8.200000,8.300000,8.300000,5005200
2023-03-01,8.310000,8.370000,8.160000,8.250000,8.250000,5176700
2023-03-02,8.150000,8.330000,8.070000,8.320000,8.320000,5137000
2023-03-03,8.430000,8.450000,8.280000,8.320000,8.320000,4687200
2023-03-06,8.360000,8.670000,8.310000,8.400000,8.400000,11515300
2023-03-07,8.460000,8.570000,8.120000,8.160000,8.160000,8411000
2023-03-08,8.200000,8.210000,7.930000,8.060000,8.060000,8690500
2023-03-09,8.050000,8.160000,7.670000,7.670000,7.670000,8368900
2023-03-10,7.740000,7.750000,7.320000,7.530000,7.530000,12886100
2023-03-13,7.290000,7.350000,6.950000,7.090000,7.090000,12587400
2023-03-14,7.450000,7.510000,7.050000,7.170000,7.170000,11047700
2023-03-15,6.910000,7.060000,6.780000,6.920000,6.920000,14265600
2023-03-16,6.960000,7.180000,6.810000,7.100000,7.100000,11075600
2023-03-17,6.960000,7.060000,6.840000,6.920000,6.920000,9754600
2023-03-20,6.940000,7.020000,6.800000,6.810000,6.810000,6853700
2023-03-21,6.950000,7.070000,6.900000,6.950000,6.950000,8271200
2023-03-22,6.970000,6.990000,6.710000,6.730000,6.730000,7052400
2023-03-23,6.860000,6.910000,6.560000,6.630000,6.630000,7779700
2023-03-24,6.550000,6.730000,6.460000,6.700000,6.700000,9149900
2023-03-27,6.830000,6.880000,6.710000,6.820000,6.820000,6193400
2023-03-28,6.800000,6.940000,6.760000,6.920000,6.920000,5459900
2023-03-29,7.040000,7.100000,6.960000,7.100000,7.100000,5402000
2023-03-30,7.190000,7.280000,7.080000,7.100000,7.100000,6448000
2023-03-31,7.190000,7.320000,7.170000,7.280000,7.280000,6071500
2023-04-03,7.140000,7.190000,7.010000,7.170000,7.170000,8605700
2023-04-04,7.240000,7.240000,6.950000,7.040000,7.040000,6628600
2023-04-05,6.970000,6.990000,6.820000,6.900000,6.900000,7773600
2023-04-06,6.910000,7.000000,6.850000,6.920000,6.920000,4866100
2023-04-10,6.910000,7.080000,6.830000,7.070000,7.070000,6857300
2023-04-11,7.100000,7.300000,7.070000,7.220000,7.220000,6488300
2023-04-12,7.210000,7.220000,6.900000,6.950000,6.950000,10257400
2023-04-13,7.080000,7.080000,6.890000,6.950000,6.950000,6438400
2023-04-14,6.960000,6.980000,6.760000,6.790000,6.790000,8041800
2023-04-17,6.820000,6.900000,6.730000,6.800000,6.800000,8682300
2023-04-18,6.840000,6.920000,6.700000,6.900000,6.900000,9235800
2023-04-19,6.810000,7.020000,6.770000,7.000000,7.000000,7597800
2023-04-20,6.910000,6.980000,6.750000,6.780000,6.780000,7665100
2023-04-21,6.800000,6.940000,6.760000,6.920000,6.920000,10539400
2023-04-24,6.960000,6.990000,6.750000,6.820000,6.820000,11315900
2023-04-25,6.930000,7.200000,6.740000,6.780000,6.780000,17337100
2023-04-26,6.820000,7.070000,6.770000,6.880000,6.880000,12518200
2023-04-27,6.980000,6.980000,6.740000,6.950000,6.950000,9238500
2023-04-28,6.960000,7.190000,6.950000,7.140000,7.140000,10397600
2023-05-01,7.040000,7.150000,6.910000,7.050000,7.050000,10085100
2023-05-02,7.010000,7.100000,6.850000,7.100000,7.100000,10213700
2023-05-03,7.100000,7.220000,7.050000,7.070000,7.070000,11465100
2023-05-04,7.040000,7.050000,6.760000,6.800000,6.800000,11204000
2023-05-05,6.900000,7.090000,6.850000,7.020000,7.020000,8853900
2023-05-08,7.030000,7.150000,7.020000,7.070000,7.070000,7757900
2023-05-09,7.020000,7.050000,6.900000,7.010000,7.010000,5953900
2023-05-10,7.110000,7.140000,6.820000,6.940000,6.940000,8521700
2023-05-11,6.910000,6.940000,6.790000,6.850000,6.850000,8309300
2023-05-12,6.890000,6.910000,6.700000,6.740000,6.740000,7558700
2023-05-15,6.730000,6.940000,6.710000,6.930000,6.930000,8292900
2023-05-16,6.880000,6.960000,6.810000,6.810000,6.810000,5529400
2023-05-17,6.890000,7.270000,6.850000,7.220000,7.220000,13585900
2023-05-18,7.220000,7.240000,7.090000,7.220000,7.220000,7137600
2023-05-19,7.220000,7.230000,7.020000,7.090000,7.090000,10190100
2023-05-22,7.090000,7.160000,6.870000,6.940000,6.940000,10749700
2023-05-23,6.940000,7.170000,6.880000,6.880000,6.880000,10347800
2023-05-24,6.860000,6.860000,6.680000,6.760000,6.760000,11488300
2023-05-25,6.800000,6.940000,6.770000,6.830000,6.830000,10005500
2023-05-26,6.850000,6.960000,6.800000,6.830000,6.830000,8022800
2023-05-30,6.890000,6.920000,6.780000,6.810000,6.810000,7663500
2023-05-31,6.850000,6.880000,6.700000,6.830000,6.830000,13261000
