Date,Open,High,Low,Close,Adj Close,Volume
2023-04-12,34.320000,34.470001,33.139999,33.740002,33.669281,21581700
2023-04-13,34.049999,34.110001,32.439999,33.369999,33.300056,37172700
2023-04-14,33.709999,34.000000,33.020000,33.770000,33.699219,15803000
2023-04-17,33.810001,34.610001,33.669998,34.590000,34.517498,12113600
2023-04-18,34.939999,35.470001,34.540001,35.360001,35.285885,13113100
2023-04-19,35.150002,36.189999,35.119999,35.930000,35.854691,11774200
2023-04-20,35.590000,35.650002,34.590000,34.639999,34.567394,11195600
2023-04-21,34.680000,34.689999,33.860001,34.330002,34.258045,9579200
2023-04-24,34.419998,34.470001,33.459999,34.119999,34.048485,8452700
2023-04-25,33.900002,33.990002,33.090000,33.110001,33.040604,9119000
2023-04-26,33.180000,33.470001,32.689999,32.750000,32.681355,9237500
2023-04-27,33.049999,33.450001,32.730000,33.330002,33.260143,9561500
2023-04-28,33.450001,34.389999,33.240002,34.310001,34.238087,11108900
2023-05-01,34.430000,35.160000,34.180000,34.720001,34.647228,9901400
2023-05-02,34.500000,34.669998,33.889999,34.529999,34.457623,10014900
2023-05-03,34.529999,34.810001,34.049999,34.130001,34.058464,11166100
2023-05-04,33.950001,33.980000,32.680000,33.080002,33.010666,11694300
2023-05-05,33.439999,34.189999,33.320000,33.939999,33.868862,8694400
2023-05-08,34.240002,34.430000,33.730000,34.200001,34.128319,8726300
2023-05-09,33.939999,34.419998,33.700001,34.200001,34.128319,5845700
2023-05-10,34.650002,34.730000,33.110001,33.799999,33.729153,9025300
2023-05-11,33.549999,33.639999,33.009998,33.220001,33.150372,7620000
2023-05-12,33.380001,33.549999,32.849998,33.230000,33.160351,8929900
2023-05-15,33.349998,33.730000,33.060001,33.720001,33.649323,7586600
2023-05-16,33.650002,34.240002,33.360001,33.820000,33.749111,8646700
2023-05-17,34.299999,36.180000,34.220001,35.930000,35.854691,16957300
2023-05-18,35.889999,36.119999,35.540001,35.889999,35.814774,9786300
2023-05-19,35.930000,36.000000,35.009998,35.590000,35.515404,8997500
2023-05-22,36.070000,36.340000,35.209999,35.459999,35.385674,9021000
2023-05-23,35.740002,36.639999,35.310001,35.910000,35.834732,10602100
2023-05-24,35.560001,35.740002,34.509998,34.930000,34.856789,8803900
2023-05-25,35.099998,35.820000,35.029999,35.750000,35.675068,6880100
2023-05-26,35.750000,36.250000,35.709999,35.889999,35.814774,6703600
2023-05-30,36.290001,36.930000,36.099998,36.279999,36.203957,8652600
2023-05-31,36.869999,36.919998,35.880001,36.330002,36.253853,9972100
