Date,Open,High,Low,Close,Adj Close,Volume
2023-01-03,19.629999,19.799999,19.260000,19.360001,18.379326,513900
2023-01-04,19.430000,19.790001,19.400000,19.780001,18.778046,681700
2023-01-05,19.799999,19.799999,19.360001,19.379999,18.398310,887000
2023-01-06,19.670000,19.690001,19.280001,19.299999,18.322361,1059800
2023-01-09,19.420000,19.540001,19.160000,19.280001,18.303379,1199700
2023-01-10,19.340000,19.570000,19.340000,19.540001,18.550209,1084200
2023-01-11,19.680000,20.139999,19.639999,19.889999,18.882477,1132100
2023-01-12,20.270000,20.650000,20.059999,20.559999,19.518539,1027200
2023-01-13,20.120001,20.860001,20.120001,20.660000,19.613472,917900
2023-01-17,20.639999,20.790001,20.559999,20.760000,19.708408,832400
2023-01-18,20.969999,20.990000,20.709999,20.799999,19.746376,762300
2023-01-19,20.610001,20.650000,20.020000,20.049999,19.034370,1016800
2023-01-20,20.170000,20.180000,19.900000,20.080000,19.062853,1729500
2023-01-23,20.000000,20.090000,19.879999,19.930000,18.920450,1017400
2023-01-24,19.900000,20.059999,19.690001,19.750000,18.844120,567900
2023-01-25,19.549999,20.049999,19.549999,19.900000,18.987240,640500
2023-01-26,19.950001,20.290001,19.750000,20.160000,19.235315,713300
2023-01-27,20.139999,20.200001,19.730000,19.760000,18.853661,802500
2023-01-30,19.750000,19.950001,19.629999,19.709999,18.805954,1018500
2023-01-31,19.820000,20.059999,19.719999,19.840000,18.929993,995300
2023-02-01,19.850000,20.240000,19.790001,19.959999,19.044483,1189300
2023-02-02,20.030001,20.190001,19.770000,19.940001,19.025404,1437000
2023-02-03,19.840000,19.950001,19.570000,19.740000,18.834576,1226100
2023-02-06,19.670000,19.700001,19.459999,19.600000,18.700998,1403000
2023-02-07,20.049999,20.110001,19.610001,19.900000,18.987240,1912000
2023-02-08,19.799999,19.940001,19.500000,19.510000,18.615129,1397200
2023-02-09,19.559999,19.660000,19.360001,19.549999,18.653296,1648700
2023-02-10,19.370001,19.440001,19.230000,19.250000,18.367054,874200
2023-02-13,19.180000,19.590000,19.160000,19.450001,18.557880,763500
2023-02-14,19.370001,19.600000,19.219999,19.260000,18.376595,1022100
2023-02-15,19.219999,19.309999,18.950001,19.040001,18.166687,1735600
2023-02-16,18.959999,19.129999,18.879999,18.959999,18.090355,1172000
2023-02-17,19.120001,19.290001,18.860001,19.190001,18.309807,1070300
2023-02-21,19.000000,19.250000,18.900000,19.059999,18.281031,1320300
2023-02-22,19.150000,19.180000,18.920000,19.040001,18.261848,1142300
2023-02-23,19.150000,19.240000,18.870001,18.940001,18.165936,1426500
2023-02-24,18.870001,19.049999,18.870001,19.020000,18.242668,928000
2023-02-27,19.000000,19.040001,18.520000,18.520000,17.763102,3184900
2023-02-28,18.590000,18.639999,18.270000,18.320000,17.571274,1598600
2023-03-01,18.299999,18.350000,17.809999,18.000000,17.264353,2408400
2023-03-02,17.959999,17.959999,17.500000,17.830000,17.101299,1586900
2023-03-03,17.889999,18.040001,17.799999,17.930000,17.197216,1582900
2023-03-06,18.000000,18.450001,16.170000,16.360001,15.691381,13787900
2023-03-07,16.590000,17.180000,16.400000,17.129999,16.429909,8025900
2023-03-08,17.090000,18.000000,17.049999,17.900000,17.168440,4052000
2023-03-09,17.770000,17.930000,17.240000,17.280001,16.573778,3196000
2023-03-10,17.280001,17.350000,16.790001,16.930000,16.238085,2238300
2023-03-13,16.790001,16.930000,16.360001,16.860001,16.170944,2629400
2023-03-14,17.059999,17.389999,16.629999,17.049999,16.353178,2423900
2023-03-15,16.639999,17.080000,16.600000,16.940001,16.247675,3155300
2023-03-16,16.799999,17.120001,16.750000,17.110001,16.410728,1184300
2023-03-17,17.010000,17.049999,16.799999,17.000000,16.305222,1605600
2023-03-20,17.049999,17.080000,16.820000,16.910000,16.218901,1349900
2023-03-21,17.160000,17.160000,16.940001,17.070000,16.372360,1134400
2023-03-22,17.049999,17.160000,16.879999,16.910000,16.218901,1688400
2023-03-23,16.959999,17.049999,16.700001,16.930000,16.238085,1580000
2023-03-24,16.820000,16.870001,16.430000,16.780001,16.189844,1830400
2023-03-27,16.889999,16.889999,16.650000,16.719999,16.131954,1188100
2023-03-28,16.700001,16.740000,16.629999,16.709999,16.122303,762800
2023-03-29,16.760000,17.180000,16.690001,16.930000,16.334568,1277500
2023-03-30,17.129999,17.139999,16.900000,17.110001,16.508238,1737000
2023-03-31,17.240000,17.350000,17.059999,17.170000,16.566128,1620500
2023-04-03,17.000000,17.639999,16.969999,17.580000,16.961708,1814000
2023-04-04,17.590000,17.620001,17.270000,17.480000,16.865223,772700
2023-04-05,17.410000,17.410000,17.170000,17.320000,16.710852,600300
2023-04-06,17.340000,17.430000,17.209999,17.420000,16.807333,668400
2023-04-10,17.350000,17.750000,17.330000,17.590000,16.971355,1143800
2023-04-11,17.620001,17.680000,17.500000,17.620001,17.000299,821700
2023-04-12,17.570000,17.629999,17.290001,17.549999,16.932762,970800
2023-04-13,17.730000,17.730000,17.490000,17.530001,16.913465,597800
2023-04-14,17.500000,17.549999,17.260000,17.340000,16.730148,769600
