Date,Open,High,Low,Close,Adj Close,Volume
2023-03-09,53.759998,54.599998,51.849998,52.119999,52.119999,6478200
2023-03-10,53.299999,53.520000,50.200001,50.970001,50.970001,10975000
2023-03-13,49.509998,49.799999,48.150002,48.830002,48.830002,11968200
2023-03-14,47.459999,47.759998,45.360001,46.209999,46.209999,21019400
2023-03-15,44.660000,45.049999,42.340000,43.139999,43.139999,16641100
2023-03-16,42.650002,43.799999,42.169998,43.590000,43.590000,10607100
2023-03-17,43.369999,43.869999,42.400002,43.040001,43.040001,9367300
2023-03-20,43.250000,43.680000,42.799999,43.090000,43.090000,6787100
2023-03-21,44.020000,44.959999,44.020000,44.259998,44.259998,6373600
2023-03-22,44.139999,44.320000,42.779999,42.820000,42.820000,6897700
2023-03-23,43.070000,43.500000,41.189999,41.660000,41.660000,9530500
2023-03-24,41.060001,41.500000,40.430000,41.360001,41.360001,7717600
2023-03-27,41.950001,42.290001,41.150002,41.939999,41.939999,6793500
2023-03-28,41.759998,42.570000,41.580002,42.410000,42.410000,5068500
2023-03-29,42.970001,43.650002,42.669998,43.470001,43.470001,6985500
2023-03-30,44.009998,45.060001,43.590000,43.709999,43.709999,7338000
2023-03-31,44.119999,44.320000,43.730000,44.250000,44.250000,5140400
2023-04-03,43.680000,43.759998,42.709999,43.349998,43.349998,7304200
2023-04-04,43.840000,43.900002,42.180000,42.540001,42.540001,5850300
2023-04-05,42.320000,42.599998,41.230000,42.029999,42.029999,8509500
2023-04-06,42.290001,42.830002,41.849998,42.660000,42.660000,6306700
2023-04-10,42.599998,43.209999,42.290001,43.130001,43.130001,6000300
2023-04-11,43.360001,44.439999,42.970001,44.320000,44.320000,7853700
2023-04-12,43.980000,43.990002,41.049999,41.439999,41.439999,15750800
2023-04-13,42.250000,42.250000,41.049999,41.970001,41.970001,12302700
2023-04-14,42.180000,42.389999,41.340000,41.669998,41.669998,5998700
2023-04-17,41.830002,42.450001,41.580002,42.380001,42.380001,5691500
2023-04-18,42.750000,43.270000,42.160000,43.040001,43.040001,10692600
2023-04-19,43.610001,46.299999,43.380001,46.270000,46.270000,24080500
2023-04-20,45.849998,46.270000,44.520000,44.889999,44.889999,10794700
2023-04-21,45.070000,45.070000,44.049999,44.450001,44.450001,5317400
2023-04-24,44.619999,44.880001,43.270000,43.930000,43.930000,5935400
2023-04-25,43.599998,43.660000,42.410000,42.490002,42.490002,6114000
2023-04-26,42.750000,42.950001,41.750000,42.099998,42.099998,5614000
2023-04-27,42.610001,43.000000,41.240002,42.830002,42.830002,7015400
2023-04-28,42.660000,43.900002,42.400002,43.799999,43.799999,5894000
2023-05-01,43.660000,44.840000,43.279999,44.410000,44.410000,6253800
2023-05-02,44.009998,44.599998,43.070000,44.529999,44.529999,6887900
2023-05-03,44.680000,45.270000,43.990002,44.480000,44.480000,6485300
2023-05-04,44.349998,44.650002,42.599998,42.919998,42.919998,8970900
2023-05-05,43.500000,45.040001,43.209999,44.810001,44.810001,7765700
2023-05-08,45.310001,46.240002,45.230000,45.860001,45.860001,6963100
2023-05-09,45.720001,46.540001,45.220001,46.360001,46.360001,4906900
2023-05-10,46.950001,47.040001,44.240002,45.520000,45.520000,7466900
2023-05-11,45.139999,45.340000,44.599998,45.080002,45.080002,4350900
2023-05-12,45.419998,45.630001,44.430000,45.080002,45.080002,4201700
2023-05-15,45.209999,45.490002,44.759998,45.200001,45.200001,4431400
2023-05-16,44.970001,46.169998,44.570000,45.349998,45.349998,5617300
2023-05-17,45.930000,48.380001,45.930000,47.750000,47.750000,13632700
2023-05-18,47.730000,48.250000,47.459999,48.130001,48.130001,5947900
2023-05-19,48.070000,48.209999,46.900002,47.540001,47.540001,5239000
2023-05-22,47.740002,48.110001,46.619999,47.410000,47.410000,6024700
2023-05-23,47.400002,49.049999,47.200001,47.869999,47.869999,6532000
2023-05-24,47.400002,47.430000,45.970001,46.660000,46.660000,7675800
2023-05-25,47.209999,47.849998,46.669998,47.480000,47.480000,6113300
2023-05-26,47.509998,48.180000,46.930000,47.259998,47.259998,4408400
2023-05-30,47.750000,48.639999,47.500000,48.009998,48.009998,5267000
2023-05-31,48.750000,48.900002,46.970001,47.470001,47.470001,7530000
