MKT_UNIQUE_CARRIER,YEAR,QUARTER,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,FL_DATE,BRANDED_CODE_SHARE,MKT_CARRIER_AIRLINE_ID,MKT_CARRIER,MKT_CARRIER_FL_NUM,SCH_OP_UNIQUE_CARRIER,SCH_OP_CARRIER_AIRLINE_ID,SCH_OP_CARRIER,SCH_OP_CARRIER_FL_NUM,OP_UNIQUE_CARRIER,OP_CARRIER_AIRLINE_ID,OP_CARRIER,TAIL_NUM,OP_CARRIER_FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN_CITY_MARKET_ID,ORIGIN,DEST_AIRPORT_ID,DEST_AIRPORT_SEQ_ID,DEST_CITY_MARKET_ID,DEST,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,DEP_DELAY_NEW,DEP_DEL15,DEP_DELAY_GROUP,DEP_TIME_BLK,TAXI_OUT,WHEELS_OFF,WHEELS_ON,TAXI_IN,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,ARR_DELAY_NEW,ARR_DEL15,ARR_DELAY_GROUP,ARR_TIME_BLK,CANCELLED,CANCELLATION_CODE,DIVERTED,CRS_ELAPSED_TIME,ACTUAL_ELAPSED_TIME,AIR_TIME,FLIGHTS,DISTANCE,DISTANCE_GROUP,FIRST_DEP_TIME,TOTAL_ADD_GTIME,LONGEST_ADD_GTIME
G4,2022,4,11,1,2,11/1/2022 12:00:00 AM,G4,20368,G4,1414,,,,,G4,20368,G4,298NV,1414,15412,1541206,35412,TYS,14761,1476107,34761,SFB,1542,1534.0,-8.0,0.0,0.0,-1.0,1500-1559,9.0,1543.0,1656.0,4.0,1712,1700.0,-12.0,0.0,0.0,-1.0,1700-1759,0.0,,0.0,90.0,86.0,73.0,1.0,511.0,3,,,
G4,2022,4,11,1,2,11/1/2022 12:00:00 AM,G4,20368,G4,1545,,,,,G4,20368,G4,247NV,1545,14112,1411206,33195,PIE,11721,1172105,31721,FNT,1326,1338.0,12.0,12.0,0.0,0.0,1300-1359,18.0,1356.0,1620.0,7.0,1605,1627.0,22.0,22.0,1.0,1.0,1600-1659,0.0,,0.0,159.0,169.0,144.0,1.0,1040.0,5,,,
G4,2022,4,11,1,2,11/1/2022 12:00:00 AM,G4,20368,G4,161,,,,,G4,20368,G4,243NV,161,10135,1013506,30135,ABE,14082,1408203,34082,PGD,1045,1030.0,-15.0,0.0,0.0,-1.0,1000-1059,10.0,1040.0,1310.0,4.0,1327,1314.0,-13.0,0.0,0.0,-1.0,1300-1359,0.0,,0.0,162.0,164.0,150.0,1.0,1018.0,5,,,
G4,2022,4,11,1,2,11/1/2022 12:00:00 AM,G4,20368,G4,172,,,,,G4,20368,G4,243NV,172,14082,1408203,34082,PGD,10135,1013506,30135,ABE,1412,1357.0,-15.0,0.0,0.0,-1.0,1400-1459,12.0,1409.0,1622.0,7.0,1646,1629.0,-17.0,0.0,0.0,-2.0,1600-1659,0.0,,0.0,154.0,152.0,133.0,1.0,1018.0,5,,,
G4,2022,4,11,1,2,11/1/2022 12:00:00 AM,G4,20368,G4,186,,,,,G4,20368,G4,234NV,186,10135,1013506,30135,ABE,14761,1476107,34761,SFB,930,930.0,0.0,0.0,0.0,0.0,0900-0959,11.0,941.0,1147.0,6.0,1154,1153.0,-1.0,0.0,0.0,-1.0,1100-1159,0.0,,0.0,144.0,143.0,126.0,1.0,882.0,4,,,
G4,2022,4,11,1,2,11/1/2022 12:00:00 AM,G4,20368,G4,213,,,,,G4,20368,G4,234NV,213,14761,1476107,34761,SFB,10135,1013506,30135,ABE,1239,1250.0,11.0,11.0,0.0,0.0,1200-1259,10.0,1300.0,1509.0,5.0,1504,1514.0,10.0,10.0,0.0,0.0,1500-1559,0.0,,0.0,145.0,144.0,129.0,1.0,882.0,4,,,
G4,2022,4,11,1,2,11/1/2022 12:00:00 AM,G4,20368,G4,2267,,,,,G4,20368,G4,276NV,2267,10466,1046602,30466,AZA,11637,1163703,31637,FAR,1010,1006.0,-4.0,0.0,0.0,-1.0,1000-1059,14.0,1020.0,1450.0,7.0,1504,1457.0,-7.0,0.0,0.0,-1.0,1500-1559,0.0,,0.0,174.0,171.0,150.0,1.0,1220.0,5,,,
G4,2022,4,11,1,2,11/1/2022 12:00:00 AM,G4,20368,G4,2467,,,,,G4,20368,G4,287NV,2467,14082,1408203,34082,PGD,10257,1025702,30257,ALB,1115,1053.0,-22.0,0.0,0.0,-2.0,1100-1159,10.0,1103.0,1339.0,5.0,1404,1344.0,-20.0,0.0,0.0,-2.0,1400-1459,0.0,,0.0,169.0,171.0,156.0,1.0,1185.0,5,,,
G4,2022,4,11,1,2,11/1/2022 12:00:00 AM,G4,20368,G4,2510,,,,,G4,20368,G4,294NV,2510,14307,1430706,30721,PVD,14082,1408203,34082,PGD,1402,1426.0,24.0,24.0,1.0,1.0,1400-1459,10.0,1436.0,1731.0,5.0,1712,1736.0,24.0,24.0,1.0,1.0,1700-1759,0.0,,0.0,190.0,190.0,175.0,1.0,1184.0,5,,,
G4,2022,4,11,1,2,11/1/2022 12:00:00 AM,G4,20368,G4,259,,,,,G4,20368,G4,257NV,259,14761,1476107,34761,SFB,10431,1043106,30431,AVL,1112,1116.0,4.0,4.0,0.0,0.0,1100-1159,10.0,1126.0,1231.0,6.0,1241,1237.0,-4.0,0.0,0.0,-1.0,1200-1259,0.0,,0.0,89.0,81.0,65.0,1.0,465.0,2,,,
G4,2022,4,11,1,2,11/1/2022 12:00:00 AM,G4,20368,G4,262,,,,,G4,20368,G4,257NV,262,10431,1043106,30431,AVL,14761,1476107,34761,SFB,900,856.0,-4.0,0.0,0.0,-1.0,0900-0959,13.0,909.0,1024.0,7.0,1027,1031.0,4.0,4.0,0.0,0.0,1000-1059,0.0,,0.0,87.0,95.0,75.0,1.0,465.0,2,,,
G4,2022,4,11,1,2,11/1/2022 12:00:00 AM,G4,20368,G4,271,,,,,G4,20368,G4,307NV,271,10666,1066602,30666,BLI,10466,1046602,30466,AZA,1030,1022.0,-8.0,0.0,0.0,-1.0,1000-1059,11.0,1033.0,1325.0,4.0,1324,1329.0,5.0,5.0,0.0,0.0,1300-1359,0.0,,0.0,174.0,187.0,172.0,1.0,1208.0,5,,,
G4,2022,4,11,1,2,11/1/2022 12:00:00 AM,G4,20368,G4,273,,,,,G4,20368,G4,315NV,273,12889,1288904,32211,LAS,10666,1066602,30666,BLI,1316,1325.0,9.0,9.0,0.0,0.0,1300-1359,18.0,1343.0,1546.0,4.0,1600,1550.0,-10.0,0.0,0.0,-1.0,1600-1659,0.0,,0.0,164.0,145.0,123.0,1.0,954.0,4,,,
G4,2022,4,11,1,2,11/1/2022 12:00:00 AM,G4,20368,G4,282,,,,,G4,20368,G4,307NV,282,10466,1046602,30466,AZA,10666,1066602,30666,BLI,1409,1404.0,-5.0,0.0,0.0,-1.0,1400-1459,11.0,1415.0,1646.0,5.0,1718,1651.0,-27.0,0.0,0.0,-2.0,1700-1759,0.0,,0.0,189.0,167.0,151.0,1.0,1208.0,5,,,
G4,2022,4,11,1,2,11/1/2022 12:00:00 AM,G4,20368,G4,284,,,,,G4,20368,G4,301NV,284,10666,1066602,30666,BLI,12889,1288904,32211,LAS,1000,953.0,-7.0,0.0,0.0,-1.0,1000-1059,13.0,1006.0,1232.0,5.0,1231,1237.0,6.0,6.0,0.0,0.0,1200-1259,0.0,,0.0,151.0,164.0,146.0,1.0,954.0,4,,,
G4,2022,4,11,1,2,11/1/2022 12:00:00 AM,G4,20368,G4,3038,,,,,G4,20368,G4,298NV,3038,14761,1476107,34761,SFB,15412,1541206,35412,TYS,1757,1752.0,-5.0,0.0,0.0,-1.0,1700-1759,11.0,1803.0,1919.0,5.0,1928,1924.0,-4.0,0.0,0.0,-1.0,1900-1959,0.0,,0.0,91.0,92.0,76.0,1.0,511.0,3,,,
G4,2022,4,11,1,2,11/1/2022 12:00:00 AM,G4,20368,G4,3175,,,,,G4,20368,G4,247NV,3175,11721,1172105,31721,FNT,14112,1411206,33195,PIE,1000,953.0,-7.0,0.0,0.0,-1.0,1000-1059,11.0,1004.0,1237.0,6.0,1241,1243.0,2.0,2.0,0.0,0.0,1200-1259,0.0,,0.0,161.0,170.0,153.0,1.0,1040.0,5,,,
G4,2022,4,11,1,2,11/1/2022 12:00:00 AM,G4,20368,G4,543,,,,,G4,20368,G4,274NV,543,10466,1046602,30466,AZA,11986,1198603,31986,GRR,1216,1211.0,-5.0,0.0,0.0,-1.0,1200-1259,11.0,1222.0,1835.0,7.0,1841,1842.0,1.0,1.0,0.0,0.0,1800-1859,0.0,,0.0,205.0,211.0,193.0,1.0,1561.0,7,,,
G4,2022,4,11,1,2,11/1/2022 12:00:00 AM,G4,20368,G4,552,,,,,G4,20368,G4,218NV,552,11986,1198603,31986,GRR,10466,1046602,30466,AZA,1030,1032.0,2.0,2.0,0.0,0.0,1000-1059,13.0,1045.0,1106.0,4.0,1131,1110.0,-21.0,0.0,0.0,-2.0,1100-1159,0.0,,0.0,241.0,218.0,201.0,1.0,1561.0,7,,,
