MKT_UNIQUE_CARRIER,YEAR,QUARTER,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,FL_DATE,BRANDED_CODE_SHARE,MKT_CARRIER_AIRLINE_ID,MKT_CARRIER,MKT_CARRIER_FL_NUM,SCH_OP_UNIQUE_CARRIER,SCH_OP_CARRIER_AIRLINE_ID,SCH_OP_CARRIER,SCH_OP_CARRIER_FL_NUM,OP_UNIQUE_CARRIER,OP_CARRIER_AIRLINE_ID,OP_CARRIER,TAIL_NUM,OP_CARRIER_FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN_CITY_MARKET_ID,ORIGIN,DEST_AIRPORT_ID,DEST_AIRPORT_SEQ_ID,DEST_CITY_MARKET_ID,DEST,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,DEP_DELAY_NEW,DEP_DEL15,DEP_DELAY_GROUP,DEP_TIME_BLK,TAXI_OUT,WHEELS_OFF,WHEELS_ON,TAXI_IN,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,ARR_DELAY_NEW,ARR_DEL15,ARR_DELAY_GROUP,ARR_TIME_BLK,CANCELLED,CANCELLATION_CODE,DIVERTED,CRS_ELAPSED_TIME,ACTUAL_ELAPSED_TIME,AIR_TIME,FLIGHTS,DISTANCE,DISTANCE_GROUP,FIRST_DEP_TIME,TOTAL_ADD_GTIME,LONGEST_ADD_GTIME
G4,2022,1,2,1,2,2/1/2022 12:00:00 AM,G4,20368,G4,1009,,,,,G4,20368,G4,271NV,1009,11986,1198603,31986,GRR,10466,1046602,30466,AZA,1030,1023.0,-7.0,0.0,0.0,-1.0,1000-1059,13.0,1036.0,1221.0,4.0,1237,1225.0,-12.0,0.0,0.0,-1.0,1200-1259,0.0,,0.0,247.0,242.0,225.0,1.0,1561.0,7,,,
G4,2022,1,2,1,2,2/1/2022 12:00:00 AM,G4,20368,G4,1017,,,,,G4,20368,G4,274NV,1017,14082,1408202,34082,PGD,11986,1198603,31986,GRR,1344,1344.0,0.0,0.0,0.0,0.0,1300-1359,10.0,1354.0,1618.0,4.0,1632,1622.0,-10.0,0.0,0.0,-1.0,1600-1659,0.0,,0.0,168.0,158.0,144.0,1.0,1118.0,5,,,
G4,2022,1,2,1,2,2/1/2022 12:00:00 AM,G4,20368,G4,1171,,,,,G4,20368,G4,255NV,1171,10466,1046602,30466,AZA,10620,1062003,30620,BIL,1100,1046.0,-14.0,0.0,0.0,-1.0,1100-1159,13.0,1059.0,1252.0,7.0,1323,1259.0,-24.0,0.0,0.0,-2.0,1300-1359,0.0,,0.0,143.0,133.0,113.0,1.0,878.0,4,,,
G4,2022,1,2,1,2,2/1/2022 12:00:00 AM,G4,20368,G4,1172,,,,,G4,20368,G4,255NV,1172,10620,1062003,30620,BIL,10466,1046602,30466,AZA,1408,1359.0,-9.0,0.0,0.0,-1.0,1400-1459,16.0,1415.0,1610.0,7.0,1624,1617.0,-7.0,0.0,0.0,-1.0,1600-1659,0.0,,0.0,136.0,138.0,115.0,1.0,878.0,4,,,
G4,2022,1,2,1,2,2/1/2022 12:00:00 AM,G4,20368,G4,1178,,,,,G4,20368,G4,246NV,1178,14314,1431402,34314,PVU,10466,1046602,30466,AZA,2010,2023.0,13.0,13.0,0.0,0.0,2000-2059,9.0,2032.0,2143.0,8.0,2140,2151.0,11.0,11.0,0.0,0.0,2100-2159,0.0,,0.0,90.0,88.0,71.0,1.0,477.0,2,,,
G4,2022,1,2,1,2,2/1/2022 12:00:00 AM,G4,20368,G4,1243,,,,,G4,20368,G4,246NV,1243,11775,1177502,31775,FSD,10466,1046602,30466,AZA,1515,1508.0,-7.0,0.0,0.0,-1.0,1500-1559,8.0,1516.0,1653.0,6.0,1709,1659.0,-10.0,0.0,0.0,-1.0,1700-1759,0.0,,0.0,174.0,171.0,157.0,1.0,1072.0,5,,,
G4,2022,1,2,1,2,2/1/2022 12:00:00 AM,G4,20368,G4,1247,,,,,G4,20368,G4,260NV,1247,10466,1046602,30466,AZA,11003,1100303,31003,CID,1110,1058.0,-12.0,0.0,0.0,-1.0,1100-1159,12.0,1110.0,1434.0,6.0,1504,1440.0,-24.0,0.0,0.0,-2.0,1500-1559,0.0,,0.0,174.0,162.0,144.0,1.0,1240.0,5,,,
G4,2022,1,2,1,2,2/1/2022 12:00:00 AM,G4,20368,G4,1314,,,,,G4,20368,G4,246NV,1314,10466,1046602,30466,AZA,11775,1177502,31775,FSD,1050,1037.0,-13.0,0.0,0.0,-1.0,1000-1059,14.0,1051.0,1357.0,5.0,1430,1402.0,-28.0,0.0,0.0,-2.0,1400-1459,0.0,,0.0,160.0,145.0,126.0,1.0,1072.0,5,,,
G4,2022,1,2,1,2,2/1/2022 12:00:00 AM,G4,20368,G4,1316,,,,,G4,20368,G4,246NV,1316,10466,1046602,30466,AZA,14314,1431402,34314,PVU,1754,1758.0,4.0,4.0,0.0,0.0,1700-1759,20.0,1818.0,1932.0,6.0,1925,1938.0,13.0,13.0,0.0,0.0,1900-1959,0.0,,0.0,91.0,100.0,74.0,1.0,477.0,2,,,
G4,2022,1,2,1,2,2/1/2022 12:00:00 AM,G4,20368,G4,1410,,,,,G4,20368,G4,260NV,1410,11003,1100303,31003,CID,10466,1046602,30466,AZA,1549,1540.0,-9.0,0.0,0.0,-1.0,1500-1559,7.0,1547.0,1751.0,6.0,1805,1757.0,-8.0,0.0,0.0,-1.0,1800-1859,0.0,,0.0,196.0,197.0,184.0,1.0,1240.0,5,,,
