MKT_UNIQUE_CARRIER,YEAR,QUARTER,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,FL_DATE,BRANDED_CODE_SHARE,MKT_CARRIER_AIRLINE_ID,MKT_CARRIER,MKT_CARRIER_FL_NUM,SCH_OP_UNIQUE_CARRIER,SCH_OP_CARRIER_AIRLINE_ID,SCH_OP_CARRIER,SCH_OP_CARRIER_FL_NUM,OP_UNIQUE_CARRIER,OP_CARRIER_AIRLINE_ID,OP_CARRIER,TAIL_NUM,OP_CARRIER_FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN_CITY_MARKET_ID,ORIGIN,DEST_AIRPORT_ID,DEST_AIRPORT_SEQ_ID,DEST_CITY_MARKET_ID,DEST,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,DEP_DELAY_NEW,DEP_DEL15,DEP_DELAY_GROUP,DEP_TIME_BLK,TAXI_OUT,WHEELS_OFF,WHEELS_ON,TAXI_IN,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,ARR_DELAY_NEW,ARR_DEL15,ARR_DELAY_GROUP,ARR_TIME_BLK,CANCELLED,CANCELLATION_CODE,DIVERTED,DUP,CRS_ELAPSED_TIME,ACTUAL_ELAPSED_TIME,AIR_TIME,FLIGHTS,DISTANCE,DISTANCE_GROUP,FIRST_DEP_TIME,TOTAL_ADD_GTIME,LONGEST_ADD_GTIME
HA,2023,1,3,1,3,3/1/2023 12:00:00 AM,HA,19690,HA,119,,,,,HA,19690,HA,N491HA,119,12402,1240203,32402,ITO,13830,1383002,33830,OGG,800,818.0,18.0,18.0,1.0,1.0,0800-0859,8.0,826.0,850.0,5.0,842,855.0,13.0,13.0,0.0,0.0,0800-0859,0.0,,0.0,N,42.0,37.0,24.0,1.0,121.0,1,,,
HA,2023,1,3,1,3,3/1/2023 12:00:00 AM,HA,19690,HA,12,,,,,HA,19690,HA,N380HA,12,12173,1217305,32134,HNL,14771,1477104,32457,SFO,1240,1254.0,14.0,14.0,0.0,0.0,1200-1259,20.0,1314.0,2013.0,10.0,1950,2023.0,33.0,33.0,1.0,2.0,1900-1959,0.0,,0.0,N,310.0,329.0,299.0,1.0,2398.0,10,,,
HA,2023,1,3,1,3,3/1/2023 12:00:00 AM,HA,19690,HA,121,,,,,HA,19690,HA,N495HA,121,12402,1240203,32402,ITO,12173,1217305,32134,HNL,730,1007.0,157.0,157.0,1.0,10.0,0700-0759,15.0,1022.0,1109.0,10.0,823,1119.0,176.0,176.0,1.0,11.0,0800-0859,0.0,,0.0,N,53.0,72.0,47.0,1.0,216.0,1,,,
HA,2023,1,3,1,3,3/1/2023 12:00:00 AM,HA,19690,HA,122,,,,,HA,19690,HA,N495HA,122,12173,1217305,32134,HNL,12402,1240203,32402,ITO,600,616.0,16.0,16.0,1.0,1.0,0600-0659,15.0,631.0,709.0,5.0,654,714.0,20.0,20.0,1.0,1.0,0600-0659,0.0,,0.0,N,54.0,58.0,38.0,1.0,216.0,1,,,
HA,2023,1,3,1,3,3/1/2023 12:00:00 AM,HA,19690,HA,123,,,,,HA,19690,HA,N475HA,123,12173,1217305,32134,HNL,12982,1298202,32982,LIH,540,547.0,7.0,7.0,0.0,0.0,0001-0559,16.0,603.0,626.0,6.0,619,632.0,13.0,13.0,0.0,0.0,0600-0659,0.0,,0.0,N,39.0,45.0,23.0,1.0,102.0,1,,,
HA,2023,1,3,1,3,3/1/2023 12:00:00 AM,HA,19690,HA,124,,,,,HA,19690,HA,N475HA,124,12982,1298202,32982,LIH,12173,1217305,32134,HNL,650,656.0,6.0,6.0,0.0,0.0,0600-0659,6.0,702.0,724.0,9.0,726,733.0,7.0,7.0,0.0,0.0,0700-0759,0.0,,0.0,N,36.0,37.0,22.0,1.0,102.0,1,,,
HA,2023,1,3,1,3,3/1/2023 12:00:00 AM,HA,19690,HA,127,,,,,HA,19690,HA,N487HA,127,12758,1275804,32758,KOA,12173,1217305,32134,HNL,700,657.0,-3.0,0.0,0.0,-1.0,0700-0759,9.0,706.0,738.0,7.0,747,745.0,-2.0,0.0,0.0,-1.0,0700-0759,0.0,,0.0,N,47.0,48.0,32.0,1.0,163.0,1,,,
HA,2023,1,3,1,3,3/1/2023 12:00:00 AM,HA,19690,HA,128,,,,,HA,19690,HA,N488HA,128,12173,1217305,32134,HNL,12758,1275804,32758,KOA,630,626.0,-4.0,0.0,0.0,-1.0,0600-0659,15.0,641.0,710.0,4.0,716,714.0,-2.0,0.0,0.0,-1.0,0700-0759,0.0,,0.0,N,46.0,48.0,29.0,1.0,163.0,1,,,
HA,2023,1,3,1,3,3/1/2023 12:00:00 AM,HA,19690,HA,129,,,,,HA,19690,HA,N478HA,129,12758,1275804,32758,KOA,12982,1298202,32982,LIH,825,843.0,18.0,18.0,1.0,1.0,0800-0859,6.0,849.0,927.0,6.0,921,933.0,12.0,12.0,0.0,0.0,0900-0959,0.0,,0.0,N,56.0,50.0,38.0,1.0,263.0,2,,,
HA,2023,1,3,1,3,3/1/2023 12:00:00 AM,HA,19690,HA,130,,,,,HA,19690,HA,N485HA,130,13830,1383002,33830,OGG,12758,1275804,32758,KOA,1120,1112.0,-8.0,0.0,0.0,-1.0,1100-1159,18.0,1130.0,1154.0,5.0,1156,1159.0,3.0,3.0,0.0,0.0,1100-1159,0.0,,0.0,N,36.0,47.0,24.0,1.0,84.0,1,,,
HA,2023,1,3,1,3,3/1/2023 12:00:00 AM,HA,19690,HA,135,,,,,HA,19690,HA,N484HA,135,13830,1383002,33830,OGG,12173,1217305,32134,HNL,800,810.0,10.0,10.0,0.0,0.0,0800-0859,7.0,817.0,843.0,10.0,840,853.0,13.0,13.0,0.0,0.0,0800-0859,0.0,,0.0,N,40.0,43.0,26.0,1.0,100.0,1,,,
HA,2023,1,3,1,3,3/1/2023 12:00:00 AM,HA,19690,HA,136,,,,,HA,19690,HA,N484HA,136,12173,1217305,32134,HNL,13830,1383002,33830,OGG,645,654.0,9.0,9.0,0.0,0.0,0600-0659,21.0,715.0,738.0,5.0,725,743.0,18.0,18.0,1.0,1.0,0700-0759,0.0,,0.0,N,40.0,49.0,23.0,1.0,100.0,1,,,
HA,2023,1,3,1,3,3/1/2023 12:00:00 AM,HA,19690,HA,139,,,,,HA,19690,HA,N486HA,139,12758,1275804,32758,KOA,13830,1383002,33830,OGG,940,944.0,4.0,4.0,0.0,0.0,0900-0959,10.0,954.0,1018.0,6.0,1016,1024.0,8.0,8.0,0.0,0.0,1000-1059,0.0,,0.0,N,36.0,40.0,24.0,1.0,84.0,1,,,
HA,2023,1,3,1,3,3/1/2023 12:00:00 AM,HA,19690,HA,140,,,,,HA,19690,HA,N490HA,140,12982,1298202,32982,LIH,13830,1383002,33830,OGG,900,859.0,-1.0,0.0,0.0,-1.0,0900-0959,9.0,908.0,944.0,6.0,948,950.0,2.0,2.0,0.0,0.0,0900-0959,0.0,,0.0,N,48.0,51.0,36.0,1.0,201.0,1,,,
HA,2023,1,3,1,3,3/1/2023 12:00:00 AM,HA,19690,HA,143,,,,,HA,19690,HA,N485HA,143,12173,1217305,32134,HNL,12982,1298202,32982,LIH,715,712.0,-3.0,0.0,0.0,-1.0,0700-0759,15.0,727.0,748.0,7.0,755,755.0,0.0,0.0,0.0,0.0,0700-0759,0.0,,0.0,N,40.0,43.0,21.0,1.0,102.0,1,,,
HA,2023,1,3,1,3,3/1/2023 12:00:00 AM,HA,19690,HA,144,,,,,HA,19690,HA,N485HA,144,12982,1298202,32982,LIH,12173,1217305,32134,HNL,825,830.0,5.0,5.0,0.0,0.0,0800-0859,9.0,839.0,903.0,7.0,900,910.0,10.0,10.0,0.0,0.0,0900-0959,0.0,,0.0,N,35.0,40.0,24.0,1.0,102.0,1,,,
HA,2023,1,3,1,3,3/1/2023 12:00:00 AM,HA,19690,HA,145,,,,,HA,19690,HA,N489HA,145,13830,1383002,33830,OGG,12173,1217305,32134,HNL,830,829.0,-1.0,0.0,0.0,-1.0,0800-0859,6.0,835.0,900.0,10.0,910,910.0,0.0,0.0,0.0,0.0,0900-0959,0.0,,0.0,N,40.0,41.0,25.0,1.0,100.0,1,,,
HA,2023,1,3,1,3,3/1/2023 12:00:00 AM,HA,19690,HA,146,,,,,HA,19690,HA,N489HA,146,12173,1217305,32134,HNL,13830,1383002,33830,OGG,715,717.0,2.0,2.0,0.0,0.0,0700-0759,17.0,734.0,757.0,5.0,756,802.0,6.0,6.0,0.0,0.0,0700-0759,0.0,,0.0,N,41.0,45.0,23.0,1.0,100.0,1,,,
HA,2023,1,3,1,3,3/1/2023 12:00:00 AM,HA,19690,HA,147,,,,,HA,19690,HA,N488HA,147,12758,1275804,32758,KOA,12173,1217305,32134,HNL,750,743.0,-7.0,0.0,0.0,-1.0,0700-0759,6.0,749.0,822.0,7.0,837,829.0,-8.0,0.0,0.0,-1.0,0800-0859,0.0,,0.0,N,47.0,46.0,33.0,1.0,163.0,1,,,
HA,2023,1,3,1,3,3/1/2023 12:00:00 AM,HA,19690,HA,148,,,,,HA,19690,HA,N478HA,148,12173,1217305,32134,HNL,12758,1275804,32758,KOA,700,717.0,17.0,17.0,1.0,1.0,0700-0759,26.0,743.0,815.0,4.0,746,819.0,33.0,33.0,1.0,2.0,0700-0759,0.0,,0.0,N,46.0,62.0,32.0,1.0,163.0,1,,,
HA,2023,1,3,1,3,3/1/2023 12:00:00 AM,HA,19690,HA,15,,,,,HA,19690,HA,N382HA,15,14679,1467903,33570,SAN,12173,1217305,32134,HNL,805,814.0,9.0,9.0,0.0,0.0,0800-0859,21.0,835.0,1201.0,12.0,1215,1213.0,-2.0,0.0,0.0,-1.0,1200-1259,0.0,,0.0,N,370.0,359.0,326.0,1.0,2614.0,11,,,
HA,2023,1,3,1,3,3/1/2023 12:00:00 AM,HA,19690,HA,151,,,,,HA,19690,HA,N479HA,151,12402,1240203,32402,ITO,12173,1217305,32134,HNL,855,938.0,43.0,43.0,1.0,2.0,0800-0859,10.0,948.0,1030.0,9.0,949,1039.0,50.0,50.0,1.0,3.0,0900-0959,0.0,,0.0,N,54.0,61.0,42.0,1.0,216.0,1,,,
HA,2023,1,3,1,3,3/1/2023 12:00:00 AM,HA,19690,HA,152,,,,,HA,19690,HA,N479HA,152,12173,1217305,32134,HNL,12402,1240203,32402,ITO,730,739.0,9.0,9.0,0.0,0.0,0700-0759,12.0,751.0,844.0,5.0,824,849.0,25.0,25.0,1.0,1.0,0800-0859,0.0,,0.0,N,54.0,70.0,53.0,1.0,216.0,1,,,
HA,2023,1,3,1,3,3/1/2023 12:00:00 AM,HA,19690,HA,155,,,,,HA,19690,HA,N480HA,155,13830,1383002,33830,OGG,12173,1217305,32134,HNL,900,902.0,2.0,2.0,0.0,0.0,0900-0959,10.0,912.0,938.0,7.0,939,945.0,6.0,6.0,0.0,0.0,0900-0959,0.0,,0.0,N,39.0,43.0,26.0,1.0,100.0,1,,,
HA,2023,1,3,1,3,3/1/2023 12:00:00 AM,HA,19690,HA,156,,,,,HA,19690,HA,N480HA,156,12173,1217305,32134,HNL,13830,1383002,33830,OGG,745,748.0,3.0,3.0,0.0,0.0,0700-0759,20.0,808.0,831.0,5.0,826,836.0,10.0,10.0,0.0,0.0,0800-0859,0.0,,0.0,N,41.0,48.0,23.0,1.0,100.0,1,,,
HA,2023,1,3,1,3,3/1/2023 12:00:00 AM,HA,19690,HA,157,,,,,HA,19690,HA,N476HA,157,12758,1275804,32758,KOA,12173,1217305,32134,HNL,845,846.0,1.0,1.0,0.0,0.0,0800-0859,11.0,857.0,932.0,9.0,933,941.0,8.0,8.0,0.0,0.0,0900-0959,0.0,,0.0,N,48.0,55.0,35.0,1.0,163.0,1,,,
HA,2023,1,3,1,3,3/1/2023 12:00:00 AM,HA,19690,HA,158,,,,,HA,19690,HA,N476HA,158,12173,1217305,32134,HNL,12758,1275804,32758,KOA,725,719.0,-6.0,0.0,0.0,-1.0,0700-0759,22.0,741.0,811.0,5.0,811,816.0,5.0,5.0,0.0,0.0,0800-0859,0.0,,0.0,N,46.0,57.0,30.0,1.0,163.0,1,,,
HA,2023,1,3,1,3,3/1/2023 12:00:00 AM,HA,19690,HA,16,,,,,HA,19690,HA,N391HA,16,12173,1217305,32134,HNL,14679,1467903,33570,SAN,1300,1328.0,28.0,28.0,1.0,1.0,1300-1359,23.0,1351.0,2108.0,7.0,2020,2115.0,55.0,55.0,1.0,3.0,2000-2059,0.0,,0.0,N,320.0,347.0,317.0,1.0,2614.0,11,,,
HA,2023,1,3,1,3,3/1/2023 12:00:00 AM,HA,19690,HA,163,,,,,HA,19690,HA,N475HA,163,12173,1217305,32134,HNL,12982,1298202,32982,LIH,815,811.0,-4.0,0.0,0.0,-1.0,0800-0859,12.0,823.0,843.0,6.0,855,849.0,-6.0,0.0,0.0,-1.0,0800-0859,0.0,,0.0,N,40.0,38.0,20.0,1.0,102.0,1,,,
HA,2023,1,3,1,3,3/1/2023 12:00:00 AM,HA,19690,HA,165,,,,,HA,19690,HA,N491HA,165,13830,1383002,33830,OGG,12173,1217305,32134,HNL,930,929.0,-1.0,0.0,0.0,-1.0,0900-0959,7.0,936.0,1005.0,12.0,1009,1017.0,8.0,8.0,0.0,0.0,1000-1059,0.0,,0.0,N,39.0,48.0,29.0,1.0,100.0,1,,,
HA,2023,1,3,1,3,3/1/2023 12:00:00 AM,HA,19690,HA,168,,,,,HA,19690,HA,N477HA,168,12173,1217305,32134,HNL,12758,1275804,32758,KOA,855,851.0,-4.0,0.0,0.0,-1.0,0800-0859,13.0,904.0,938.0,5.0,942,943.0,1.0,1.0,0.0,0.0,0900-0959,0.0,,0.0,N,47.0,52.0,34.0,1.0,163.0,1,,,
HA,2023,1,3,1,3,3/1/2023 12:00:00 AM,HA,19690,HA,17,,,,,HA,19690,HA,N396HA,17,12889,1288904,32211,LAS,12173,1217305,32134,HNL,130,137.0,7.0,7.0,0.0,0.0,0001-0559,13.0,150.0,524.0,13.0,550,537.0,-13.0,0.0,0.0,-1.0,0001-0559,0.0,,0.0,N,380.0,360.0,334.0,1.0,2762.0,11,,,
HA,2023,1,3,1,3,3/1/2023 12:00:00 AM,HA,19690,HA,172,,,,,HA,19690,HA,N483HA,172,12173,1217305,32134,HNL,12402,1240203,32402,ITO,825,823.0,-2.0,0.0,0.0,-1.0,0800-0859,11.0,834.0,910.0,6.0,920,916.0,-4.0,0.0,0.0,-1.0,0900-0959,0.0,,0.0,N,55.0,53.0,36.0,1.0,216.0,1,,,
HA,2023,1,3,1,3,3/1/2023 12:00:00 AM,HA,19690,HA,174,,,,,HA,19690,HA,N475HA,174,12982,1298202,32982,LIH,12173,1217305,32134,HNL,930,926.0,-4.0,0.0,0.0,-1.0,0900-0959,9.0,935.0,1002.0,13.0,1004,1015.0,11.0,11.0,0.0,0.0,1000-1059,0.0,,0.0,N,34.0,49.0,27.0,1.0,102.0,1,,,
HA,2023,1,3,1,3,3/1/2023 12:00:00 AM,HA,19690,HA,175,,,,,HA,19690,HA,N487HA,175,13830,1383002,33830,OGG,12173,1217305,32134,HNL,1005,1013.0,8.0,8.0,0.0,0.0,1000-1059,17.0,1030.0,1107.0,9.0,1045,1116.0,31.0,31.0,1.0,2.0,1000-1059,0.0,,0.0,N,40.0,63.0,37.0,1.0,100.0,1,,,
HA,2023,1,3,1,3,3/1/2023 12:00:00 AM,HA,19690,HA,176,,,,,HA,19690,HA,N487HA,176,12173,1217305,32134,HNL,13830,1383002,33830,OGG,845,846.0,1.0,1.0,0.0,0.0,0800-0859,23.0,909.0,934.0,6.0,927,940.0,13.0,13.0,0.0,0.0,0900-0959,0.0,,0.0,N,42.0,54.0,25.0,1.0,100.0,1,,,
HA,2023,1,3,1,3,3/1/2023 12:00:00 AM,HA,19690,HA,177,,,,,HA,19690,HA,N477HA,177,12758,1275804,32758,KOA,12173,1217305,32134,HNL,1015,1014.0,-1.0,0.0,0.0,-1.0,1000-1059,22.0,1036.0,1112.0,10.0,1102,1122.0,20.0,20.0,1.0,1.0,1100-1159,0.0,,0.0,N,47.0,68.0,36.0,1.0,163.0,1,,,
HA,2023,1,3,1,3,3/1/2023 12:00:00 AM,HA,19690,HA,18,,,,,HA,19690,HA,N399HA,18,12173,1217305,32134,HNL,12889,1288904,32211,LAS,1550,1554.0,4.0,4.0,0.0,0.0,1500-1559,15.0,1609.0,2355.0,12.0,2330,7.0,37.0,37.0,1.0,2.0,2300-2359,0.0,,0.0,N,340.0,373.0,346.0,1.0,2762.0,11,,,
HA,2023,1,3,1,3,3/1/2023 12:00:00 AM,HA,19690,HA,181,,,,,HA,19690,HA,N483HA,181,12402,1240203,32402,ITO,12173,1217305,32134,HNL,955,1005.0,10.0,10.0,0.0,0.0,0900-0959,9.0,1014.0,1103.0,9.0,1048,1112.0,24.0,24.0,1.0,1.0,1000-1059,0.0,,0.0,N,53.0,67.0,49.0,1.0,216.0,1,,,
HA,2023,1,3,1,3,3/1/2023 12:00:00 AM,HA,19690,HA,183,,,,,HA,19690,HA,N484HA,183,12173,1217305,32134,HNL,12982,1298202,32982,LIH,900,928.0,28.0,28.0,1.0,1.0,0900-0959,16.0,944.0,1007.0,8.0,942,1015.0,33.0,33.0,1.0,2.0,0900-0959,0.0,,0.0,N,42.0,47.0,23.0,1.0,102.0,1,,,
HA,2023,1,3,1,3,3/1/2023 12:00:00 AM,HA,19690,HA,184,,,,,HA,19690,HA,N478HA,184,12982,1298202,32982,LIH,12173,1217305,32134,HNL,1000,1009.0,9.0,9.0,0.0,0.0,1000-1059,10.0,1019.0,1048.0,8.0,1037,1056.0,19.0,19.0,1.0,1.0,1000-1059,0.0,,0.0,N,37.0,47.0,29.0,1.0,102.0,1,,,
HA,2023,1,3,1,3,3/1/2023 12:00:00 AM,HA,19690,HA,185,,,,,HA,19690,HA,N490HA,185,13830,1383002,33830,OGG,12173,1217305,32134,HNL,1035,1029.0,-6.0,0.0,0.0,-1.0,1000-1059,20.0,1049.0,1117.0,11.0,1115,1128.0,13.0,13.0,0.0,0.0,1100-1159,0.0,,0.0,N,40.0,59.0,28.0,1.0,100.0,1,,,
HA,2023,1,3,1,3,3/1/2023 12:00:00 AM,HA,19690,HA,19,,,,,HA,19690,HA,N395HA,19,14893,1489302,33192,SMF,12173,1217305,32134,HNL,820,851.0,31.0,31.0,1.0,2.0,0800-0859,13.0,904.0,1158.0,32.0,1205,1230.0,25.0,25.0,1.0,1.0,1200-1259,0.0,,0.0,N,345.0,339.0,294.0,1.0,2462.0,10,,,
HA,2023,1,3,1,3,3/1/2023 12:00:00 AM,HA,19690,HA,194,,,,,HA,19690,HA,,194,12982,1298202,32982,LIH,12173,1217305,32134,HNL,1055,,,,,,1000-1059,,,,,1132,,,,,,1100-1159,1.0,A,0.0,N,37.0,,,1.0,102.0,1,,,
HA,2023,1,3,1,3,3/1/2023 12:00:00 AM,HA,19690,HA,195,,,,,HA,19690,HA,N486HA,195,13830,1383002,33830,OGG,12173,1217305,32134,HNL,1105,1104.0,-1.0,0.0,0.0,-1.0,1100-1159,18.0,1122.0,1145.0,11.0,1145,1156.0,11.0,11.0,0.0,0.0,1100-1159,0.0,,0.0,N,40.0,52.0,23.0,1.0,100.0,1,,,
HA,2023,1,3,1,3,3/1/2023 12:00:00 AM,HA,19690,HA,2,,,,,HA,19690,HA,N393HA,2,12173,1217305,32134,HNL,12892,1289208,32575,LAX,1540,1644.0,64.0,64.0,1.0,4.0,1500-1559,19.0,1703.0,23.0,13.0,2300,36.0,96.0,96.0,1.0,6.0,2300-2359,0.0,,0.0,N,320.0,352.0,320.0,1.0,2556.0,11,,,
HA,2023,1,3,1,3,3/1/2023 12:00:00 AM,HA,19690,HA,20,,,,,HA,19690,HA,N389HA,20,12173,1217305,32134,HNL,14893,1489302,33192,SMF,1320,1335.0,15.0,15.0,1.0,1.0,1300-1359,17.0,1352.0,2053.0,5.0,2030,2058.0,28.0,28.0,1.0,1.0,2000-2059,0.0,,0.0,N,310.0,323.0,301.0,1.0,2462.0,10,,,
HA,2023,1,3,1,3,3/1/2023 12:00:00 AM,HA,19690,HA,201,,,,,HA,19690,HA,N476HA,201,12402,1240203,32402,ITO,12173,1217305,32134,HNL,1135,1156.0,21.0,21.0,1.0,1.0,1100-1159,8.0,1204.0,1240.0,14.0,1230,1254.0,24.0,24.0,1.0,1.0,1200-1259,0.0,,0.0,N,55.0,58.0,36.0,1.0,216.0,1,,,
HA,2023,1,3,1,3,3/1/2023 12:00:00 AM,HA,19690,HA,202,,,,,HA,19690,HA,N476HA,202,12173,1217305,32134,HNL,12402,1240203,32402,ITO,1010,1026.0,16.0,16.0,1.0,1.0,1000-1059,12.0,1038.0,1117.0,6.0,1104,1123.0,19.0,19.0,1.0,1.0,1100-1159,0.0,,0.0,N,54.0,57.0,39.0,1.0,216.0,1,,,
HA,2023,1,3,1,3,3/1/2023 12:00:00 AM,HA,19690,HA,203,,,,,HA,19690,HA,,203,12173,1217305,32134,HNL,12982,1298202,32982,LIH,930,,,,,,0900-0959,,,,,1012,,,,,,1000-1059,1.0,A,0.0,N,42.0,,,1.0,102.0,1,,,
HA,2023,1,3,1,3,3/1/2023 12:00:00 AM,HA,19690,HA,208,,,,,HA,19690,HA,N488HA,208,12173,1217305,32134,HNL,12758,1275804,32758,KOA,920,916.0,-4.0,0.0,0.0,-1.0,0900-0959,13.0,929.0,958.0,7.0,1007,1005.0,-2.0,0.0,0.0,-1.0,1000-1059,0.0,,0.0,N,47.0,49.0,29.0,1.0,163.0,1,,,
HA,2023,1,3,1,3,3/1/2023 12:00:00 AM,HA,19690,HA,21,,,,,HA,19690,HA,N393HA,21,14747,1474703,30559,SEA,12173,1217305,32134,HNL,900,917.0,17.0,17.0,1.0,1.0,0900-0959,11.0,928.0,1233.0,11.0,1315,1244.0,-31.0,0.0,0.0,-2.0,1300-1359,0.0,,0.0,N,375.0,327.0,305.0,1.0,2677.0,11,,,
HA,2023,1,3,1,3,3/1/2023 12:00:00 AM,HA,19690,HA,213,,,,,HA,19690,HA,N489HA,213,12173,1217305,32134,HNL,12982,1298202,32982,LIH,1000,955.0,-5.0,0.0,0.0,-1.0,1000-1059,13.0,1008.0,1028.0,6.0,1041,1034.0,-7.0,0.0,0.0,-1.0,1000-1059,0.0,,0.0,N,41.0,39.0,20.0,1.0,102.0,1,,,
